Row,Number of Houses,Pipe Size,pipe_size
Row 1,10,10 inches,15 inches
Row 2,8,10 inches,15 inches
Row 3,12,15 inches,15 inches
Row 4,6,10 inches,15 inches
Row 5,13,15 inches,15 inches
Row 6,12,15 inches,15 inches
Row 7,7,10 inches,15 inches
Row 8,15,15 inches,15 inches
Row 9,8,10 inches,15 inches
Row 10,9,10 inches,15 inches
Row 11,10,10 inches,15 inches
Row 12,9,10 inches,15 inches
Row 13,8,10 inches,15 inches
Row 14,15,15 inches,15 inches
Row 15,11,15 inches,15 inches
Row 16,13,15 inches,15 inches
Row 17,13,15 inches,15 inches
Row 18,6,10 inches,15 inches
Row 19,13,15 inches,15 inches
Row 20,9,10 inches,15 inches
Row 21,6,10 inches,15 inches
Row 22,15,15 inches,15 inches
Row 23,13,15 inches,15 inches
Row 24,5,5 inches,15 inches
Row 25,11,15 inches,15 inches
Row 26,7,10 inches,15 inches
Row 27,5,5 inches,15 inches
Row 28,9,10 inches,15 inches
Row 29,14,15 inches,15 inches
Row 30,10,10 inches,15 inches
Row 31,13,15 inches,15 inches
Row 32,9,10 inches,15 inches
Row 33,13,15 inches,15 inches
Row 34,11,15 inches,15 inches
Row 35,9,10 inches,15 inches
Row 36,12,15 inches,15 inches
Row 37,13,15 inches,15 inches
Row 38,15,15 inches,15 inches
Row 39,5,5 inches,15 inches
Row 40,11,15 inches,15 inches
Row 41,15,15 inches,15 inches
Row 42,11,15 inches,15 inches
Row 43,5,5 inches,15 inches
Row 44,12,15 inches,15 inches
Row 45,8,10 inches,15 inches
Row 46,7,10 inches,15 inches
Row 47,11,15 inches,15 inches
Row 48,14,15 inches,15 inches
Row 49,6,10 inches,15 inches
Row 50,7,10 inches,15 inches
Row 51,10,10 inches,15 inches
Row 52,14,15 inches,15 inches
Row 53,9,10 inches,15 inches
Row 54,10,10 inches,15 inches
Row 55,9,10 inches,15 inches
Row 56,15,15 inches,15 inches
Row 57,8,10 inches,15 inches
Row 58,8,10 inches,15 inches
Row 59,14,15 inches,15 inches
Row 60,6,10 inches,15 inches
Row 61,5,5 inches,15 inches
Row 62,13,15 inches,15 inches
Row 63,5,5 inches,15 inches
Row 64,6,10 inches,15 inches
Row 65,14,15 inches,15 inches
Row 66,6,10 inches,15 inches
Row 67,12,15 inches,15 inches
Row 68,6,10 inches,15 inches
Row 69,5,5 inches,15 inches
Row 70,10,10 inches,15 inches
Row 71,6,10 inches,15 inches
Row 72,7,10 inches,15 inches
Row 73,10,10 inches,15 inches
Row 74,15,15 inches,15 inches
Row 75,10,10 inches,15 inches
Row 76,10,10 inches,15 inches
Row 77,13,15 inches,15 inches
Row 78,13,15 inches,15 inches
Row 79,14,15 inches,15 inches
Row 80,6,10 inches,15 inches
Row 81,10,10 inches,15 inches
Row 82,11,15 inches,15 inches
Row 83,8,10 inches,15 inches
Row 84,15,15 inches,15 inches
Row 85,11,15 inches,15 inches
Row 86,7,10 inches,15 inches
Row 87,9,10 inches,15 inches
Row 88,11,15 inches,15 inches
Row 89,11,15 inches,15 inches
Row 90,11,15 inches,15 inches
Row 91,5,5 inches,15 inches
Row 92,8,10 inches,15 inches
Row 93,7,10 inches,15 inches
Row 94,6,10 inches,15 inches
Row 95,15,15 inches,15 inches
Row 96,5,5 inches,15 inches
Row 97,8,10 inches,15 inches
Row 98,9,10 inches,15 inches
Row 99,12,15 inches,15 inches
Row 100,14,15 inches,15 inches
Row 101,12,15 inches,15 inches
Row 102,9,10 inches,15 inches
Row 103,9,10 inches,15 inches
Row 104,9,10 inches,15 inches
Row 105,14,15 inches,15 inches
