Row,Number of Houses,Pipe Size
Row 1,9,10 inches
Row 2,6,10 inches
Row 3,8,10 inches
Row 4,11,15 inches
Row 5,5,5 inches
Row 6,7,10 inches
Row 7,12,15 inches
Row 8,13,15 inches
Row 9,8,10 inches
Row 10,8,10 inches
Row 11,9,10 inches
Row 12,9,10 inches
Row 13,13,15 inches
Row 14,11,15 inches
Row 15,14,15 inches
Row 16,9,10 inches
Row 17,14,15 inches
Row 18,15,15 inches
Row 19,6,10 inches
Row 20,13,15 inches
Row 21,10,10 inches
Row 22,6,10 inches
Row 23,12,15 inches
Row 24,5,5 inches
Row 25,6,10 inches
Row 26,13,15 inches
Row 27,13,15 inches
Row 28,7,10 inches
Row 29,13,15 inches
Row 30,11,15 inches
Row 31,5,5 inches
Row 32,9,10 inches
Row 33,8,10 inches
Row 34,9,10 inches
Row 35,8,10 inches
Row 36,10,10 inches
Row 37,8,10 inches
Row 38,14,15 inches
Row 39,13,15 inches
Row 40,13,15 inches
Row 41,12,15 inches
Row 42,12,15 inches
Row 43,9,10 inches
Row 44,15,15 inches
Row 45,9,10 inches
Row 46,11,15 inches
Row 47,6,10 inches
Row 48,8,10 inches
Row 49,11,15 inches
Row 50,5,5 inches
Row 51,6,10 inches
Row 52,12,15 inches
Row 53,6,10 inches
Row 54,9,10 inches
Row 55,9,10 inches
Row 56,6,10 inches
Row 57,7,10 inches
Row 58,11,15 inches
Row 59,14,15 inches
Row 60,10,10 inches
Row 61,9,10 inches
Row 62,12,15 inches
Row 63,14,15 inches
Row 64,7,10 inches
Row 65,6,10 inches
Row 66,10,10 inches
Row 67,14,15 inches
Row 68,6,10 inches
Row 69,14,15 inches
Row 70,12,15 inches
Row 71,7,10 inches
Row 72,7,10 inches
Row 73,13,15 inches
Row 74,9,10 inches
Row 75,11,15 inches
Row 76,6,10 inches
Row 77,9,10 inches
Row 78,15,15 inches
Row 79,7,10 inches
Row 80,10,10 inches
Row 81,15,15 inches
Row 82,12,15 inches
Row 83,13,15 inches
Row 84,13,15 inches
Row 85,7,10 inches
Row 86,8,10 inches
Row 87,13,15 inches
Row 88,7,10 inches
Row 89,10,10 inches
Row 90,14,15 inches
Row 91,5,5 inches
Row 92,7,10 inches
Row 93,9,10 inches
Row 94,14,15 inches
Row 95,13,15 inches
Row 96,12,15 inches
Row 97,7,10 inches
Row 98,7,10 inches
Row 99,11,15 inches
Row 100,9,10 inches
Row 101,15,15 inches
Row 102,11,15 inches
Row 103,5,5 inches
Row 104,13,15 inches
Row 105,12,15 inches
Row 106,15,15 inches
Row 107,13,15 inches
Row 108,8,10 inches
Row 109,6,10 inches
Row 110,9,10 inches
Row 111,7,10 inches
Row 112,10,10 inches
Row 113,6,10 inches
Row 114,8,10 inches
Row 115,12,15 inches
Row 116,14,15 inches
Row 117,14,15 inches
Row 118,7,10 inches
Row 119,8,10 inches
Row 120,8,10 inches
Row 121,10,10 inches
Row 122,13,15 inches
Row 123,6,10 inches
Row 124,13,15 inches
Row 125,10,10 inches
Row 126,9,10 inches
Row 127,12,15 inches
Row 128,7,10 inches
Row 129,14,15 inches
Row 130,11,15 inches
Row 131,15,15 inches
Row 132,12,15 inches
Row 133,6,10 inches
Row 134,11,15 inches
Row 135,6,10 inches
Row 136,13,15 inches
Row 137,13,15 inches
Row 138,7,10 inches
Row 139,7,10 inches
Row 140,15,15 inches
Row 141,10,10 inches
Row 142,11,15 inches
Row 143,6,10 inches
Row 144,10,10 inches
Row 145,13,15 inches
Row 146,15,15 inches
Row 147,10,10 inches
Row 148,13,15 inches
Row 149,14,15 inches
Row 150,5,5 inches
Row 151,5,5 inches
Row 152,10,10 inches
Row 153,8,10 inches
Row 154,13,15 inches
Row 155,14,15 inches
Row 156,9,10 inches
Row 157,5,5 inches
Row 158,14,15 inches
Row 159,10,10 inches
Row 160,8,10 inches
Row 161,13,15 inches
Row 162,13,15 inches
Row 163,10,10 inches
Row 164,15,15 inches
Row 165,5,5 inches
Row 166,11,15 inches
Row 167,7,10 inches
Row 168,8,10 inches
Row 169,15,15 inches
Row 170,15,15 inches
Row 171,8,10 inches
Row 172,11,15 inches
Row 173,10,10 inches
Row 174,13,15 inches
Row 175,15,15 inches
Row 176,9,10 inches
Row 177,14,15 inches
Row 178,13,15 inches
Row 179,13,15 inches
Row 180,6,10 inches
