Row,Number of Houses,Pipe Size
Row 1,15,15 inches
Row 2,12,15 inches
Row 3,5,5 inches
Row 4,5,5 inches
Row 5,11,15 inches
Row 6,13,15 inches
Row 7,8,10 inches
Row 8,9,10 inches
Row 9,10,10 inches
Row 10,12,15 inches
Row 11,9,10 inches
Row 12,5,5 inches
Row 13,5,5 inches
Row 14,13,15 inches
Row 15,6,10 inches
Row 16,8,10 inches
Row 17,14,15 inches
Row 18,13,15 inches
Row 19,7,10 inches
Row 20,15,15 inches
Row 21,15,15 inches
Row 22,7,10 inches
Row 23,10,10 inches
Row 24,15,15 inches
Row 25,13,15 inches
Row 26,12,15 inches
Row 27,13,15 inches
Row 28,13,15 inches
Row 29,13,15 inches
Row 30,14,15 inches
Row 31,15,15 inches
Row 32,15,15 inches
Row 33,7,10 inches
Row 34,15,15 inches
Row 35,6,10 inches
Row 36,13,15 inches
Row 37,10,10 inches
Row 38,8,10 inches
Row 39,6,10 inches
Row 40,7,10 inches
Row 41,12,15 inches
Row 42,15,15 inches
Row 43,12,15 inches
Row 44,7,10 inches
Row 45,12,15 inches
Row 46,6,10 inches
Row 47,8,10 inches
Row 48,8,10 inches
Row 49,5,5 inches
Row 50,14,15 inches
Row 51,11,15 inches
Row 52,8,10 inches
Row 53,9,10 inches
Row 54,6,10 inches
Row 55,13,15 inches
Row 56,14,15 inches
Row 57,10,10 inches
Row 58,13,15 inches
Row 59,7,10 inches
Row 60,15,15 inches
Row 61,14,15 inches
Row 62,13,15 inches
Row 63,10,10 inches
Row 64,8,10 inches
Row 65,12,15 inches
Row 66,5,5 inches
Row 67,7,10 inches
Row 68,14,15 inches
Row 69,7,10 inches
Row 70,10,10 inches
Row 71,15,15 inches
Row 72,15,15 inches
Row 73,5,5 inches
Row 74,8,10 inches
Row 75,14,15 inches
Row 76,13,15 inches
Row 77,14,15 inches
Row 78,7,10 inches
Row 79,15,15 inches
Row 80,7,10 inches
Row 81,8,10 inches
Row 82,11,15 inches
Row 83,14,15 inches
Row 84,10,10 inches
Row 85,13,15 inches
Row 86,5,5 inches
Row 87,10,10 inches
Row 88,7,10 inches
Row 89,9,10 inches
Row 90,11,15 inches
Row 91,9,10 inches
Row 92,15,15 inches
Row 93,11,15 inches
Row 94,15,15 inches
Row 95,6,10 inches
Row 96,11,15 inches
Row 97,15,15 inches
Row 98,10,10 inches
Row 99,7,10 inches
Row 100,15,15 inches
Row 101,14,15 inches
Row 102,7,10 inches
Row 103,9,10 inches
Row 104,11,15 inches
Row 105,8,10 inches
Row 106,8,10 inches
Row 107,13,15 inches
Row 108,9,10 inches
Row 109,11,15 inches
Row 110,12,15 inches
Row 111,12,15 inches
Row 112,14,15 inches
Row 113,8,10 inches
Row 114,13,15 inches
Row 115,6,10 inches
Row 116,12,15 inches
Row 117,11,15 inches
Row 118,10,10 inches
Row 119,9,10 inches
Row 120,10,10 inches
Row 121,13,15 inches
Row 122,8,10 inches
Row 123,11,15 inches
Row 124,6,10 inches
Row 125,7,10 inches
Row 126,8,10 inches
Row 127,13,15 inches
