Row,Number of Houses,Pipe Size
Row 1,6,10 inches
Row 2,6,10 inches
Row 3,6,10 inches
Row 4,10,10 inches
Row 5,8,10 inches
Row 6,10,10 inches
Row 7,14,15 inches
Row 8,6,10 inches
Row 9,13,15 inches
Row 10,14,15 inches
Row 11,11,15 inches
Row 12,14,15 inches
Row 13,11,15 inches
Row 14,6,10 inches
Row 15,13,15 inches
Row 16,8,10 inches
Row 17,7,10 inches
Row 18,5,5 inches
Row 19,7,10 inches
Row 20,11,15 inches
Row 21,13,15 inches
Row 22,8,10 inches
Row 23,9,10 inches
Row 24,13,15 inches
Row 25,9,10 inches
Row 26,11,15 inches
Row 27,6,10 inches
Row 28,5,5 inches
Row 29,8,10 inches
Row 30,9,10 inches
Row 31,12,15 inches
Row 32,13,15 inches
Row 33,7,10 inches
Row 34,7,10 inches
Row 35,5,5 inches
Row 36,15,15 inches
Row 37,14,15 inches
Row 38,10,10 inches
Row 39,14,15 inches
Row 40,10,10 inches
Row 41,12,15 inches
Row 42,10,10 inches
Row 43,9,10 inches
Row 44,14,15 inches
Row 45,11,15 inches
Row 46,15,15 inches
Row 47,7,10 inches
Row 48,11,15 inches
Row 49,7,10 inches
Row 50,12,15 inches
Row 51,10,10 inches
Row 52,8,10 inches
Row 53,12,15 inches
Row 54,9,10 inches
Row 55,5,5 inches
Row 56,12,15 inches
Row 57,12,15 inches
Row 58,14,15 inches
Row 59,9,10 inches
Row 60,7,10 inches
Row 61,7,10 inches
Row 62,15,15 inches
Row 63,8,10 inches
Row 64,10,10 inches
Row 65,12,15 inches
Row 66,14,15 inches
Row 67,13,15 inches
Row 68,9,10 inches
Row 69,5,5 inches
Row 70,14,15 inches
Row 71,6,10 inches
Row 72,8,10 inches
Row 73,7,10 inches
Row 74,15,15 inches
Row 75,9,10 inches
Row 76,14,15 inches
Row 77,12,15 inches
Row 78,15,15 inches
Row 79,10,10 inches
Row 80,10,10 inches
Row 81,14,15 inches
Row 82,13,15 inches
Row 83,5,5 inches
Row 84,12,15 inches
Row 85,7,10 inches
Row 86,10,10 inches
Row 87,14,15 inches
Row 88,11,15 inches
Row 89,5,5 inches
Row 90,14,15 inches
Row 91,11,15 inches
Row 92,14,15 inches
Row 93,13,15 inches
Row 94,9,10 inches
Row 95,15,15 inches
Row 96,14,15 inches
Row 97,14,15 inches
Row 98,7,10 inches
Row 99,14,15 inches
Row 100,9,10 inches
Row 101,12,15 inches
Row 102,10,10 inches
Row 103,5,5 inches
Row 104,11,15 inches
Row 105,14,15 inches
Row 106,6,10 inches
Row 107,13,15 inches
Row 108,13,15 inches
Row 109,15,15 inches
Row 110,9,10 inches
Row 111,11,15 inches
Row 112,11,15 inches
Row 113,12,15 inches
Row 114,12,15 inches
Row 115,10,10 inches
Row 116,11,15 inches
Row 117,13,15 inches
Row 118,15,15 inches
Row 119,7,10 inches
Row 120,14,15 inches
Row 121,7,10 inches
Row 122,7,10 inches
Row 123,5,5 inches
Row 124,11,15 inches
Row 125,12,15 inches
Row 126,6,10 inches
Row 127,5,5 inches
Row 128,8,10 inches
Row 129,15,15 inches
Row 130,9,10 inches
Row 131,10,10 inches
Row 132,12,15 inches
Row 133,6,10 inches
Row 134,12,15 inches
Row 135,8,10 inches
Row 136,13,15 inches
Row 137,15,15 inches
Row 138,7,10 inches
Row 139,15,15 inches
Row 140,11,15 inches
Row 141,13,15 inches
Row 142,7,10 inches
Row 143,11,15 inches
Row 144,11,15 inches
Row 145,12,15 inches
Row 146,10,10 inches
Row 147,5,5 inches
Row 148,12,15 inches
Row 149,10,10 inches
Row 150,9,10 inches
Row 151,5,5 inches
Row 152,12,15 inches
Row 153,9,10 inches
Row 154,9,10 inches
Row 155,7,10 inches
Row 156,8,10 inches
Row 157,14,15 inches
Row 158,7,10 inches
Row 159,11,15 inches
Row 160,11,15 inches
Row 161,8,10 inches
Row 162,12,15 inches
Row 163,6,10 inches
Row 164,14,15 inches
Row 165,9,10 inches
Row 166,11,15 inches
Row 167,13,15 inches
Row 168,11,15 inches
Row 169,10,10 inches
Row 170,14,15 inches
Row 171,14,15 inches
Row 172,15,15 inches
Row 173,10,10 inches
Row 174,15,15 inches
Row 175,7,10 inches
Row 176,5,5 inches
Row 177,12,15 inches
Row 178,9,10 inches
Row 179,8,10 inches
Row 180,10,10 inches
Row 181,6,10 inches
Row 182,12,15 inches
Row 183,8,10 inches
Row 184,10,10 inches
Row 185,13,15 inches
Row 186,14,15 inches
Row 187,9,10 inches
Row 188,6,10 inches
Row 189,9,10 inches
Row 190,5,5 inches
Row 191,6,10 inches
