Row,Number of Houses,Pipe Size,pipe_size
Row 1,11,15 inches,15 inches
Row 2,14,15 inches,15 inches
Row 3,9,10 inches,15 inches
Row 4,15,15 inches,15 inches
Row 5,5,5 inches,15 inches
Row 6,12,15 inches,15 inches
Row 7,12,15 inches,15 inches
Row 8,13,15 inches,15 inches
Row 9,13,15 inches,15 inches
Row 10,11,15 inches,15 inches
Row 11,13,15 inches,15 inches
Row 12,14,15 inches,15 inches
Row 13,7,10 inches,15 inches
Row 14,6,10 inches,15 inches
Row 15,5,5 inches,15 inches
Row 16,15,15 inches,15 inches
Row 17,5,5 inches,15 inches
Row 18,8,10 inches,15 inches
Row 19,7,10 inches,15 inches
Row 20,5,5 inches,15 inches
Row 21,10,10 inches,15 inches
Row 22,12,15 inches,15 inches
Row 23,7,10 inches,15 inches
Row 24,5,5 inches,15 inches
Row 25,14,15 inches,15 inches
Row 26,10,10 inches,15 inches
Row 27,11,15 inches,15 inches
Row 28,9,10 inches,15 inches
Row 29,11,15 inches,15 inches
Row 30,13,15 inches,15 inches
Row 31,5,5 inches,15 inches
Row 32,5,5 inches,15 inches
Row 33,12,15 inches,15 inches
Row 34,14,15 inches,15 inches
Row 35,12,15 inches,15 inches
Row 36,10,10 inches,15 inches
Row 37,5,5 inches,15 inches
Row 38,10,10 inches,15 inches
Row 39,12,15 inches,15 inches
Row 40,5,5 inches,15 inches
Row 41,15,15 inches,15 inches
Row 42,9,10 inches,15 inches
Row 43,11,15 inches,15 inches
Row 44,11,15 inches,15 inches
Row 45,13,15 inches,15 inches
Row 46,10,10 inches,15 inches
Row 47,15,15 inches,15 inches
Row 48,9,10 inches,15 inches
Row 49,13,15 inches,15 inches
Row 50,13,15 inches,15 inches
Row 51,9,10 inches,15 inches
Row 52,8,10 inches,15 inches
Row 53,8,10 inches,15 inches
Row 54,14,15 inches,15 inches
Row 55,13,15 inches,15 inches
Row 56,6,10 inches,15 inches
Row 57,11,15 inches,15 inches
Row 58,12,15 inches,15 inches
Row 59,9,10 inches,15 inches
Row 60,11,15 inches,15 inches
Row 61,8,10 inches,15 inches
Row 62,6,10 inches,15 inches
Row 63,5,5 inches,15 inches
Row 64,7,10 inches,15 inches
Row 65,8,10 inches,15 inches
Row 66,12,15 inches,15 inches
Row 67,13,15 inches,15 inches
Row 68,8,10 inches,15 inches
Row 69,11,15 inches,15 inches
Row 70,11,15 inches,15 inches
Row 71,15,15 inches,15 inches
Row 72,5,5 inches,15 inches
Row 73,11,15 inches,15 inches
Row 74,9,10 inches,15 inches
Row 75,7,10 inches,15 inches
Row 76,15,15 inches,15 inches
Row 77,15,15 inches,15 inches
Row 78,10,10 inches,15 inches
Row 79,6,10 inches,15 inches
Row 80,8,10 inches,15 inches
Row 81,7,10 inches,15 inches
Row 82,12,15 inches,15 inches
Row 83,13,15 inches,15 inches
Row 84,7,10 inches,15 inches
