Row,Number of Houses,Pipe Size
Row 1,9,10 inches
Row 2,6,10 inches
Row 3,14,15 inches
Row 4,8,10 inches
Row 5,8,10 inches
Row 6,14,15 inches
Row 7,14,15 inches
Row 8,14,15 inches
Row 9,10,10 inches
Row 10,6,10 inches
Row 11,5,5 inches
Row 12,10,10 inches
Row 13,12,15 inches
Row 14,11,15 inches
Row 15,10,10 inches
Row 16,9,10 inches
Row 17,7,10 inches
Row 18,14,15 inches
Row 19,6,10 inches
Row 20,9,10 inches
Row 21,13,15 inches
Row 22,15,15 inches
Row 23,14,15 inches
Row 24,15,15 inches
Row 25,11,15 inches
Row 26,9,10 inches
Row 27,7,10 inches
Row 28,8,10 inches
Row 29,10,10 inches
Row 30,14,15 inches
Row 31,8,10 inches
Row 32,7,10 inches
Row 33,15,15 inches
Row 34,6,10 inches
Row 35,7,10 inches
Row 36,7,10 inches
Row 37,8,10 inches
Row 38,11,15 inches
Row 39,15,15 inches
Row 40,15,15 inches
Row 41,12,15 inches
Row 42,14,15 inches
Row 43,5,5 inches
Row 44,9,10 inches
Row 45,10,10 inches
Row 46,14,15 inches
Row 47,8,10 inches
Row 48,5,5 inches
Row 49,14,15 inches
Row 50,8,10 inches
Row 51,6,10 inches
Row 52,15,15 inches
Row 53,6,10 inches
Row 54,15,15 inches
Row 55,7,10 inches
Row 56,15,15 inches
Row 57,15,15 inches
Row 58,15,15 inches
Row 59,6,10 inches
Row 60,9,10 inches
Row 61,11,15 inches
Row 62,12,15 inches
Row 63,15,15 inches
Row 64,6,10 inches
Row 65,6,10 inches
Row 66,13,15 inches
Row 67,13,15 inches
Row 68,9,10 inches
Row 69,7,10 inches
Row 70,14,15 inches
Row 71,5,5 inches
Row 72,9,10 inches
Row 73,6,10 inches
Row 74,5,5 inches
Row 75,9,10 inches
Row 76,15,15 inches
Row 77,15,15 inches
Row 78,7,10 inches
Row 79,15,15 inches
Row 80,11,15 inches
Row 81,8,10 inches
Row 82,13,15 inches
Row 83,11,15 inches
Row 84,7,10 inches
Row 85,12,15 inches
Row 86,7,10 inches
Row 87,15,15 inches
Row 88,12,15 inches
Row 89,6,10 inches
Row 90,5,5 inches
Row 91,11,15 inches
Row 92,13,15 inches
Row 93,5,5 inches
Row 94,12,15 inches
Row 95,7,10 inches
Row 96,12,15 inches
Row 97,5,5 inches
Row 98,6,10 inches
Row 99,12,15 inches
Row 100,9,10 inches
Row 101,11,15 inches
Row 102,9,10 inches
Row 103,15,15 inches
Row 104,13,15 inches
Row 105,6,10 inches
Row 106,10,10 inches
Row 107,8,10 inches
Row 108,7,10 inches
Row 109,9,10 inches
Row 110,9,10 inches
Row 111,5,5 inches
Row 112,11,15 inches
Row 113,13,15 inches
Row 114,14,15 inches
Row 115,6,10 inches
Row 116,11,15 inches
Row 117,7,10 inches
Row 118,13,15 inches
Row 119,8,10 inches
Row 120,10,10 inches
Row 121,11,15 inches
Row 122,15,15 inches
Row 123,5,5 inches
Row 124,9,10 inches
Row 125,13,15 inches
Row 126,14,15 inches
Row 127,11,15 inches
Row 128,7,10 inches
Row 129,10,10 inches
Row 130,6,10 inches
Row 131,15,15 inches
Row 132,12,15 inches
Row 133,15,15 inches
Row 134,12,15 inches
Row 135,14,15 inches
Row 136,13,15 inches
Row 137,9,10 inches
Row 138,6,10 inches
Row 139,14,15 inches
Row 140,10,10 inches
