Row,Number of Houses,Pipe Size,pipe_size
Row 1,7,10 inches,15 inches
Row 2,7,10 inches,15 inches
Row 3,13,15 inches,15 inches
Row 4,9,10 inches,15 inches
Row 5,12,15 inches,15 inches
Row 6,6,10 inches,15 inches
Row 7,5,5 inches,15 inches
Row 8,9,10 inches,15 inches
Row 9,9,10 inches,15 inches
Row 10,14,15 inches,15 inches
Row 11,11,15 inches,15 inches
Row 12,5,5 inches,15 inches
Row 13,5,5 inches,15 inches
Row 14,5,5 inches,15 inches
Row 15,14,15 inches,15 inches
Row 16,15,15 inches,15 inches
Row 17,13,15 inches,15 inches
Row 18,12,15 inches,15 inches
Row 19,6,10 inches,15 inches
Row 20,14,15 inches,15 inches
Row 21,12,15 inches,15 inches
Row 22,5,5 inches,15 inches
Row 23,7,10 inches,15 inches
Row 24,8,10 inches,15 inches
Row 25,12,15 inches,15 inches
Row 26,13,15 inches,15 inches
Row 27,13,15 inches,15 inches
Row 28,10,10 inches,15 inches
Row 29,9,10 inches,15 inches
Row 30,11,15 inches,15 inches
Row 31,10,10 inches,15 inches
Row 32,7,10 inches,15 inches
Row 33,5,5 inches,15 inches
Row 34,6,10 inches,15 inches
Row 35,8,10 inches,15 inches
Row 36,14,15 inches,15 inches
Row 37,5,5 inches,15 inches
Row 38,8,10 inches,15 inches
Row 39,15,15 inches,15 inches
Row 40,11,15 inches,15 inches
Row 41,10,10 inches,15 inches
Row 42,9,10 inches,15 inches
Row 43,7,10 inches,15 inches
Row 44,13,15 inches,15 inches
Row 45,13,15 inches,15 inches
Row 46,10,10 inches,15 inches
Row 47,12,15 inches,15 inches
Row 48,12,15 inches,15 inches
Row 49,7,10 inches,15 inches
Row 50,10,10 inches,15 inches
Row 51,5,5 inches,15 inches
Row 52,10,10 inches,15 inches
Row 53,13,15 inches,15 inches
Row 54,5,5 inches,15 inches
Row 55,12,15 inches,15 inches
Row 56,9,10 inches,15 inches
Row 57,10,10 inches,15 inches
Row 58,12,15 inches,15 inches
Row 59,7,10 inches,15 inches
Row 60,9,10 inches,15 inches
Row 61,14,15 inches,15 inches
Row 62,11,15 inches,15 inches
Row 63,8,10 inches,15 inches
Row 64,7,10 inches,15 inches
Row 65,6,10 inches,15 inches
Row 66,6,10 inches,15 inches
Row 67,10,10 inches,15 inches
Row 68,6,10 inches,15 inches
Row 69,10,10 inches,15 inches
Row 70,8,10 inches,15 inches
Row 71,10,10 inches,15 inches
Row 72,7,10 inches,15 inches
Row 73,7,10 inches,15 inches
Row 74,7,10 inches,15 inches
Row 75,13,15 inches,15 inches
Row 76,8,10 inches,15 inches
Row 77,10,10 inches,15 inches
Row 78,6,10 inches,15 inches
Row 79,6,10 inches,15 inches
Row 80,14,15 inches,15 inches
Row 81,13,15 inches,15 inches
Row 82,5,5 inches,15 inches
Row 83,9,10 inches,15 inches
Row 84,14,15 inches,15 inches
Row 85,7,10 inches,15 inches
Row 86,6,10 inches,15 inches
Row 87,11,15 inches,15 inches
Row 88,9,10 inches,15 inches
Row 89,12,15 inches,15 inches
Row 90,13,15 inches,15 inches
Row 91,9,10 inches,15 inches
Row 92,8,10 inches,15 inches
Row 93,9,10 inches,15 inches
Row 94,10,10 inches,15 inches
Row 95,6,10 inches,15 inches
Row 96,7,10 inches,15 inches
Row 97,14,15 inches,15 inches
Row 98,6,10 inches,15 inches
Row 99,11,15 inches,15 inches
Row 100,5,5 inches,15 inches
Row 101,6,10 inches,15 inches
Row 102,15,15 inches,15 inches
Row 103,9,10 inches,15 inches
Row 104,8,10 inches,15 inches
Row 105,12,15 inches,15 inches
Row 106,7,10 inches,15 inches
Row 107,9,10 inches,15 inches
Row 108,11,15 inches,15 inches
Row 109,10,10 inches,15 inches
Row 110,8,10 inches,15 inches
Row 111,10,10 inches,15 inches
Row 112,5,5 inches,15 inches
Row 113,12,15 inches,15 inches
Row 114,5,5 inches,15 inches
Row 115,13,15 inches,15 inches
Row 116,14,15 inches,15 inches
Row 117,6,10 inches,15 inches
Row 118,14,15 inches,15 inches
Row 119,13,15 inches,15 inches
Row 120,13,15 inches,15 inches
Row 121,9,10 inches,15 inches
Row 122,6,10 inches,15 inches
Row 123,13,15 inches,15 inches
Row 124,12,15 inches,15 inches
Row 125,15,15 inches,15 inches
Row 126,12,15 inches,15 inches
Row 127,15,15 inches,15 inches
Row 128,11,15 inches,15 inches
Row 129,8,10 inches,15 inches
Row 130,11,15 inches,15 inches
Row 131,9,10 inches,15 inches
Row 132,7,10 inches,15 inches
Row 133,6,10 inches,15 inches
Row 134,8,10 inches,15 inches
Row 135,13,15 inches,15 inches
Row 136,14,15 inches,15 inches
Row 137,13,15 inches,15 inches
Row 138,12,15 inches,15 inches
Row 139,9,10 inches,15 inches
Row 140,15,15 inches,15 inches
Row 141,14,15 inches,15 inches
Row 142,11,15 inches,15 inches
Row 143,13,15 inches,15 inches
Row 144,7,10 inches,15 inches
Row 145,12,15 inches,15 inches
Row 146,12,15 inches,15 inches
Row 147,9,10 inches,15 inches
Row 148,8,10 inches,15 inches
Row 149,15,15 inches,15 inches
Row 150,15,15 inches,15 inches
Row 151,14,15 inches,15 inches
Row 152,7,10 inches,15 inches
Row 153,9,10 inches,15 inches
Row 154,5,5 inches,15 inches
Row 155,11,15 inches,15 inches
Row 156,13,15 inches,15 inches
Row 157,13,15 inches,15 inches
Row 158,6,10 inches,15 inches
Row 159,13,15 inches,15 inches
Row 160,5,5 inches,15 inches
Row 161,13,15 inches,15 inches
Row 162,15,15 inches,15 inches
