Row,Number of Houses,Pipe Size
Row 1,15,15 inches
Row 2,12,15 inches
Row 3,7,10 inches
Row 4,11,15 inches
Row 5,7,10 inches
Row 6,12,15 inches
Row 7,8,10 inches
Row 8,15,15 inches
Row 9,13,15 inches
Row 10,6,10 inches
Row 11,8,10 inches
Row 12,8,10 inches
Row 13,11,15 inches
Row 14,6,10 inches
Row 15,14,15 inches
Row 16,7,10 inches
Row 17,7,10 inches
Row 18,13,15 inches
Row 19,14,15 inches
Row 20,7,10 inches
Row 21,11,15 inches
Row 22,15,15 inches
Row 23,11,15 inches
Row 24,14,15 inches
Row 25,15,15 inches
Row 26,6,10 inches
Row 27,9,10 inches
Row 28,12,15 inches
Row 29,14,15 inches
Row 30,11,15 inches
Row 31,9,10 inches
Row 32,8,10 inches
Row 33,5,5 inches
Row 34,7,10 inches
Row 35,7,10 inches
Row 36,14,15 inches
Row 37,12,15 inches
Row 38,13,15 inches
Row 39,7,10 inches
Row 40,8,10 inches
Row 41,7,10 inches
Row 42,10,10 inches
Row 43,13,15 inches
Row 44,6,10 inches
Row 45,8,10 inches
Row 46,15,15 inches
Row 47,14,15 inches
Row 48,6,10 inches
Row 49,5,5 inches
Row 50,14,15 inches
Row 51,8,10 inches
Row 52,11,15 inches
Row 53,7,10 inches
Row 54,13,15 inches
Row 55,7,10 inches
Row 56,11,15 inches
Row 57,12,15 inches
Row 58,13,15 inches
Row 59,13,15 inches
Row 60,5,5 inches
Row 61,12,15 inches
Row 62,7,10 inches
Row 63,14,15 inches
Row 64,6,10 inches
Row 65,9,10 inches
Row 66,12,15 inches
Row 67,8,10 inches
Row 68,11,15 inches
Row 69,12,15 inches
Row 70,13,15 inches
Row 71,15,15 inches
Row 72,5,5 inches
Row 73,5,5 inches
Row 74,11,15 inches
Row 75,7,10 inches
Row 76,12,15 inches
Row 77,13,15 inches
Row 78,5,5 inches
Row 79,9,10 inches
Row 80,11,15 inches
Row 81,8,10 inches
Row 82,8,10 inches
Row 83,8,10 inches
Row 84,10,10 inches
Row 85,13,15 inches
Row 86,12,15 inches
Row 87,15,15 inches
Row 88,14,15 inches
Row 89,15,15 inches
Row 90,9,10 inches
Row 91,11,15 inches
Row 92,9,10 inches
Row 93,6,10 inches
Row 94,12,15 inches
Row 95,9,10 inches
Row 96,13,15 inches
Row 97,5,5 inches
Row 98,10,10 inches
Row 99,14,15 inches
Row 100,9,10 inches
Row 101,10,10 inches
Row 102,10,10 inches
Row 103,6,10 inches
Row 104,11,15 inches
Row 105,13,15 inches
Row 106,12,15 inches
Row 107,14,15 inches
Row 108,13,15 inches
Row 109,6,10 inches
Row 110,12,15 inches
Row 111,14,15 inches
Row 112,15,15 inches
Row 113,6,10 inches
Row 114,13,15 inches
Row 115,11,15 inches
Row 116,14,15 inches
Row 117,11,15 inches
Row 118,14,15 inches
Row 119,8,10 inches
Row 120,7,10 inches
Row 121,13,15 inches
Row 122,15,15 inches
Row 123,6,10 inches
Row 124,8,10 inches
Row 125,6,10 inches
Row 126,12,15 inches
Row 127,10,10 inches
Row 128,11,15 inches
Row 129,11,15 inches
Row 130,9,10 inches
Row 131,12,15 inches
Row 132,12,15 inches
Row 133,12,15 inches
Row 134,8,10 inches
Row 135,6,10 inches
Row 136,7,10 inches
Row 137,9,10 inches
Row 138,9,10 inches
Row 139,6,10 inches
Row 140,7,10 inches
Row 141,5,5 inches
Row 142,8,10 inches
Row 143,11,15 inches
Row 144,11,15 inches
Row 145,6,10 inches
Row 146,14,15 inches
Row 147,7,10 inches
Row 148,6,10 inches
Row 149,9,10 inches
Row 150,7,10 inches
Row 151,13,15 inches
Row 152,14,15 inches
Row 153,6,10 inches
Row 154,8,10 inches
Row 155,13,15 inches
Row 156,8,10 inches
Row 157,9,10 inches
Row 158,10,10 inches
Row 159,6,10 inches
Row 160,9,10 inches
Row 161,13,15 inches
Row 162,8,10 inches
Row 163,9,10 inches
Row 164,11,15 inches
Row 165,14,15 inches
Row 166,11,15 inches
Row 167,10,10 inches
Row 168,13,15 inches
Row 169,14,15 inches
Row 170,5,5 inches
Row 171,12,15 inches
Row 172,6,10 inches
Row 173,10,10 inches
Row 174,12,15 inches
Row 175,12,15 inches
Row 176,10,10 inches
Row 177,5,5 inches
Row 178,7,10 inches
Row 179,5,5 inches
Row 180,12,15 inches
Row 181,12,15 inches
Row 182,12,15 inches
Row 183,7,10 inches
