Row,Number of Houses,Pipe Size
Row 1,9,10 inches
Row 2,7,10 inches
Row 3,5,5 inches
Row 4,10,10 inches
Row 5,12,15 inches
Row 6,7,10 inches
Row 7,5,5 inches
Row 8,12,15 inches
Row 9,12,15 inches
Row 10,13,15 inches
Row 11,11,15 inches
Row 12,7,10 inches
Row 13,14,15 inches
Row 14,13,15 inches
Row 15,14,15 inches
Row 16,14,15 inches
Row 17,15,15 inches
Row 18,13,15 inches
Row 19,9,10 inches
Row 20,15,15 inches
Row 21,12,15 inches
Row 22,9,10 inches
Row 23,15,15 inches
Row 24,11,15 inches
Row 25,8,10 inches
Row 26,5,5 inches
Row 27,10,10 inches
Row 28,15,15 inches
Row 29,8,10 inches
Row 30,7,10 inches
Row 31,6,10 inches
Row 32,7,10 inches
Row 33,11,15 inches
Row 34,13,15 inches
Row 35,8,10 inches
Row 36,11,15 inches
Row 37,6,10 inches
Row 38,13,15 inches
Row 39,5,5 inches
Row 40,8,10 inches
Row 41,11,15 inches
Row 42,7,10 inches
Row 43,5,5 inches
Row 44,5,5 inches
Row 45,6,10 inches
Row 46,10,10 inches
Row 47,12,15 inches
Row 48,10,10 inches
Row 49,12,15 inches
Row 50,14,15 inches
Row 51,12,15 inches
Row 52,8,10 inches
Row 53,12,15 inches
Row 54,6,10 inches
Row 55,7,10 inches
Row 56,8,10 inches
Row 57,9,10 inches
Row 58,9,10 inches
Row 59,10,10 inches
Row 60,14,15 inches
Row 61,9,10 inches
Row 62,6,10 inches
Row 63,9,10 inches
Row 64,13,15 inches
Row 65,6,10 inches
Row 66,5,5 inches
Row 67,10,10 inches
Row 68,14,15 inches
Row 69,15,15 inches
Row 70,5,5 inches
Row 71,13,15 inches
Row 72,10,10 inches
Row 73,7,10 inches
Row 74,7,10 inches
Row 75,11,15 inches
Row 76,7,10 inches
Row 77,11,15 inches
Row 78,7,10 inches
Row 79,7,10 inches
Row 80,12,15 inches
Row 81,14,15 inches
Row 82,15,15 inches
Row 83,10,10 inches
Row 84,6,10 inches
Row 85,15,15 inches
Row 86,6,10 inches
Row 87,14,15 inches
Row 88,13,15 inches
Row 89,11,15 inches
Row 90,8,10 inches
Row 91,15,15 inches
Row 92,12,15 inches
Row 93,9,10 inches
Row 94,14,15 inches
Row 95,6,10 inches
Row 96,14,15 inches
Row 97,7,10 inches
Row 98,9,10 inches
Row 99,11,15 inches
Row 100,14,15 inches
Row 101,13,15 inches
Row 102,7,10 inches
Row 103,15,15 inches
Row 104,7,10 inches
Row 105,12,15 inches
Row 106,8,10 inches
Row 107,9,10 inches
Row 108,12,15 inches
Row 109,5,5 inches
Row 110,6,10 inches
Row 111,9,10 inches
Row 112,5,5 inches
Row 113,7,10 inches
Row 114,12,15 inches
Row 115,11,15 inches
Row 116,10,10 inches
Row 117,8,10 inches
Row 118,6,10 inches
Row 119,6,10 inches
Row 120,8,10 inches
Row 121,5,5 inches
Row 122,11,15 inches
Row 123,15,15 inches
Row 124,10,10 inches
Row 125,14,15 inches
Row 126,7,10 inches
Row 127,9,10 inches
Row 128,11,15 inches
Row 129,5,5 inches
Row 130,7,10 inches
Row 131,7,10 inches
Row 132,12,15 inches
Row 133,11,15 inches
Row 134,12,15 inches
Row 135,6,10 inches
Row 136,7,10 inches
Row 137,8,10 inches
Row 138,13,15 inches
Row 139,13,15 inches
Row 140,10,10 inches
