Row,Number of Houses,Pipe Size
Row 1,6,10 inches
Row 2,13,15 inches
Row 3,6,10 inches
Row 4,5,5 inches
Row 5,7,10 inches
Row 6,13,15 inches
Row 7,7,10 inches
Row 8,13,15 inches
Row 9,13,15 inches
Row 10,14,15 inches
Row 11,6,10 inches
Row 12,8,10 inches
Row 13,11,15 inches
Row 14,7,10 inches
Row 15,7,10 inches
Row 16,9,10 inches
Row 17,8,10 inches
Row 18,11,15 inches
Row 19,5,5 inches
Row 20,9,10 inches
Row 21,6,10 inches
Row 22,8,10 inches
Row 23,6,10 inches
Row 24,13,15 inches
Row 25,8,10 inches
Row 26,5,5 inches
Row 27,12,15 inches
Row 28,11,15 inches
Row 29,12,15 inches
Row 30,10,10 inches
Row 31,8,10 inches
Row 32,14,15 inches
Row 33,6,10 inches
Row 34,15,15 inches
Row 35,13,15 inches
Row 36,14,15 inches
Row 37,11,15 inches
Row 38,7,10 inches
Row 39,9,10 inches
Row 40,10,10 inches
Row 41,11,15 inches
Row 42,12,15 inches
Row 43,11,15 inches
Row 44,8,10 inches
Row 45,10,10 inches
Row 46,10,10 inches
Row 47,6,10 inches
Row 48,14,15 inches
Row 49,6,10 inches
Row 50,10,10 inches
Row 51,9,10 inches
Row 52,11,15 inches
Row 53,7,10 inches
Row 54,11,15 inches
Row 55,11,15 inches
Row 56,10,10 inches
Row 57,9,10 inches
Row 58,7,10 inches
Row 59,5,5 inches
Row 60,14,15 inches
Row 61,6,10 inches
Row 62,9,10 inches
Row 63,13,15 inches
Row 64,10,10 inches
Row 65,12,15 inches
Row 66,6,10 inches
Row 67,8,10 inches
Row 68,13,15 inches
Row 69,14,15 inches
Row 70,7,10 inches
Row 71,5,5 inches
Row 72,14,15 inches
Row 73,15,15 inches
Row 74,12,15 inches
Row 75,11,15 inches
Row 76,7,10 inches
Row 77,9,10 inches
Row 78,15,15 inches
Row 79,13,15 inches
Row 80,7,10 inches
Row 81,15,15 inches
Row 82,6,10 inches
Row 83,12,15 inches
Row 84,14,15 inches
Row 85,8,10 inches
Row 86,7,10 inches
Row 87,13,15 inches
Row 88,6,10 inches
Row 89,6,10 inches
Row 90,9,10 inches
Row 91,10,10 inches
Row 92,11,15 inches
Row 93,10,10 inches
Row 94,10,10 inches
Row 95,14,15 inches
Row 96,8,10 inches
Row 97,5,5 inches
Row 98,10,10 inches
Row 99,8,10 inches
Row 100,14,15 inches
Row 101,5,5 inches
Row 102,12,15 inches
Row 103,11,15 inches
Row 104,6,10 inches
Row 105,13,15 inches
Row 106,15,15 inches
Row 107,10,10 inches
Row 108,5,5 inches
Row 109,6,10 inches
Row 110,7,10 inches
Row 111,13,15 inches
Row 112,10,10 inches
Row 113,12,15 inches
Row 114,12,15 inches
Row 115,15,15 inches
Row 116,5,5 inches
Row 117,5,5 inches
Row 118,13,15 inches
Row 119,5,5 inches
Row 120,9,10 inches
Row 121,7,10 inches
Row 122,12,15 inches
Row 123,14,15 inches
Row 124,8,10 inches
Row 125,7,10 inches
Row 126,12,15 inches
Row 127,13,15 inches
Row 128,8,10 inches
Row 129,12,15 inches
Row 130,12,15 inches
Row 131,9,10 inches
Row 132,5,5 inches
Row 133,7,10 inches
Row 134,11,15 inches
Row 135,12,15 inches
Row 136,13,15 inches
Row 137,11,15 inches
Row 138,6,10 inches
Row 139,6,10 inches
Row 140,6,10 inches
Row 141,7,10 inches
Row 142,11,15 inches
Row 143,7,10 inches
Row 144,9,10 inches
Row 145,6,10 inches
Row 146,7,10 inches
Row 147,8,10 inches
Row 148,11,15 inches
Row 149,6,10 inches
Row 150,14,15 inches
Row 151,9,10 inches
Row 152,11,15 inches
Row 153,7,10 inches
Row 154,8,10 inches
Row 155,6,10 inches
Row 156,13,15 inches
Row 157,11,15 inches
Row 158,12,15 inches
Row 159,12,15 inches
Row 160,14,15 inches
Row 161,5,5 inches
Row 162,10,10 inches
Row 163,13,15 inches
Row 164,11,15 inches
Row 165,9,10 inches
Row 166,10,10 inches
Row 167,7,10 inches
Row 168,13,15 inches
Row 169,11,15 inches
Row 170,5,5 inches
Row 171,13,15 inches
Row 172,14,15 inches
Row 173,11,15 inches
Row 174,7,10 inches
Row 175,15,15 inches
Row 176,15,15 inches
Row 177,5,5 inches
Row 178,11,15 inches
Row 179,15,15 inches
Row 180,6,10 inches
Row 181,9,10 inches
Row 182,14,15 inches
Row 183,14,15 inches
Row 184,14,15 inches
Row 185,14,15 inches
Row 186,8,10 inches
Row 187,9,10 inches
Row 188,9,10 inches
Row 189,14,15 inches
Row 190,13,15 inches
