Row,Number of Houses,Pipe Size
Row 1,14,15 inches
Row 2,5,5 inches
Row 3,14,15 inches
Row 4,12,15 inches
Row 5,14,15 inches
Row 6,8,10 inches
Row 7,15,15 inches
Row 8,14,15 inches
Row 9,7,10 inches
Row 10,10,10 inches
Row 11,13,15 inches
Row 12,6,10 inches
Row 13,5,5 inches
Row 14,12,15 inches
Row 15,14,15 inches
Row 16,9,10 inches
Row 17,9,10 inches
Row 18,7,10 inches
Row 19,14,15 inches
Row 20,7,10 inches
Row 21,8,10 inches
Row 22,6,10 inches
Row 23,13,15 inches
Row 24,12,15 inches
Row 25,8,10 inches
Row 26,13,15 inches
Row 27,6,10 inches
Row 28,14,15 inches
Row 29,9,10 inches
Row 30,13,15 inches
Row 31,11,15 inches
Row 32,10,10 inches
Row 33,13,15 inches
Row 34,9,10 inches
Row 35,5,5 inches
Row 36,15,15 inches
Row 37,5,5 inches
Row 38,15,15 inches
Row 39,11,15 inches
Row 40,12,15 inches
Row 41,15,15 inches
Row 42,6,10 inches
Row 43,9,10 inches
Row 44,6,10 inches
Row 45,5,5 inches
Row 46,10,10 inches
Row 47,8,10 inches
Row 48,13,15 inches
Row 49,13,15 inches
Row 50,14,15 inches
Row 51,6,10 inches
Row 52,15,15 inches
Row 53,7,10 inches
Row 54,5,5 inches
Row 55,5,5 inches
Row 56,13,15 inches
Row 57,10,10 inches
Row 58,8,10 inches
Row 59,5,5 inches
Row 60,15,15 inches
Row 61,12,15 inches
Row 62,9,10 inches
Row 63,9,10 inches
Row 64,10,10 inches
Row 65,13,15 inches
Row 66,13,15 inches
Row 67,12,15 inches
Row 68,6,10 inches
Row 69,11,15 inches
Row 70,10,10 inches
Row 71,12,15 inches
Row 72,10,10 inches
Row 73,13,15 inches
Row 74,8,10 inches
Row 75,6,10 inches
Row 76,8,10 inches
Row 77,8,10 inches
Row 78,11,15 inches
Row 79,7,10 inches
Row 80,7,10 inches
Row 81,11,15 inches
Row 82,10,10 inches
Row 83,10,10 inches
Row 84,15,15 inches
Row 85,8,10 inches
Row 86,5,5 inches
Row 87,10,10 inches
Row 88,12,15 inches
Row 89,6,10 inches
Row 90,10,10 inches
Row 91,11,15 inches
Row 92,13,15 inches
Row 93,9,10 inches
Row 94,13,15 inches
Row 95,15,15 inches
Row 96,15,15 inches
Row 97,9,10 inches
Row 98,14,15 inches
Row 99,5,5 inches
Row 100,12,15 inches
Row 101,14,15 inches
Row 102,14,15 inches
Row 103,10,10 inches
Row 104,6,10 inches
Row 105,8,10 inches
Row 106,15,15 inches
Row 107,7,10 inches
Row 108,9,10 inches
Row 109,13,15 inches
Row 110,15,15 inches
Row 111,15,15 inches
Row 112,9,10 inches
Row 113,6,10 inches
Row 114,14,15 inches
Row 115,10,10 inches
Row 116,13,15 inches
Row 117,7,10 inches
Row 118,7,10 inches
Row 119,7,10 inches
Row 120,11,15 inches
Row 121,8,10 inches
Row 122,8,10 inches
Row 123,8,10 inches
Row 124,12,15 inches
Row 125,13,15 inches
Row 126,13,15 inches
Row 127,15,15 inches
Row 128,6,10 inches
Row 129,14,15 inches
Row 130,11,15 inches
Row 131,8,10 inches
Row 132,10,10 inches
Row 133,6,10 inches
Row 134,7,10 inches
Row 135,12,15 inches
Row 136,5,5 inches
Row 137,9,10 inches
Row 138,6,10 inches
Row 139,15,15 inches
Row 140,14,15 inches
Row 141,9,10 inches
Row 142,13,15 inches
Row 143,15,15 inches
Row 144,5,5 inches
Row 145,12,15 inches
Row 146,6,10 inches
Row 147,12,15 inches
Row 148,6,10 inches
Row 149,8,10 inches
Row 150,9,10 inches
Row 151,5,5 inches
Row 152,8,10 inches
Row 153,12,15 inches
Row 154,6,10 inches
Row 155,13,15 inches
Row 156,6,10 inches
Row 157,7,10 inches
Row 158,13,15 inches
Row 159,10,10 inches
Row 160,13,15 inches
Row 161,6,10 inches
Row 162,6,10 inches
Row 163,12,15 inches
Row 164,13,15 inches
Row 165,6,10 inches
Row 166,12,15 inches
Row 167,6,10 inches
Row 168,9,10 inches
Row 169,11,15 inches
Row 170,12,15 inches
Row 171,5,5 inches
Row 172,7,10 inches
Row 173,5,5 inches
Row 174,7,10 inches
Row 175,14,15 inches
Row 176,13,15 inches
Row 177,10,10 inches
Row 178,5,5 inches
Row 179,7,10 inches
Row 180,13,15 inches
