Row,Number of Houses,Pipe Size
Row 1,5,5 inches
Row 2,12,15 inches
Row 3,9,10 inches
Row 4,10,10 inches
Row 5,7,10 inches
Row 6,13,15 inches
Row 7,5,5 inches
Row 8,9,10 inches
Row 9,12,15 inches
Row 10,5,5 inches
Row 11,15,15 inches
Row 12,8,10 inches
Row 13,12,15 inches
Row 14,13,15 inches
Row 15,14,15 inches
Row 16,8,10 inches
Row 17,15,15 inches
Row 18,13,15 inches
Row 19,7,10 inches
Row 20,14,15 inches
Row 21,10,10 inches
Row 22,9,10 inches
Row 23,10,10 inches
Row 24,8,10 inches
Row 25,11,15 inches
Row 26,10,10 inches
Row 27,6,10 inches
Row 28,13,15 inches
Row 29,10,10 inches
Row 30,12,15 inches
Row 31,14,15 inches
Row 32,10,10 inches
Row 33,10,10 inches
Row 34,12,15 inches
Row 35,5,5 inches
Row 36,5,5 inches
Row 37,6,10 inches
Row 38,7,10 inches
Row 39,15,15 inches
Row 40,11,15 inches
Row 41,12,15 inches
Row 42,5,5 inches
Row 43,14,15 inches
Row 44,5,5 inches
Row 45,9,10 inches
Row 46,7,10 inches
Row 47,15,15 inches
Row 48,14,15 inches
Row 49,5,5 inches
Row 50,7,10 inches
Row 51,5,5 inches
Row 52,6,10 inches
Row 53,11,15 inches
Row 54,10,10 inches
Row 55,15,15 inches
Row 56,6,10 inches
Row 57,8,10 inches
Row 58,6,10 inches
Row 59,8,10 inches
Row 60,7,10 inches
Row 61,15,15 inches
Row 62,11,15 inches
Row 63,14,15 inches
Row 64,9,10 inches
Row 65,13,15 inches
Row 66,14,15 inches
Row 67,5,5 inches
Row 68,8,10 inches
Row 69,12,15 inches
Row 70,5,5 inches
Row 71,11,15 inches
Row 72,13,15 inches
Row 73,7,10 inches
Row 74,7,10 inches
Row 75,12,15 inches
Row 76,13,15 inches
Row 77,12,15 inches
Row 78,12,15 inches
Row 79,6,10 inches
Row 80,8,10 inches
Row 81,6,10 inches
Row 82,11,15 inches
Row 83,12,15 inches
Row 84,14,15 inches
Row 85,14,15 inches
Row 86,8,10 inches
Row 87,8,10 inches
Row 88,7,10 inches
Row 89,13,15 inches
Row 90,15,15 inches
Row 91,5,5 inches
Row 92,11,15 inches
Row 93,8,10 inches
Row 94,15,15 inches
Row 95,11,15 inches
Row 96,6,10 inches
Row 97,6,10 inches
Row 98,5,5 inches
Row 99,12,15 inches
Row 100,8,10 inches
Row 101,15,15 inches
Row 102,5,5 inches
Row 103,8,10 inches
Row 104,9,10 inches
Row 105,5,5 inches
Row 106,5,5 inches
