Row,Number of Houses,Pipe Size,pipe_size
Row 1,11,15 inches,15 inches
Row 2,12,15 inches,15 inches
Row 3,12,15 inches,15 inches
Row 4,10,10 inches,15 inches
Row 5,8,10 inches,15 inches
Row 6,12,15 inches,15 inches
Row 7,12,15 inches,15 inches
Row 8,14,15 inches,15 inches
Row 9,5,5 inches,15 inches
Row 10,10,10 inches,15 inches
Row 11,12,15 inches,15 inches
Row 12,8,10 inches,15 inches
Row 13,6,10 inches,15 inches
Row 14,14,15 inches,15 inches
Row 15,10,10 inches,15 inches
Row 16,11,15 inches,15 inches
Row 17,12,15 inches,15 inches
Row 18,8,10 inches,15 inches
Row 19,13,15 inches,15 inches
Row 20,12,15 inches,15 inches
Row 21,11,15 inches,15 inches
Row 22,9,10 inches,15 inches
Row 23,15,15 inches,15 inches
Row 24,14,15 inches,15 inches
Row 25,8,10 inches,15 inches
Row 26,11,15 inches,15 inches
Row 27,14,15 inches,15 inches
Row 28,10,10 inches,15 inches
Row 29,5,5 inches,15 inches
Row 30,12,15 inches,15 inches
Row 31,15,15 inches,15 inches
Row 32,13,15 inches,15 inches
Row 33,9,10 inches,15 inches
Row 34,5,5 inches,15 inches
Row 35,10,10 inches,15 inches
Row 36,14,15 inches,15 inches
Row 37,15,15 inches,15 inches
Row 38,10,10 inches,15 inches
Row 39,7,10 inches,15 inches
Row 40,15,15 inches,15 inches
Row 41,7,10 inches,15 inches
Row 42,13,15 inches,15 inches
Row 43,13,15 inches,15 inches
Row 44,5,5 inches,15 inches
Row 45,8,10 inches,15 inches
Row 46,9,10 inches,15 inches
Row 47,9,10 inches,15 inches
Row 48,15,15 inches,15 inches
Row 49,9,10 inches,15 inches
Row 50,7,10 inches,15 inches
Row 51,8,10 inches,15 inches
Row 52,9,10 inches,15 inches
Row 53,5,5 inches,15 inches
Row 54,11,15 inches,15 inches
Row 55,14,15 inches,15 inches
Row 56,10,10 inches,15 inches
Row 57,10,10 inches,15 inches
Row 58,7,10 inches,15 inches
Row 59,12,15 inches,15 inches
Row 60,7,10 inches,15 inches
Row 61,13,15 inches,15 inches
Row 62,11,15 inches,15 inches
Row 63,5,5 inches,15 inches
Row 64,8,10 inches,15 inches
Row 65,8,10 inches,15 inches
Row 66,14,15 inches,15 inches
Row 67,12,15 inches,15 inches
Row 68,15,15 inches,15 inches
Row 69,10,10 inches,15 inches
Row 70,6,10 inches,15 inches
Row 71,12,15 inches,15 inches
Row 72,13,15 inches,15 inches
Row 73,6,10 inches,15 inches
Row 74,13,15 inches,15 inches
Row 75,7,10 inches,15 inches
Row 76,12,15 inches,15 inches
Row 77,8,10 inches,15 inches
Row 78,15,15 inches,15 inches
Row 79,7,10 inches,15 inches
Row 80,9,10 inches,15 inches
Row 81,6,10 inches,15 inches
Row 82,15,15 inches,15 inches
Row 83,5,5 inches,15 inches
Row 84,5,5 inches,15 inches
Row 85,5,5 inches,15 inches
Row 86,5,5 inches,15 inches
Row 87,14,15 inches,15 inches
Row 88,10,10 inches,15 inches
Row 89,14,15 inches,15 inches
Row 90,13,15 inches,15 inches
Row 91,11,15 inches,15 inches
Row 92,11,15 inches,15 inches
Row 93,6,10 inches,15 inches
Row 94,5,5 inches,15 inches
Row 95,12,15 inches,15 inches
Row 96,6,10 inches,15 inches
Row 97,13,15 inches,15 inches
Row 98,5,5 inches,15 inches
Row 99,14,15 inches,15 inches
Row 100,13,15 inches,15 inches
Row 101,6,10 inches,15 inches
Row 102,15,15 inches,15 inches
Row 103,5,5 inches,15 inches
Row 104,9,10 inches,15 inches
Row 105,6,10 inches,15 inches
Row 106,9,10 inches,15 inches
Row 107,8,10 inches,15 inches
Row 108,15,15 inches,15 inches
Row 109,13,15 inches,15 inches
Row 110,7,10 inches,15 inches
Row 111,10,10 inches,15 inches
Row 112,7,10 inches,15 inches
Row 113,11,15 inches,15 inches
Row 114,10,10 inches,15 inches
Row 115,7,10 inches,15 inches
Row 116,7,10 inches,15 inches
Row 117,12,15 inches,15 inches
Row 118,10,10 inches,15 inches
Row 119,12,15 inches,15 inches
Row 120,9,10 inches,15 inches
Row 121,5,5 inches,15 inches
Row 122,12,15 inches,15 inches
Row 123,7,10 inches,15 inches
Row 124,11,15 inches,15 inches
Row 125,9,10 inches,15 inches
Row 126,12,15 inches,15 inches
Row 127,8,10 inches,15 inches
Row 128,5,5 inches,15 inches
Row 129,14,15 inches,15 inches
Row 130,15,15 inches,15 inches
Row 131,10,10 inches,15 inches
Row 132,8,10 inches,15 inches
Row 133,15,15 inches,15 inches
Row 134,11,15 inches,15 inches
Row 135,13,15 inches,15 inches
Row 136,11,15 inches,15 inches
Row 137,9,10 inches,15 inches
Row 138,9,10 inches,15 inches
Row 139,13,15 inches,15 inches
Row 140,10,10 inches,15 inches
Row 141,11,15 inches,15 inches
Row 142,7,10 inches,15 inches
Row 143,14,15 inches,15 inches
Row 144,5,5 inches,15 inches
Row 145,10,10 inches,15 inches
Row 146,15,15 inches,15 inches
Row 147,8,10 inches,15 inches
Row 148,14,15 inches,15 inches
Row 149,6,10 inches,15 inches
