Row,Number of Houses,Pipe Size
Row 1,9,10 inches
Row 2,8,10 inches
Row 3,9,10 inches
Row 4,13,15 inches
Row 5,14,15 inches
Row 6,14,15 inches
Row 7,13,15 inches
Row 8,6,10 inches
Row 9,9,10 inches
Row 10,7,10 inches
Row 11,15,15 inches
Row 12,10,10 inches
Row 13,14,15 inches
Row 14,9,10 inches
Row 15,13,15 inches
Row 16,7,10 inches
Row 17,6,10 inches
Row 18,5,5 inches
Row 19,7,10 inches
Row 20,14,15 inches
Row 21,9,10 inches
Row 22,14,15 inches
Row 23,11,15 inches
Row 24,5,5 inches
Row 25,14,15 inches
Row 26,7,10 inches
Row 27,5,5 inches
Row 28,15,15 inches
Row 29,10,10 inches
Row 30,12,15 inches
Row 31,5,5 inches
Row 32,10,10 inches
Row 33,9,10 inches
Row 34,5,5 inches
Row 35,11,15 inches
Row 36,14,15 inches
Row 37,15,15 inches
Row 38,12,15 inches
Row 39,9,10 inches
Row 40,5,5 inches
Row 41,11,15 inches
Row 42,6,10 inches
Row 43,15,15 inches
Row 44,7,10 inches
Row 45,12,15 inches
Row 46,8,10 inches
Row 47,11,15 inches
Row 48,10,10 inches
Row 49,7,10 inches
Row 50,11,15 inches
Row 51,11,15 inches
Row 52,14,15 inches
Row 53,10,10 inches
Row 54,13,15 inches
Row 55,6,10 inches
Row 56,14,15 inches
Row 57,12,15 inches
Row 58,6,10 inches
Row 59,10,10 inches
Row 60,7,10 inches
Row 61,6,10 inches
Row 62,5,5 inches
Row 63,9,10 inches
Row 64,9,10 inches
Row 65,10,10 inches
Row 66,12,15 inches
Row 67,7,10 inches
Row 68,10,10 inches
Row 69,7,10 inches
Row 70,11,15 inches
Row 71,6,10 inches
Row 72,10,10 inches
Row 73,8,10 inches
Row 74,7,10 inches
Row 75,15,15 inches
Row 76,14,15 inches
Row 77,5,5 inches
Row 78,12,15 inches
Row 79,9,10 inches
Row 80,12,15 inches
Row 81,12,15 inches
Row 82,7,10 inches
Row 83,9,10 inches
Row 84,13,15 inches
Row 85,12,15 inches
Row 86,9,10 inches
Row 87,5,5 inches
Row 88,13,15 inches
Row 89,15,15 inches
Row 90,6,10 inches
Row 91,15,15 inches
Row 92,9,10 inches
Row 93,15,15 inches
Row 94,14,15 inches
Row 95,11,15 inches
Row 96,11,15 inches
Row 97,14,15 inches
Row 98,7,10 inches
Row 99,10,10 inches
Row 100,9,10 inches
Row 101,7,10 inches
Row 102,12,15 inches
Row 103,12,15 inches
Row 104,7,10 inches
Row 105,8,10 inches
Row 106,9,10 inches
Row 107,14,15 inches
Row 108,15,15 inches
Row 109,14,15 inches
Row 110,9,10 inches
Row 111,9,10 inches
Row 112,10,10 inches
Row 113,5,5 inches
Row 114,7,10 inches
Row 115,8,10 inches
Row 116,5,5 inches
Row 117,6,10 inches
Row 118,9,10 inches
Row 119,5,5 inches
Row 120,9,10 inches
Row 121,13,15 inches
Row 122,13,15 inches
Row 123,9,10 inches
Row 124,15,15 inches
Row 125,7,10 inches
Row 126,12,15 inches
Row 127,13,15 inches
Row 128,10,10 inches
Row 129,9,10 inches
Row 130,10,10 inches
Row 131,9,10 inches
Row 132,13,15 inches
Row 133,7,10 inches
Row 134,8,10 inches
Row 135,12,15 inches
Row 136,14,15 inches
Row 137,8,10 inches
Row 138,9,10 inches
Row 139,10,10 inches
Row 140,14,15 inches
Row 141,6,10 inches
Row 142,9,10 inches
Row 143,13,15 inches
Row 144,7,10 inches
Row 145,15,15 inches
Row 146,10,10 inches
Row 147,15,15 inches
Row 148,13,15 inches
Row 149,6,10 inches
Row 150,5,5 inches
Row 151,6,10 inches
