Row,Number of Houses,Pipe Size,pipe_size
Row 1,8,10 inches,15 inches
Row 2,13,15 inches,15 inches
Row 3,9,10 inches,15 inches
Row 4,7,10 inches,15 inches
Row 5,12,15 inches,15 inches
Row 6,12,15 inches,15 inches
Row 7,5,5 inches,15 inches
Row 8,10,10 inches,15 inches
Row 9,8,10 inches,15 inches
Row 10,11,15 inches,15 inches
Row 11,12,15 inches,15 inches
Row 12,8,10 inches,15 inches
Row 13,5,5 inches,15 inches
Row 14,9,10 inches,15 inches
Row 15,13,15 inches,15 inches
Row 16,11,15 inches,15 inches
Row 17,6,10 inches,15 inches
Row 18,7,10 inches,15 inches
Row 19,10,10 inches,15 inches
Row 20,6,10 inches,15 inches
Row 21,15,15 inches,15 inches
Row 22,9,10 inches,15 inches
Row 23,12,15 inches,15 inches
Row 24,12,15 inches,15 inches
Row 25,7,10 inches,15 inches
Row 26,5,5 inches,15 inches
Row 27,11,15 inches,15 inches
Row 28,6,10 inches,15 inches
Row 29,5,5 inches,15 inches
Row 30,15,15 inches,15 inches
Row 31,15,15 inches,15 inches
Row 32,7,10 inches,15 inches
Row 33,5,5 inches,15 inches
Row 34,11,15 inches,15 inches
Row 35,6,10 inches,15 inches
Row 36,11,15 inches,15 inches
Row 37,6,10 inches,15 inches
Row 38,7,10 inches,15 inches
Row 39,10,10 inches,15 inches
Row 40,15,15 inches,15 inches
Row 41,9,10 inches,15 inches
Row 42,6,10 inches,15 inches
Row 43,14,15 inches,15 inches
Row 44,6,10 inches,15 inches
Row 45,9,10 inches,15 inches
Row 46,8,10 inches,15 inches
Row 47,9,10 inches,15 inches
Row 48,7,10 inches,15 inches
Row 49,15,15 inches,15 inches
Row 50,14,15 inches,15 inches
Row 51,14,15 inches,15 inches
Row 52,7,10 inches,15 inches
Row 53,15,15 inches,15 inches
Row 54,14,15 inches,15 inches
Row 55,14,15 inches,15 inches
Row 56,13,15 inches,15 inches
Row 57,8,10 inches,15 inches
Row 58,12,15 inches,15 inches
Row 59,13,15 inches,15 inches
Row 60,9,10 inches,15 inches
Row 61,13,15 inches,15 inches
Row 62,8,10 inches,15 inches
Row 63,9,10 inches,15 inches
Row 64,7,10 inches,15 inches
Row 65,11,15 inches,15 inches
Row 66,5,5 inches,15 inches
Row 67,13,15 inches,15 inches
Row 68,6,10 inches,15 inches
Row 69,13,15 inches,15 inches
Row 70,12,15 inches,15 inches
Row 71,13,15 inches,15 inches
Row 72,7,10 inches,15 inches
Row 73,13,15 inches,15 inches
Row 74,11,15 inches,15 inches
Row 75,7,10 inches,15 inches
Row 76,7,10 inches,15 inches
Row 77,11,15 inches,15 inches
Row 78,9,10 inches,15 inches
Row 79,7,10 inches,15 inches
Row 80,8,10 inches,15 inches
Row 81,5,5 inches,15 inches
Row 82,9,10 inches,15 inches
Row 83,12,15 inches,15 inches
Row 84,15,15 inches,15 inches
Row 85,14,15 inches,15 inches
Row 86,11,15 inches,15 inches
Row 87,15,15 inches,15 inches
Row 88,13,15 inches,15 inches
Row 89,12,15 inches,15 inches
Row 90,7,10 inches,15 inches
Row 91,5,5 inches,15 inches
Row 92,9,10 inches,15 inches
Row 93,10,10 inches,15 inches
Row 94,11,15 inches,15 inches
Row 95,15,15 inches,15 inches
Row 96,6,10 inches,15 inches
Row 97,13,15 inches,15 inches
Row 98,9,10 inches,15 inches
Row 99,6,10 inches,15 inches
Row 100,10,10 inches,15 inches
Row 101,14,15 inches,15 inches
Row 102,7,10 inches,15 inches
Row 103,9,10 inches,15 inches
Row 104,14,15 inches,15 inches
Row 105,11,15 inches,15 inches
Row 106,8,10 inches,15 inches
Row 107,12,15 inches,15 inches
Row 108,10,10 inches,15 inches
Row 109,15,15 inches,15 inches
