Row,Number of Houses,Pipe Size
Row 1,14,15 inches
Row 2,7,10 inches
Row 3,8,10 inches
Row 4,5,5 inches
Row 5,13,15 inches
Row 6,9,10 inches
Row 7,5,5 inches
Row 8,7,10 inches
Row 9,7,10 inches
Row 10,12,15 inches
Row 11,5,5 inches
Row 12,11,15 inches
Row 13,11,15 inches
Row 14,8,10 inches
Row 15,14,15 inches
Row 16,12,15 inches
Row 17,10,10 inches
Row 18,9,10 inches
Row 19,15,15 inches
Row 20,12,15 inches
Row 21,5,5 inches
Row 22,10,10 inches
Row 23,7,10 inches
Row 24,5,5 inches
Row 25,5,5 inches
Row 26,7,10 inches
Row 27,13,15 inches
Row 28,9,10 inches
Row 29,7,10 inches
Row 30,5,5 inches
Row 31,15,15 inches
Row 32,6,10 inches
Row 33,6,10 inches
Row 34,5,5 inches
Row 35,10,10 inches
Row 36,14,15 inches
Row 37,12,15 inches
Row 38,5,5 inches
Row 39,11,15 inches
Row 40,10,10 inches
Row 41,6,10 inches
Row 42,12,15 inches
Row 43,14,15 inches
Row 44,6,10 inches
Row 45,8,10 inches
Row 46,6,10 inches
Row 47,13,15 inches
Row 48,13,15 inches
Row 49,5,5 inches
Row 50,10,10 inches
Row 51,5,5 inches
Row 52,12,15 inches
Row 53,5,5 inches
Row 54,11,15 inches
Row 55,15,15 inches
Row 56,11,15 inches
Row 57,5,5 inches
Row 58,11,15 inches
Row 59,12,15 inches
Row 60,9,10 inches
Row 61,11,15 inches
Row 62,15,15 inches
Row 63,12,15 inches
Row 64,7,10 inches
Row 65,8,10 inches
Row 66,13,15 inches
Row 67,14,15 inches
Row 68,12,15 inches
Row 69,5,5 inches
Row 70,6,10 inches
Row 71,13,15 inches
Row 72,15,15 inches
Row 73,5,5 inches
Row 74,12,15 inches
Row 75,6,10 inches
Row 76,5,5 inches
Row 77,9,10 inches
Row 78,14,15 inches
Row 79,14,15 inches
Row 80,7,10 inches
Row 81,9,10 inches
Row 82,15,15 inches
Row 83,11,15 inches
Row 84,11,15 inches
Row 85,11,15 inches
Row 86,15,15 inches
Row 87,14,15 inches
Row 88,9,10 inches
Row 89,9,10 inches
Row 90,10,10 inches
Row 91,11,15 inches
Row 92,6,10 inches
Row 93,11,15 inches
Row 94,9,10 inches
Row 95,6,10 inches
Row 96,6,10 inches
Row 97,12,15 inches
Row 98,6,10 inches
Row 99,6,10 inches
Row 100,8,10 inches
Row 101,13,15 inches
Row 102,8,10 inches
Row 103,5,5 inches
Row 104,5,5 inches
Row 105,6,10 inches
Row 106,6,10 inches
Row 107,14,15 inches
Row 108,11,15 inches
Row 109,12,15 inches
Row 110,11,15 inches
Row 111,15,15 inches
Row 112,13,15 inches
Row 113,9,10 inches
Row 114,15,15 inches
Row 115,11,15 inches
Row 116,12,15 inches
