Row,Number of Houses,Pipe Size,pipe_size
Row 1,11,15 inches,15 inches
Row 2,15,15 inches,15 inches
Row 3,7,10 inches,15 inches
Row 4,12,15 inches,15 inches
Row 5,10,10 inches,15 inches
Row 6,9,10 inches,15 inches
Row 7,14,15 inches,15 inches
Row 8,14,15 inches,15 inches
Row 9,12,15 inches,15 inches
Row 10,10,10 inches,15 inches
Row 11,10,10 inches,15 inches
Row 12,12,15 inches,15 inches
Row 13,10,10 inches,15 inches
Row 14,11,15 inches,15 inches
Row 15,8,10 inches,15 inches
Row 16,13,15 inches,15 inches
Row 17,8,10 inches,15 inches
Row 18,12,15 inches,15 inches
Row 19,5,5 inches,15 inches
Row 20,7,10 inches,15 inches
Row 21,6,10 inches,15 inches
Row 22,7,10 inches,15 inches
Row 23,14,15 inches,15 inches
Row 24,14,15 inches,15 inches
Row 25,5,5 inches,15 inches
Row 26,8,10 inches,15 inches
Row 27,5,5 inches,15 inches
Row 28,12,15 inches,15 inches
Row 29,15,15 inches,15 inches
Row 30,7,10 inches,15 inches
Row 31,11,15 inches,15 inches
Row 32,11,15 inches,15 inches
Row 33,6,10 inches,15 inches
Row 34,6,10 inches,15 inches
Row 35,11,15 inches,15 inches
Row 36,6,10 inches,15 inches
Row 37,15,15 inches,15 inches
Row 38,13,15 inches,15 inches
Row 39,5,5 inches,15 inches
Row 40,12,15 inches,15 inches
Row 41,7,10 inches,15 inches
Row 42,9,10 inches,15 inches
Row 43,5,5 inches,15 inches
Row 44,14,15 inches,15 inches
Row 45,12,15 inches,15 inches
Row 46,6,10 inches,15 inches
Row 47,6,10 inches,15 inches
Row 48,6,10 inches,15 inches
Row 49,14,15 inches,15 inches
Row 50,11,15 inches,15 inches
Row 51,13,15 inches,15 inches
Row 52,9,10 inches,15 inches
Row 53,6,10 inches,15 inches
Row 54,7,10 inches,15 inches
Row 55,15,15 inches,15 inches
Row 56,15,15 inches,15 inches
Row 57,15,15 inches,15 inches
Row 58,7,10 inches,15 inches
Row 59,6,10 inches,15 inches
Row 60,12,15 inches,15 inches
