Row,Number of Houses,Pipe Size
Row 1,10,10 inches
Row 2,13,15 inches
Row 3,8,10 inches
Row 4,11,15 inches
Row 5,11,15 inches
Row 6,9,10 inches
Row 7,8,10 inches
Row 8,13,15 inches
Row 9,13,15 inches
Row 10,5,5 inches
Row 11,7,10 inches
Row 12,15,15 inches
Row 13,6,10 inches
Row 14,11,15 inches
Row 15,12,15 inches
Row 16,11,15 inches
Row 17,14,15 inches
Row 18,5,5 inches
Row 19,7,10 inches
Row 20,10,10 inches
Row 21,9,10 inches
Row 22,5,5 inches
Row 23,11,15 inches
Row 24,9,10 inches
Row 25,12,15 inches
Row 26,15,15 inches
Row 27,14,15 inches
Row 28,12,15 inches
Row 29,13,15 inches
Row 30,5,5 inches
Row 31,7,10 inches
Row 32,11,15 inches
Row 33,7,10 inches
Row 34,8,10 inches
Row 35,5,5 inches
Row 36,9,10 inches
Row 37,14,15 inches
Row 38,11,15 inches
Row 39,13,15 inches
Row 40,14,15 inches
Row 41,13,15 inches
Row 42,12,15 inches
Row 43,10,10 inches
Row 44,8,10 inches
Row 45,10,10 inches
Row 46,15,15 inches
Row 47,8,10 inches
Row 48,12,15 inches
Row 49,7,10 inches
Row 50,12,15 inches
Row 51,5,5 inches
Row 52,12,15 inches
Row 53,6,10 inches
Row 54,10,10 inches
Row 55,7,10 inches
Row 56,13,15 inches
Row 57,15,15 inches
Row 58,14,15 inches
Row 59,12,15 inches
Row 60,15,15 inches
Row 61,14,15 inches
Row 62,5,5 inches
Row 63,13,15 inches
Row 64,6,10 inches
Row 65,8,10 inches
Row 66,10,10 inches
Row 67,6,10 inches
Row 68,9,10 inches
Row 69,6,10 inches
Row 70,6,10 inches
Row 71,8,10 inches
Row 72,5,5 inches
Row 73,5,5 inches
Row 74,13,15 inches
Row 75,9,10 inches
Row 76,12,15 inches
Row 77,5,5 inches
Row 78,8,10 inches
Row 79,11,15 inches
Row 80,9,10 inches
Row 81,6,10 inches
Row 82,15,15 inches
Row 83,8,10 inches
Row 84,5,5 inches
Row 85,5,5 inches
Row 86,7,10 inches
Row 87,5,5 inches
Row 88,9,10 inches
Row 89,9,10 inches
Row 90,5,5 inches
Row 91,6,10 inches
Row 92,11,15 inches
Row 93,12,15 inches
Row 94,7,10 inches
Row 95,7,10 inches
Row 96,5,5 inches
Row 97,11,15 inches
Row 98,5,5 inches
Row 99,15,15 inches
Row 100,13,15 inches
Row 101,5,5 inches
Row 102,8,10 inches
Row 103,9,10 inches
Row 104,7,10 inches
Row 105,13,15 inches
Row 106,12,15 inches
Row 107,6,10 inches
Row 108,13,15 inches
