Row,Number of Houses,Pipe Size
Row 1,5,5 inches
Row 2,9,10 inches
Row 3,12,15 inches
Row 4,13,15 inches
Row 5,5,5 inches
Row 6,12,15 inches
Row 7,12,15 inches
Row 8,11,15 inches
Row 9,13,15 inches
Row 10,8,10 inches
Row 11,9,10 inches
Row 12,11,15 inches
Row 13,15,15 inches
Row 14,8,10 inches
Row 15,14,15 inches
Row 16,7,10 inches
Row 17,13,15 inches
Row 18,14,15 inches
Row 19,10,10 inches
Row 20,12,15 inches
Row 21,14,15 inches
Row 22,9,10 inches
Row 23,12,15 inches
Row 24,10,10 inches
Row 25,9,10 inches
Row 26,13,15 inches
Row 27,14,15 inches
Row 28,5,5 inches
Row 29,11,15 inches
Row 30,10,10 inches
Row 31,10,10 inches
Row 32,14,15 inches
Row 33,11,15 inches
Row 34,12,15 inches
Row 35,7,10 inches
Row 36,10,10 inches
Row 37,5,5 inches
Row 38,8,10 inches
Row 39,13,15 inches
Row 40,11,15 inches
Row 41,9,10 inches
Row 42,9,10 inches
Row 43,6,10 inches
Row 44,9,10 inches
Row 45,8,10 inches
Row 46,15,15 inches
Row 47,8,10 inches
Row 48,15,15 inches
Row 49,14,15 inches
Row 50,6,10 inches
Row 51,12,15 inches
Row 52,15,15 inches
Row 53,15,15 inches
Row 54,9,10 inches
Row 55,5,5 inches
Row 56,10,10 inches
Row 57,13,15 inches
Row 58,7,10 inches
Row 59,10,10 inches
Row 60,15,15 inches
Row 61,14,15 inches
Row 62,10,10 inches
Row 63,12,15 inches
Row 64,12,15 inches
Row 65,13,15 inches
Row 66,5,5 inches
Row 67,9,10 inches
Row 68,9,10 inches
Row 69,13,15 inches
Row 70,10,10 inches
Row 71,7,10 inches
Row 72,9,10 inches
Row 73,14,15 inches
Row 74,15,15 inches
Row 75,8,10 inches
Row 76,5,5 inches
Row 77,13,15 inches
Row 78,9,10 inches
Row 79,11,15 inches
Row 80,12,15 inches
Row 81,13,15 inches
Row 82,7,10 inches
Row 83,10,10 inches
Row 84,9,10 inches
Row 85,6,10 inches
Row 86,11,15 inches
Row 87,9,10 inches
Row 88,8,10 inches
Row 89,14,15 inches
Row 90,13,15 inches
Row 91,12,15 inches
Row 92,6,10 inches
Row 93,10,10 inches
Row 94,10,10 inches
Row 95,15,15 inches
Row 96,15,15 inches
Row 97,9,10 inches
Row 98,12,15 inches
Row 99,9,10 inches
Row 100,5,5 inches
Row 101,12,15 inches
Row 102,11,15 inches
Row 103,9,10 inches
Row 104,8,10 inches
Row 105,11,15 inches
Row 106,13,15 inches
Row 107,11,15 inches
Row 108,15,15 inches
Row 109,11,15 inches
Row 110,12,15 inches
Row 111,11,15 inches
Row 112,12,15 inches
Row 113,15,15 inches
Row 114,13,15 inches
Row 115,13,15 inches
Row 116,14,15 inches
Row 117,14,15 inches
Row 118,13,15 inches
Row 119,14,15 inches
Row 120,11,15 inches
Row 121,6,10 inches
Row 122,9,10 inches
Row 123,9,10 inches
Row 124,14,15 inches
Row 125,9,10 inches
Row 126,13,15 inches
Row 127,15,15 inches
Row 128,9,10 inches
Row 129,12,15 inches
Row 130,7,10 inches
Row 131,13,15 inches
Row 132,9,10 inches
Row 133,9,10 inches
Row 134,10,10 inches
Row 135,12,15 inches
Row 136,14,15 inches
Row 137,6,10 inches
Row 138,5,5 inches
Row 139,9,10 inches
Row 140,15,15 inches
Row 141,14,15 inches
Row 142,5,5 inches
Row 143,12,15 inches
Row 144,14,15 inches
Row 145,9,10 inches
Row 146,9,10 inches
Row 147,9,10 inches
Row 148,5,5 inches
Row 149,5,5 inches
Row 150,6,10 inches
Row 151,11,15 inches
Row 152,10,10 inches
Row 153,10,10 inches
Row 154,14,15 inches
Row 155,15,15 inches
Row 156,13,15 inches
Row 157,14,15 inches
Row 158,9,10 inches
Row 159,9,10 inches
Row 160,12,15 inches
Row 161,9,10 inches
Row 162,7,10 inches
Row 163,11,15 inches
Row 164,12,15 inches
Row 165,14,15 inches
Row 166,9,10 inches
Row 167,15,15 inches
Row 168,11,15 inches
Row 169,7,10 inches
Row 170,11,15 inches
Row 171,7,10 inches
Row 172,8,10 inches
Row 173,8,10 inches
Row 174,12,15 inches
Row 175,9,10 inches
Row 176,7,10 inches
Row 177,9,10 inches
Row 178,6,10 inches
Row 179,7,10 inches
Row 180,13,15 inches
Row 181,11,15 inches
Row 182,6,10 inches
Row 183,14,15 inches
Row 184,6,10 inches
Row 185,7,10 inches
Row 186,6,10 inches
Row 187,11,15 inches
Row 188,5,5 inches
Row 189,13,15 inches
Row 190,12,15 inches
Row 191,13,15 inches
Row 192,13,15 inches
Row 193,6,10 inches
