Row,Number of Houses,Pipe Size
Row 1,8,10 inches
Row 2,10,10 inches
Row 3,15,15 inches
Row 4,5,5 inches
Row 5,7,10 inches
Row 6,8,10 inches
Row 7,13,15 inches
Row 8,15,15 inches
Row 9,7,10 inches
Row 10,15,15 inches
Row 11,7,10 inches
Row 12,12,15 inches
Row 13,10,10 inches
Row 14,5,5 inches
Row 15,8,10 inches
Row 16,9,10 inches
Row 17,12,15 inches
Row 18,12,15 inches
Row 19,14,15 inches
Row 20,9,10 inches
Row 21,7,10 inches
Row 22,9,10 inches
Row 23,7,10 inches
Row 24,9,10 inches
Row 25,15,15 inches
Row 26,14,15 inches
Row 27,5,5 inches
Row 28,11,15 inches
Row 29,11,15 inches
Row 30,11,15 inches
Row 31,13,15 inches
Row 32,14,15 inches
Row 33,7,10 inches
Row 34,7,10 inches
Row 35,15,15 inches
Row 36,8,10 inches
Row 37,9,10 inches
Row 38,14,15 inches
Row 39,12,15 inches
Row 40,11,15 inches
Row 41,6,10 inches
Row 42,14,15 inches
Row 43,5,5 inches
Row 44,15,15 inches
Row 45,11,15 inches
Row 46,14,15 inches
Row 47,13,15 inches
Row 48,10,10 inches
Row 49,11,15 inches
Row 50,12,15 inches
Row 51,10,10 inches
Row 52,11,15 inches
Row 53,8,10 inches
Row 54,8,10 inches
Row 55,8,10 inches
Row 56,10,10 inches
Row 57,15,15 inches
Row 58,7,10 inches
Row 59,5,5 inches
Row 60,7,10 inches
Row 61,7,10 inches
Row 62,7,10 inches
Row 63,10,10 inches
Row 64,6,10 inches
Row 65,14,15 inches
Row 66,9,10 inches
Row 67,15,15 inches
Row 68,10,10 inches
Row 69,15,15 inches
Row 70,10,10 inches
Row 71,9,10 inches
Row 72,10,10 inches
Row 73,12,15 inches
Row 74,8,10 inches
Row 75,9,10 inches
Row 76,11,15 inches
Row 77,11,15 inches
Row 78,12,15 inches
Row 79,11,15 inches
Row 80,6,10 inches
Row 81,6,10 inches
Row 82,9,10 inches
Row 83,5,5 inches
Row 84,11,15 inches
Row 85,12,15 inches
Row 86,12,15 inches
Row 87,8,10 inches
Row 88,8,10 inches
Row 89,14,15 inches
Row 90,10,10 inches
Row 91,9,10 inches
Row 92,13,15 inches
Row 93,9,10 inches
Row 94,8,10 inches
Row 95,8,10 inches
Row 96,7,10 inches
Row 97,6,10 inches
Row 98,12,15 inches
Row 99,7,10 inches
Row 100,9,10 inches
Row 101,7,10 inches
Row 102,8,10 inches
Row 103,15,15 inches
Row 104,13,15 inches
Row 105,7,10 inches
Row 106,9,10 inches
Row 107,10,10 inches
Row 108,15,15 inches
Row 109,12,15 inches
Row 110,15,15 inches
Row 111,10,10 inches
Row 112,9,10 inches
Row 113,13,15 inches
Row 114,10,10 inches
Row 115,6,10 inches
Row 116,10,10 inches
Row 117,10,10 inches
Row 118,6,10 inches
Row 119,8,10 inches
Row 120,8,10 inches
Row 121,5,5 inches
Row 122,14,15 inches
Row 123,12,15 inches
Row 124,11,15 inches
Row 125,14,15 inches
Row 126,15,15 inches
Row 127,12,15 inches
Row 128,15,15 inches
Row 129,6,10 inches
Row 130,14,15 inches
Row 131,9,10 inches
Row 132,11,15 inches
Row 133,8,10 inches
Row 134,8,10 inches
Row 135,8,10 inches
Row 136,10,10 inches
Row 137,13,15 inches
Row 138,13,15 inches
Row 139,11,15 inches
Row 140,6,10 inches
Row 141,14,15 inches
Row 142,6,10 inches
Row 143,11,15 inches
Row 144,8,10 inches
Row 145,9,10 inches
Row 146,10,10 inches
Row 147,5,5 inches
Row 148,11,15 inches
Row 149,6,10 inches
Row 150,6,10 inches
Row 151,11,15 inches
Row 152,7,10 inches
Row 153,8,10 inches
Row 154,11,15 inches
Row 155,8,10 inches
Row 156,12,15 inches
Row 157,7,10 inches
Row 158,10,10 inches
Row 159,14,15 inches
Row 160,5,5 inches
Row 161,5,5 inches
Row 162,15,15 inches
Row 163,9,10 inches
Row 164,11,15 inches
Row 165,5,5 inches
Row 166,12,15 inches
Row 167,13,15 inches
Row 168,6,10 inches
Row 169,9,10 inches
Row 170,11,15 inches
Row 171,7,10 inches
Row 172,10,10 inches
Row 173,7,10 inches
Row 174,7,10 inches
Row 175,6,10 inches
Row 176,7,10 inches
Row 177,5,5 inches
Row 178,8,10 inches
Row 179,11,15 inches
Row 180,11,15 inches
Row 181,8,10 inches
Row 182,11,15 inches
Row 183,11,15 inches
Row 184,9,10 inches
Row 185,8,10 inches
Row 186,12,15 inches
Row 187,14,15 inches
Row 188,11,15 inches
Row 189,12,15 inches
Row 190,9,10 inches
Row 191,13,15 inches
Row 192,12,15 inches
Row 193,12,15 inches
Row 194,15,15 inches
Row 195,11,15 inches
Row 196,6,10 inches
Row 197,13,15 inches
Row 198,9,10 inches
