Row,Number of Houses,Pipe Size
Row 1,8,10 inches
Row 2,5,5 inches
Row 3,12,15 inches
Row 4,8,10 inches
Row 5,11,15 inches
Row 6,11,15 inches
Row 7,5,5 inches
Row 8,9,10 inches
Row 9,14,15 inches
Row 10,12,15 inches
Row 11,15,15 inches
Row 12,7,10 inches
Row 13,14,15 inches
Row 14,7,10 inches
Row 15,9,10 inches
Row 16,5,5 inches
Row 17,6,10 inches
Row 18,10,10 inches
Row 19,6,10 inches
Row 20,6,10 inches
Row 21,7,10 inches
Row 22,9,10 inches
Row 23,9,10 inches
Row 24,8,10 inches
Row 25,8,10 inches
Row 26,14,15 inches
Row 27,13,15 inches
Row 28,9,10 inches
Row 29,12,15 inches
Row 30,11,15 inches
Row 31,8,10 inches
Row 32,12,15 inches
Row 33,14,15 inches
Row 34,5,5 inches
Row 35,9,10 inches
Row 36,14,15 inches
Row 37,6,10 inches
Row 38,12,15 inches
Row 39,7,10 inches
Row 40,11,15 inches
Row 41,5,5 inches
Row 42,9,10 inches
Row 43,6,10 inches
Row 44,6,10 inches
Row 45,8,10 inches
Row 46,12,15 inches
Row 47,8,10 inches
Row 48,5,5 inches
Row 49,7,10 inches
Row 50,8,10 inches
Row 51,6,10 inches
Row 52,6,10 inches
Row 53,8,10 inches
Row 54,12,15 inches
Row 55,13,15 inches
Row 56,7,10 inches
Row 57,9,10 inches
Row 58,10,10 inches
Row 59,14,15 inches
Row 60,15,15 inches
Row 61,14,15 inches
Row 62,6,10 inches
Row 63,5,5 inches
Row 64,7,10 inches
Row 65,15,15 inches
Row 66,11,15 inches
Row 67,10,10 inches
Row 68,10,10 inches
Row 69,12,15 inches
Row 70,13,15 inches
Row 71,10,10 inches
Row 72,6,10 inches
Row 73,8,10 inches
Row 74,6,10 inches
Row 75,5,5 inches
Row 76,6,10 inches
Row 77,8,10 inches
Row 78,11,15 inches
Row 79,11,15 inches
Row 80,5,5 inches
Row 81,14,15 inches
Row 82,13,15 inches
Row 83,10,10 inches
Row 84,15,15 inches
Row 85,9,10 inches
Row 86,9,10 inches
Row 87,11,15 inches
Row 88,7,10 inches
Row 89,10,10 inches
Row 90,6,10 inches
Row 91,5,5 inches
Row 92,15,15 inches
Row 93,14,15 inches
Row 94,14,15 inches
Row 95,9,10 inches
Row 96,13,15 inches
Row 97,9,10 inches
Row 98,10,10 inches
Row 99,9,10 inches
Row 100,6,10 inches
Row 101,7,10 inches
Row 102,7,10 inches
Row 103,6,10 inches
Row 104,8,10 inches
Row 105,15,15 inches
Row 106,10,10 inches
Row 107,9,10 inches
Row 108,8,10 inches
Row 109,8,10 inches
Row 110,10,10 inches
Row 111,10,10 inches
Row 112,10,10 inches
Row 113,15,15 inches
Row 114,11,15 inches
Row 115,15,15 inches
Row 116,8,10 inches
Row 117,13,15 inches
Row 118,12,15 inches
Row 119,11,15 inches
Row 120,12,15 inches
