Row,Number of Houses,Pipe Size
Row 1,12,15 inches
Row 2,15,15 inches
Row 3,10,10 inches
Row 4,9,10 inches
Row 5,14,15 inches
Row 6,14,15 inches
Row 7,14,15 inches
Row 8,15,15 inches
Row 9,7,10 inches
Row 10,10,10 inches
Row 11,11,15 inches
Row 12,14,15 inches
Row 13,12,15 inches
Row 14,5,5 inches
Row 15,7,10 inches
Row 16,11,15 inches
Row 17,13,15 inches
Row 18,10,10 inches
Row 19,8,10 inches
Row 20,9,10 inches
Row 21,8,10 inches
Row 22,5,5 inches
Row 23,13,15 inches
Row 24,8,10 inches
Row 25,9,10 inches
Row 26,5,5 inches
Row 27,9,10 inches
Row 28,7,10 inches
Row 29,6,10 inches
Row 30,6,10 inches
Row 31,6,10 inches
Row 32,12,15 inches
Row 33,11,15 inches
Row 34,8,10 inches
Row 35,8,10 inches
Row 36,14,15 inches
Row 37,13,15 inches
Row 38,12,15 inches
Row 39,6,10 inches
Row 40,13,15 inches
Row 41,11,15 inches
Row 42,8,10 inches
Row 43,14,15 inches
Row 44,6,10 inches
Row 45,13,15 inches
Row 46,10,10 inches
Row 47,5,5 inches
Row 48,14,15 inches
Row 49,6,10 inches
Row 50,11,15 inches
Row 51,14,15 inches
Row 52,5,5 inches
Row 53,5,5 inches
Row 54,7,10 inches
Row 55,12,15 inches
Row 56,6,10 inches
Row 57,13,15 inches
Row 58,7,10 inches
Row 59,7,10 inches
Row 60,8,10 inches
Row 61,14,15 inches
Row 62,11,15 inches
Row 63,14,15 inches
Row 64,6,10 inches
Row 65,5,5 inches
Row 66,9,10 inches
Row 67,14,15 inches
Row 68,8,10 inches
Row 69,15,15 inches
Row 70,9,10 inches
Row 71,13,15 inches
Row 72,9,10 inches
Row 73,13,15 inches
Row 74,6,10 inches
Row 75,12,15 inches
Row 76,12,15 inches
Row 77,14,15 inches
Row 78,10,10 inches
Row 79,15,15 inches
Row 80,6,10 inches
Row 81,5,5 inches
Row 82,8,10 inches
Row 83,6,10 inches
Row 84,6,10 inches
Row 85,5,5 inches
Row 86,9,10 inches
Row 87,8,10 inches
Row 88,13,15 inches
Row 89,10,10 inches
Row 90,7,10 inches
Row 91,15,15 inches
Row 92,7,10 inches
Row 93,14,15 inches
Row 94,13,15 inches
Row 95,11,15 inches
Row 96,8,10 inches
Row 97,9,10 inches
Row 98,10,10 inches
Row 99,6,10 inches
Row 100,8,10 inches
Row 101,10,10 inches
Row 102,7,10 inches
Row 103,15,15 inches
Row 104,7,10 inches
Row 105,7,10 inches
Row 106,12,15 inches
Row 107,6,10 inches
Row 108,11,15 inches
Row 109,5,5 inches
Row 110,7,10 inches
Row 111,10,10 inches
Row 112,11,15 inches
Row 113,9,10 inches
Row 114,13,15 inches
Row 115,12,15 inches
Row 116,5,5 inches
Row 117,6,10 inches
Row 118,5,5 inches
Row 119,15,15 inches
Row 120,7,10 inches
Row 121,5,5 inches
Row 122,7,10 inches
Row 123,10,10 inches
Row 124,15,15 inches
Row 125,14,15 inches
Row 126,15,15 inches
Row 127,8,10 inches
Row 128,15,15 inches
Row 129,11,15 inches
Row 130,10,10 inches
Row 131,7,10 inches
Row 132,5,5 inches
Row 133,15,15 inches
Row 134,8,10 inches
Row 135,10,10 inches
Row 136,9,10 inches
Row 137,13,15 inches
Row 138,9,10 inches
Row 139,13,15 inches
Row 140,12,15 inches
Row 141,7,10 inches
Row 142,12,15 inches
