Row,Number of Houses,Pipe Size
Row 1,12,15 inches
Row 2,9,10 inches
Row 3,6,10 inches
Row 4,6,10 inches
Row 5,7,10 inches
Row 6,11,15 inches
Row 7,6,10 inches
Row 8,6,10 inches
Row 9,13,15 inches
Row 10,11,15 inches
Row 11,7,10 inches
Row 12,10,10 inches
Row 13,6,10 inches
Row 14,8,10 inches
Row 15,14,15 inches
Row 16,13,15 inches
Row 17,12,15 inches
Row 18,9,10 inches
Row 19,15,15 inches
Row 20,8,10 inches
Row 21,7,10 inches
Row 22,7,10 inches
Row 23,15,15 inches
Row 24,11,15 inches
Row 25,11,15 inches
Row 26,15,15 inches
Row 27,11,15 inches
Row 28,6,10 inches
Row 29,7,10 inches
Row 30,10,10 inches
Row 31,7,10 inches
Row 32,8,10 inches
Row 33,5,5 inches
Row 34,14,15 inches
Row 35,13,15 inches
Row 36,15,15 inches
Row 37,8,10 inches
Row 38,6,10 inches
Row 39,6,10 inches
Row 40,5,5 inches
Row 41,8,10 inches
Row 42,15,15 inches
Row 43,15,15 inches
Row 44,12,15 inches
Row 45,6,10 inches
Row 46,9,10 inches
Row 47,12,15 inches
Row 48,7,10 inches
Row 49,12,15 inches
Row 50,5,5 inches
Row 51,10,10 inches
Row 52,7,10 inches
Row 53,9,10 inches
Row 54,10,10 inches
Row 55,11,15 inches
Row 56,5,5 inches
Row 57,10,10 inches
Row 58,11,15 inches
Row 59,11,15 inches
Row 60,11,15 inches
Row 61,9,10 inches
Row 62,13,15 inches
Row 63,6,10 inches
Row 64,5,5 inches
Row 65,8,10 inches
Row 66,7,10 inches
Row 67,5,5 inches
Row 68,13,15 inches
Row 69,13,15 inches
Row 70,15,15 inches
Row 71,12,15 inches
Row 72,6,10 inches
Row 73,9,10 inches
Row 74,6,10 inches
Row 75,14,15 inches
Row 76,11,15 inches
Row 77,9,10 inches
Row 78,5,5 inches
Row 79,7,10 inches
Row 80,8,10 inches
Row 81,13,15 inches
Row 82,7,10 inches
Row 83,7,10 inches
Row 84,11,15 inches
Row 85,7,10 inches
Row 86,12,15 inches
Row 87,10,10 inches
Row 88,7,10 inches
Row 89,14,15 inches
Row 90,7,10 inches
Row 91,10,10 inches
Row 92,11,15 inches
Row 93,5,5 inches
Row 94,7,10 inches
Row 95,13,15 inches
Row 96,7,10 inches
Row 97,9,10 inches
Row 98,10,10 inches
Row 99,14,15 inches
Row 100,8,10 inches
Row 101,15,15 inches
Row 102,11,15 inches
Row 103,11,15 inches
Row 104,7,10 inches
Row 105,5,5 inches
Row 106,12,15 inches
Row 107,13,15 inches
Row 108,11,15 inches
Row 109,7,10 inches
Row 110,11,15 inches
Row 111,13,15 inches
Row 112,15,15 inches
Row 113,5,5 inches
