Row,Number of Houses,Pipe Size
Row 1,11,15 inches
Row 2,6,10 inches
Row 3,12,15 inches
Row 4,14,15 inches
Row 5,8,10 inches
Row 6,9,10 inches
Row 7,6,10 inches
Row 8,12,15 inches
Row 9,14,15 inches
Row 10,6,10 inches
Row 11,14,15 inches
Row 12,15,15 inches
Row 13,15,15 inches
Row 14,8,10 inches
Row 15,6,10 inches
Row 16,10,10 inches
Row 17,10,10 inches
Row 18,11,15 inches
Row 19,6,10 inches
Row 20,10,10 inches
Row 21,5,5 inches
Row 22,9,10 inches
Row 23,9,10 inches
Row 24,9,10 inches
Row 25,11,15 inches
Row 26,12,15 inches
Row 27,12,15 inches
Row 28,15,15 inches
Row 29,10,10 inches
Row 30,11,15 inches
Row 31,11,15 inches
Row 32,14,15 inches
Row 33,14,15 inches
Row 34,7,10 inches
Row 35,13,15 inches
Row 36,13,15 inches
Row 37,6,10 inches
Row 38,7,10 inches
Row 39,6,10 inches
Row 40,15,15 inches
Row 41,6,10 inches
Row 42,8,10 inches
Row 43,9,10 inches
Row 44,15,15 inches
Row 45,6,10 inches
Row 46,14,15 inches
Row 47,11,15 inches
Row 48,15,15 inches
Row 49,14,15 inches
Row 50,14,15 inches
Row 51,6,10 inches
Row 52,5,5 inches
Row 53,6,10 inches
Row 54,6,10 inches
Row 55,13,15 inches
Row 56,10,10 inches
Row 57,12,15 inches
Row 58,7,10 inches
Row 59,8,10 inches
Row 60,7,10 inches
Row 61,7,10 inches
Row 62,15,15 inches
Row 63,9,10 inches
Row 64,15,15 inches
Row 65,12,15 inches
Row 66,7,10 inches
Row 67,13,15 inches
Row 68,11,15 inches
Row 69,8,10 inches
Row 70,15,15 inches
Row 71,12,15 inches
Row 72,11,15 inches
Row 73,12,15 inches
Row 74,13,15 inches
Row 75,12,15 inches
Row 76,5,5 inches
Row 77,6,10 inches
Row 78,10,10 inches
Row 79,11,15 inches
Row 80,15,15 inches
Row 81,5,5 inches
Row 82,12,15 inches
Row 83,11,15 inches
Row 84,8,10 inches
Row 85,12,15 inches
Row 86,13,15 inches
Row 87,14,15 inches
Row 88,15,15 inches
Row 89,15,15 inches
Row 90,8,10 inches
Row 91,13,15 inches
Row 92,6,10 inches
Row 93,7,10 inches
Row 94,5,5 inches
Row 95,11,15 inches
Row 96,7,10 inches
Row 97,5,5 inches
Row 98,6,10 inches
Row 99,10,10 inches
Row 100,14,15 inches
Row 101,11,15 inches
Row 102,10,10 inches
Row 103,15,15 inches
Row 104,6,10 inches
Row 105,6,10 inches
Row 106,14,15 inches
Row 107,9,10 inches
Row 108,6,10 inches
Row 109,9,10 inches
Row 110,7,10 inches
Row 111,9,10 inches
Row 112,10,10 inches
Row 113,9,10 inches
Row 114,5,5 inches
Row 115,5,5 inches
Row 116,9,10 inches
Row 117,7,10 inches
Row 118,10,10 inches
Row 119,10,10 inches
Row 120,7,10 inches
Row 121,12,15 inches
Row 122,10,10 inches
Row 123,12,15 inches
Row 124,13,15 inches
Row 125,11,15 inches
Row 126,13,15 inches
Row 127,5,5 inches
Row 128,14,15 inches
Row 129,7,10 inches
Row 130,9,10 inches
Row 131,12,15 inches
Row 132,10,10 inches
Row 133,12,15 inches
Row 134,13,15 inches
Row 135,11,15 inches
Row 136,8,10 inches
Row 137,12,15 inches
Row 138,5,5 inches
Row 139,12,15 inches
Row 140,10,10 inches
Row 141,12,15 inches
Row 142,14,15 inches
Row 143,12,15 inches
Row 144,6,10 inches
Row 145,11,15 inches
Row 146,13,15 inches
Row 147,15,15 inches
Row 148,11,15 inches
Row 149,6,10 inches
Row 150,12,15 inches
Row 151,9,10 inches
Row 152,9,10 inches
Row 153,9,10 inches
Row 154,7,10 inches
Row 155,15,15 inches
Row 156,13,15 inches
Row 157,8,10 inches
