Row,Number of Houses,Pipe Size
Row 1,12,15 inches
Row 2,7,10 inches
Row 3,7,10 inches
Row 4,15,15 inches
Row 5,13,15 inches
Row 6,6,10 inches
Row 7,12,15 inches
Row 8,7,10 inches
Row 9,6,10 inches
Row 10,15,15 inches
Row 11,12,15 inches
Row 12,15,15 inches
Row 13,10,10 inches
Row 14,13,15 inches
Row 15,15,15 inches
Row 16,9,10 inches
Row 17,7,10 inches
Row 18,15,15 inches
Row 19,9,10 inches
Row 20,12,15 inches
Row 21,7,10 inches
Row 22,12,15 inches
Row 23,11,15 inches
Row 24,8,10 inches
Row 25,13,15 inches
Row 26,14,15 inches
Row 27,10,10 inches
Row 28,12,15 inches
Row 29,11,15 inches
Row 30,12,15 inches
Row 31,15,15 inches
Row 32,11,15 inches
Row 33,12,15 inches
Row 34,9,10 inches
Row 35,10,10 inches
Row 36,12,15 inches
Row 37,5,5 inches
Row 38,7,10 inches
Row 39,6,10 inches
Row 40,7,10 inches
Row 41,15,15 inches
Row 42,7,10 inches
Row 43,8,10 inches
Row 44,6,10 inches
Row 45,14,15 inches
Row 46,11,15 inches
Row 47,7,10 inches
Row 48,14,15 inches
Row 49,6,10 inches
Row 50,8,10 inches
Row 51,12,15 inches
Row 52,13,15 inches
Row 53,5,5 inches
Row 54,10,10 inches
Row 55,12,15 inches
Row 56,7,10 inches
Row 57,11,15 inches
Row 58,5,5 inches
Row 59,11,15 inches
Row 60,13,15 inches
Row 61,6,10 inches
Row 62,8,10 inches
Row 63,9,10 inches
Row 64,15,15 inches
Row 65,5,5 inches
Row 66,12,15 inches
Row 67,15,15 inches
Row 68,13,15 inches
Row 69,15,15 inches
Row 70,11,15 inches
Row 71,13,15 inches
Row 72,14,15 inches
Row 73,14,15 inches
Row 74,15,15 inches
Row 75,10,10 inches
Row 76,15,15 inches
Row 77,10,10 inches
Row 78,15,15 inches
Row 79,8,10 inches
Row 80,10,10 inches
Row 81,11,15 inches
Row 82,14,15 inches
Row 83,6,10 inches
Row 84,12,15 inches
Row 85,13,15 inches
Row 86,14,15 inches
Row 87,12,15 inches
Row 88,10,10 inches
Row 89,7,10 inches
Row 90,6,10 inches
Row 91,11,15 inches
Row 92,6,10 inches
Row 93,5,5 inches
Row 94,14,15 inches
Row 95,8,10 inches
Row 96,8,10 inches
Row 97,9,10 inches
Row 98,9,10 inches
Row 99,12,15 inches
Row 100,13,15 inches
Row 101,5,5 inches
Row 102,9,10 inches
Row 103,12,15 inches
Row 104,15,15 inches
Row 105,10,10 inches
Row 106,6,10 inches
Row 107,13,15 inches
Row 108,12,15 inches
Row 109,6,10 inches
Row 110,8,10 inches
Row 111,14,15 inches
Row 112,11,15 inches
Row 113,14,15 inches
Row 114,6,10 inches
Row 115,9,10 inches
Row 116,12,15 inches
Row 117,8,10 inches
Row 118,10,10 inches
Row 119,14,15 inches
Row 120,9,10 inches
Row 121,10,10 inches
Row 122,11,15 inches
Row 123,10,10 inches
Row 124,11,15 inches
Row 125,7,10 inches
Row 126,7,10 inches
Row 127,6,10 inches
Row 128,6,10 inches
Row 129,5,5 inches
Row 130,10,10 inches
Row 131,5,5 inches
Row 132,7,10 inches
Row 133,12,15 inches
Row 134,9,10 inches
Row 135,14,15 inches
Row 136,15,15 inches
Row 137,12,15 inches
Row 138,14,15 inches
Row 139,14,15 inches
Row 140,7,10 inches
Row 141,10,10 inches
Row 142,12,15 inches
Row 143,14,15 inches
Row 144,6,10 inches
Row 145,14,15 inches
Row 146,7,10 inches
Row 147,6,10 inches
Row 148,11,15 inches
Row 149,8,10 inches
Row 150,14,15 inches
Row 151,10,10 inches
Row 152,10,10 inches
Row 153,5,5 inches
Row 154,8,10 inches
Row 155,15,15 inches
