Row,Number of Houses,Pipe Size
Row 1,10,10 inches
Row 2,5,5 inches
Row 3,8,10 inches
Row 4,5,5 inches
Row 5,12,15 inches
Row 6,11,15 inches
Row 7,5,5 inches
Row 8,6,10 inches
Row 9,5,5 inches
Row 10,14,15 inches
Row 11,13,15 inches
Row 12,10,10 inches
Row 13,13,15 inches
Row 14,10,10 inches
Row 15,9,10 inches
Row 16,7,10 inches
Row 17,10,10 inches
Row 18,12,15 inches
Row 19,12,15 inches
Row 20,8,10 inches
Row 21,12,15 inches
Row 22,14,15 inches
Row 23,15,15 inches
Row 24,11,15 inches
Row 25,10,10 inches
Row 26,14,15 inches
Row 27,9,10 inches
Row 28,15,15 inches
Row 29,10,10 inches
Row 30,10,10 inches
Row 31,10,10 inches
Row 32,14,15 inches
Row 33,12,15 inches
Row 34,7,10 inches
Row 35,11,15 inches
Row 36,13,15 inches
Row 37,8,10 inches
Row 38,13,15 inches
Row 39,10,10 inches
Row 40,13,15 inches
Row 41,13,15 inches
Row 42,7,10 inches
Row 43,6,10 inches
Row 44,11,15 inches
Row 45,11,15 inches
Row 46,10,10 inches
Row 47,11,15 inches
Row 48,8,10 inches
Row 49,12,15 inches
Row 50,11,15 inches
Row 51,6,10 inches
Row 52,8,10 inches
Row 53,8,10 inches
Row 54,15,15 inches
Row 55,6,10 inches
Row 56,14,15 inches
Row 57,15,15 inches
Row 58,9,10 inches
Row 59,12,15 inches
Row 60,7,10 inches
Row 61,14,15 inches
Row 62,11,15 inches
Row 63,10,10 inches
Row 64,11,15 inches
Row 65,11,15 inches
Row 66,14,15 inches
Row 67,5,5 inches
Row 68,5,5 inches
Row 69,11,15 inches
Row 70,9,10 inches
Row 71,13,15 inches
Row 72,13,15 inches
Row 73,8,10 inches
Row 74,10,10 inches
Row 75,13,15 inches
Row 76,10,10 inches
Row 77,5,5 inches
Row 78,11,15 inches
Row 79,6,10 inches
Row 80,6,10 inches
Row 81,14,15 inches
Row 82,10,10 inches
Row 83,10,10 inches
Row 84,15,15 inches
Row 85,7,10 inches
Row 86,13,15 inches
Row 87,14,15 inches
Row 88,14,15 inches
Row 89,14,15 inches
Row 90,10,10 inches
Row 91,12,15 inches
Row 92,11,15 inches
Row 93,14,15 inches
Row 94,12,15 inches
Row 95,8,10 inches
Row 96,12,15 inches
Row 97,14,15 inches
Row 98,15,15 inches
Row 99,11,15 inches
Row 100,13,15 inches
Row 101,10,10 inches
Row 102,14,15 inches
Row 103,14,15 inches
Row 104,13,15 inches
Row 105,11,15 inches
Row 106,10,10 inches
Row 107,8,10 inches
Row 108,15,15 inches
Row 109,12,15 inches
Row 110,14,15 inches
Row 111,11,15 inches
Row 112,6,10 inches
Row 113,13,15 inches
Row 114,14,15 inches
Row 115,13,15 inches
Row 116,8,10 inches
Row 117,14,15 inches
Row 118,9,10 inches
Row 119,13,15 inches
Row 120,10,10 inches
Row 121,8,10 inches
Row 122,8,10 inches
Row 123,8,10 inches
Row 124,14,15 inches
Row 125,7,10 inches
Row 126,11,15 inches
Row 127,13,15 inches
Row 128,11,15 inches
Row 129,12,15 inches
Row 130,9,10 inches
Row 131,8,10 inches
Row 132,5,5 inches
Row 133,10,10 inches
Row 134,7,10 inches
Row 135,13,15 inches
Row 136,8,10 inches
Row 137,13,15 inches
Row 138,14,15 inches
Row 139,11,15 inches
Row 140,11,15 inches
Row 141,11,15 inches
Row 142,12,15 inches
Row 143,5,5 inches
Row 144,10,10 inches
Row 145,10,10 inches
Row 146,10,10 inches
Row 147,9,10 inches
Row 148,9,10 inches
Row 149,11,15 inches
Row 150,15,15 inches
Row 151,11,15 inches
Row 152,11,15 inches
Row 153,10,10 inches
Row 154,6,10 inches
Row 155,9,10 inches
Row 156,10,10 inches
Row 157,7,10 inches
Row 158,6,10 inches
Row 159,9,10 inches
Row 160,10,10 inches
Row 161,8,10 inches
Row 162,6,10 inches
Row 163,14,15 inches
Row 164,12,15 inches
Row 165,15,15 inches
Row 166,6,10 inches
Row 167,8,10 inches
Row 168,11,15 inches
Row 169,7,10 inches
Row 170,6,10 inches
Row 171,5,5 inches
Row 172,13,15 inches
Row 173,7,10 inches
Row 174,7,10 inches
Row 175,11,15 inches
Row 176,7,10 inches
Row 177,13,15 inches
Row 178,12,15 inches
Row 179,7,10 inches
Row 180,14,15 inches
Row 181,6,10 inches
Row 182,5,5 inches
Row 183,14,15 inches
Row 184,12,15 inches
Row 185,10,10 inches
Row 186,9,10 inches
Row 187,15,15 inches
Row 188,5,5 inches
Row 189,7,10 inches
Row 190,6,10 inches
Row 191,9,10 inches
Row 192,7,10 inches
Row 193,9,10 inches
Row 194,6,10 inches
Row 195,10,10 inches
Row 196,5,5 inches
Row 197,13,15 inches
Row 198,10,10 inches
