Row,Number of Houses,Pipe Size
Row 1,12,15 inches
Row 2,10,10 inches
Row 3,12,15 inches
Row 4,9,10 inches
Row 5,9,10 inches
Row 6,8,10 inches
Row 7,8,10 inches
Row 8,15,15 inches
Row 9,12,15 inches
Row 10,10,10 inches
Row 11,14,15 inches
Row 12,6,10 inches
Row 13,15,15 inches
Row 14,10,10 inches
Row 15,12,15 inches
Row 16,9,10 inches
Row 17,10,10 inches
Row 18,14,15 inches
Row 19,10,10 inches
Row 20,14,15 inches
Row 21,13,15 inches
Row 22,15,15 inches
Row 23,9,10 inches
Row 24,8,10 inches
Row 25,13,15 inches
Row 26,15,15 inches
Row 27,12,15 inches
Row 28,10,10 inches
Row 29,9,10 inches
Row 30,10,10 inches
Row 31,6,10 inches
Row 32,15,15 inches
Row 33,9,10 inches
Row 34,7,10 inches
Row 35,9,10 inches
Row 36,6,10 inches
Row 37,8,10 inches
Row 38,10,10 inches
Row 39,11,15 inches
Row 40,8,10 inches
Row 41,10,10 inches
Row 42,10,10 inches
Row 43,8,10 inches
Row 44,7,10 inches
Row 45,15,15 inches
Row 46,13,15 inches
Row 47,6,10 inches
Row 48,9,10 inches
Row 49,14,15 inches
Row 50,8,10 inches
Row 51,15,15 inches
Row 52,11,15 inches
Row 53,10,10 inches
Row 54,5,5 inches
Row 55,15,15 inches
Row 56,8,10 inches
Row 57,14,15 inches
Row 58,15,15 inches
Row 59,13,15 inches
Row 60,12,15 inches
Row 61,13,15 inches
Row 62,8,10 inches
Row 63,11,15 inches
Row 64,8,10 inches
Row 65,11,15 inches
Row 66,12,15 inches
Row 67,5,5 inches
Row 68,5,5 inches
Row 69,12,15 inches
Row 70,5,5 inches
Row 71,12,15 inches
Row 72,13,15 inches
Row 73,9,10 inches
Row 74,7,10 inches
Row 75,10,10 inches
Row 76,14,15 inches
Row 77,10,10 inches
Row 78,8,10 inches
Row 79,11,15 inches
Row 80,7,10 inches
Row 81,10,10 inches
Row 82,9,10 inches
Row 83,12,15 inches
Row 84,11,15 inches
Row 85,5,5 inches
Row 86,12,15 inches
Row 87,9,10 inches
Row 88,11,15 inches
Row 89,15,15 inches
Row 90,11,15 inches
Row 91,9,10 inches
Row 92,12,15 inches
Row 93,9,10 inches
Row 94,6,10 inches
Row 95,9,10 inches
Row 96,7,10 inches
Row 97,9,10 inches
Row 98,8,10 inches
Row 99,9,10 inches
Row 100,7,10 inches
Row 101,10,10 inches
Row 102,5,5 inches
Row 103,14,15 inches
Row 104,7,10 inches
Row 105,7,10 inches
Row 106,12,15 inches
Row 107,14,15 inches
Row 108,13,15 inches
Row 109,6,10 inches
Row 110,7,10 inches
Row 111,13,15 inches
Row 112,9,10 inches
Row 113,13,15 inches
Row 114,10,10 inches
Row 115,7,10 inches
Row 116,10,10 inches
Row 117,14,15 inches
Row 118,10,10 inches
Row 119,14,15 inches
Row 120,7,10 inches
Row 121,11,15 inches
Row 122,15,15 inches
Row 123,6,10 inches
Row 124,7,10 inches
Row 125,14,15 inches
Row 126,7,10 inches
Row 127,8,10 inches
Row 128,13,15 inches
Row 129,14,15 inches
Row 130,5,5 inches
Row 131,10,10 inches
Row 132,6,10 inches
Row 133,8,10 inches
Row 134,6,10 inches
Row 135,7,10 inches
Row 136,6,10 inches
Row 137,9,10 inches
Row 138,14,15 inches
Row 139,14,15 inches
Row 140,6,10 inches
Row 141,5,5 inches
Row 142,6,10 inches
Row 143,14,15 inches
Row 144,11,15 inches
