Row,Number of Houses,Pipe Size
Row 1,8,10 inches
Row 2,13,15 inches
Row 3,12,15 inches
Row 4,12,15 inches
Row 5,15,15 inches
Row 6,15,15 inches
Row 7,13,15 inches
Row 8,9,10 inches
Row 9,11,15 inches
Row 10,6,10 inches
Row 11,8,10 inches
Row 12,7,10 inches
Row 13,14,15 inches
Row 14,14,15 inches
Row 15,6,10 inches
Row 16,5,5 inches
Row 17,13,15 inches
Row 18,14,15 inches
Row 19,15,15 inches
Row 20,9,10 inches
Row 21,7,10 inches
Row 22,11,15 inches
Row 23,9,10 inches
Row 24,14,15 inches
Row 25,11,15 inches
Row 26,10,10 inches
Row 27,11,15 inches
Row 28,7,10 inches
Row 29,10,10 inches
Row 30,9,10 inches
Row 31,7,10 inches
Row 32,11,15 inches
Row 33,10,10 inches
Row 34,11,15 inches
Row 35,9,10 inches
Row 36,11,15 inches
Row 37,6,10 inches
Row 38,8,10 inches
Row 39,15,15 inches
Row 40,11,15 inches
Row 41,12,15 inches
Row 42,8,10 inches
Row 43,7,10 inches
Row 44,7,10 inches
Row 45,11,15 inches
Row 46,10,10 inches
Row 47,15,15 inches
Row 48,15,15 inches
Row 49,15,15 inches
Row 50,14,15 inches
Row 51,9,10 inches
Row 52,14,15 inches
Row 53,12,15 inches
Row 54,15,15 inches
Row 55,5,5 inches
Row 56,9,10 inches
Row 57,11,15 inches
Row 58,15,15 inches
Row 59,15,15 inches
Row 60,7,10 inches
Row 61,7,10 inches
Row 62,12,15 inches
Row 63,5,5 inches
Row 64,5,5 inches
Row 65,7,10 inches
Row 66,8,10 inches
Row 67,10,10 inches
Row 68,10,10 inches
Row 69,5,5 inches
Row 70,12,15 inches
Row 71,9,10 inches
Row 72,10,10 inches
Row 73,8,10 inches
Row 74,6,10 inches
Row 75,6,10 inches
Row 76,9,10 inches
Row 77,9,10 inches
Row 78,6,10 inches
Row 79,14,15 inches
Row 80,13,15 inches
Row 81,13,15 inches
Row 82,9,10 inches
Row 83,10,10 inches
Row 84,6,10 inches
Row 85,13,15 inches
Row 86,9,10 inches
Row 87,7,10 inches
Row 88,11,15 inches
Row 89,13,15 inches
Row 90,6,10 inches
Row 91,12,15 inches
Row 92,7,10 inches
Row 93,12,15 inches
Row 94,9,10 inches
Row 95,15,15 inches
Row 96,9,10 inches
Row 97,12,15 inches
Row 98,13,15 inches
Row 99,13,15 inches
Row 100,15,15 inches
Row 101,15,15 inches
Row 102,11,15 inches
Row 103,10,10 inches
Row 104,6,10 inches
Row 105,14,15 inches
Row 106,5,5 inches
Row 107,12,15 inches
Row 108,14,15 inches
Row 109,9,10 inches
Row 110,6,10 inches
Row 111,12,15 inches
Row 112,14,15 inches
Row 113,12,15 inches
Row 114,12,15 inches
Row 115,13,15 inches
