Row,Number of Houses,Pipe Size,pipe_size
Row 1,8,10 inches,15 inches
Row 2,8,10 inches,15 inches
Row 3,9,10 inches,15 inches
Row 4,10,10 inches,15 inches
Row 5,10,10 inches,15 inches
Row 6,11,15 inches,15 inches
Row 7,10,10 inches,15 inches
Row 8,6,10 inches,15 inches
Row 9,15,15 inches,15 inches
Row 10,7,10 inches,15 inches
Row 11,11,15 inches,15 inches
Row 12,8,10 inches,15 inches
Row 13,9,10 inches,15 inches
Row 14,11,15 inches,15 inches
Row 15,8,10 inches,15 inches
Row 16,5,5 inches,15 inches
Row 17,11,15 inches,15 inches
Row 18,8,10 inches,15 inches
Row 19,6,10 inches,15 inches
Row 20,12,15 inches,15 inches
Row 21,10,10 inches,15 inches
Row 22,11,15 inches,15 inches
Row 23,12,15 inches,15 inches
Row 24,9,10 inches,15 inches
Row 25,10,10 inches,15 inches
Row 26,14,15 inches,15 inches
Row 27,11,15 inches,15 inches
Row 28,13,15 inches,15 inches
Row 29,12,15 inches,15 inches
Row 30,11,15 inches,15 inches
Row 31,10,10 inches,15 inches
Row 32,15,15 inches,15 inches
Row 33,13,15 inches,15 inches
Row 34,11,15 inches,15 inches
Row 35,5,5 inches,15 inches
Row 36,15,15 inches,15 inches
Row 37,6,10 inches,15 inches
Row 38,8,10 inches,15 inches
Row 39,5,5 inches,15 inches
Row 40,9,10 inches,15 inches
Row 41,10,10 inches,15 inches
Row 42,5,5 inches,15 inches
Row 43,10,10 inches,15 inches
Row 44,13,15 inches,15 inches
Row 45,6,10 inches,15 inches
Row 46,15,15 inches,15 inches
Row 47,8,10 inches,15 inches
Row 48,12,15 inches,15 inches
Row 49,10,10 inches,15 inches
Row 50,12,15 inches,15 inches
Row 51,11,15 inches,15 inches
Row 52,7,10 inches,15 inches
Row 53,10,10 inches,15 inches
Row 54,13,15 inches,15 inches
Row 55,13,15 inches,15 inches
Row 56,8,10 inches,15 inches
Row 57,9,10 inches,15 inches
Row 58,7,10 inches,15 inches
Row 59,11,15 inches,15 inches
Row 60,7,10 inches,15 inches
Row 61,5,5 inches,15 inches
Row 62,9,10 inches,15 inches
Row 63,12,15 inches,15 inches
Row 64,15,15 inches,15 inches
Row 65,14,15 inches,15 inches
Row 66,5,5 inches,15 inches
Row 67,6,10 inches,15 inches
Row 68,15,15 inches,15 inches
Row 69,13,15 inches,15 inches
Row 70,15,15 inches,15 inches
Row 71,8,10 inches,15 inches
Row 72,14,15 inches,15 inches
Row 73,14,15 inches,15 inches
Row 74,6,10 inches,15 inches
Row 75,11,15 inches,15 inches
Row 76,8,10 inches,15 inches
Row 77,5,5 inches,15 inches
Row 78,8,10 inches,15 inches
Row 79,11,15 inches,15 inches
Row 80,9,10 inches,15 inches
Row 81,14,15 inches,15 inches
Row 82,8,10 inches,15 inches
Row 83,15,15 inches,15 inches
Row 84,10,10 inches,15 inches
Row 85,10,10 inches,15 inches
Row 86,11,15 inches,15 inches
Row 87,8,10 inches,15 inches
Row 88,13,15 inches,15 inches
Row 89,6,10 inches,15 inches
Row 90,15,15 inches,15 inches
Row 91,10,10 inches,15 inches
Row 92,13,15 inches,15 inches
Row 93,14,15 inches,15 inches
Row 94,14,15 inches,15 inches
Row 95,15,15 inches,15 inches
Row 96,9,10 inches,15 inches
Row 97,11,15 inches,15 inches
Row 98,7,10 inches,15 inches
Row 99,12,15 inches,15 inches
Row 100,14,15 inches,15 inches
Row 101,14,15 inches,15 inches
Row 102,15,15 inches,15 inches
Row 103,13,15 inches,15 inches
Row 104,5,5 inches,15 inches
Row 105,5,5 inches,15 inches
Row 106,8,10 inches,15 inches
Row 107,12,15 inches,15 inches
Row 108,5,5 inches,15 inches
Row 109,7,10 inches,15 inches
Row 110,11,15 inches,15 inches
Row 111,14,15 inches,15 inches
Row 112,10,10 inches,15 inches
Row 113,14,15 inches,15 inches
Row 114,6,10 inches,15 inches
Row 115,11,15 inches,15 inches
Row 116,15,15 inches,15 inches
Row 117,10,10 inches,15 inches
Row 118,10,10 inches,15 inches
Row 119,11,15 inches,15 inches
Row 120,10,10 inches,15 inches
Row 121,9,10 inches,15 inches
Row 122,15,15 inches,15 inches
Row 123,5,5 inches,15 inches
Row 124,6,10 inches,15 inches
Row 125,6,10 inches,15 inches
Row 126,7,10 inches,15 inches
Row 127,9,10 inches,15 inches
Row 128,12,15 inches,15 inches
Row 129,5,5 inches,15 inches
Row 130,9,10 inches,15 inches
Row 131,13,15 inches,15 inches
Row 132,6,10 inches,15 inches
Row 133,10,10 inches,15 inches
Row 134,5,5 inches,15 inches
Row 135,14,15 inches,15 inches
Row 136,6,10 inches,15 inches
Row 137,12,15 inches,15 inches
Row 138,13,15 inches,15 inches
Row 139,12,15 inches,15 inches
Row 140,12,15 inches,15 inches
Row 141,7,10 inches,15 inches
Row 142,14,15 inches,15 inches
Row 143,13,15 inches,15 inches
Row 144,7,10 inches,15 inches
Row 145,13,15 inches,15 inches
Row 146,13,15 inches,15 inches
Row 147,15,15 inches,15 inches
Row 148,7,10 inches,15 inches
Row 149,13,15 inches,15 inches
Row 150,7,10 inches,15 inches
Row 151,5,5 inches,15 inches
Row 152,12,15 inches,15 inches
Row 153,6,10 inches,15 inches
Row 154,9,10 inches,15 inches
Row 155,14,15 inches,15 inches
Row 156,6,10 inches,15 inches
Row 157,8,10 inches,15 inches
Row 158,6,10 inches,15 inches
Row 159,5,5 inches,15 inches
Row 160,7,10 inches,15 inches
Row 161,15,15 inches,15 inches
Row 162,11,15 inches,15 inches
Row 163,15,15 inches,15 inches
Row 164,8,10 inches,15 inches
Row 165,5,5 inches,15 inches
Row 166,9,10 inches,15 inches
Row 167,9,10 inches,15 inches
Row 168,15,15 inches,15 inches
Row 169,11,15 inches,15 inches
Row 170,15,15 inches,15 inches
Row 171,15,15 inches,15 inches
Row 172,5,5 inches,15 inches
Row 173,12,15 inches,15 inches
Row 174,10,10 inches,15 inches
Row 175,10,10 inches,15 inches
Row 176,5,5 inches,15 inches
Row 177,6,10 inches,15 inches
Row 178,10,10 inches,15 inches
Row 179,7,10 inches,15 inches
Row 180,14,15 inches,15 inches
Row 181,15,15 inches,15 inches
Row 182,6,10 inches,15 inches
Row 183,9,10 inches,15 inches
Row 184,15,15 inches,15 inches
Row 185,6,10 inches,15 inches
Row 186,15,15 inches,15 inches
Row 187,11,15 inches,15 inches
Row 188,7,10 inches,15 inches
Row 189,9,10 inches,15 inches
Row 190,8,10 inches,15 inches
Row 191,5,5 inches,15 inches
Row 192,9,10 inches,15 inches
Row 193,5,5 inches,15 inches
