Row,Number of Houses,Pipe Size
Row 1,5,5 inches
Row 2,9,10 inches
Row 3,11,15 inches
Row 4,10,10 inches
Row 5,8,10 inches
Row 6,10,10 inches
Row 7,10,10 inches
Row 8,11,15 inches
Row 9,11,15 inches
Row 10,8,10 inches
Row 11,5,5 inches
Row 12,10,10 inches
Row 13,13,15 inches
Row 14,8,10 inches
Row 15,15,15 inches
Row 16,5,5 inches
Row 17,13,15 inches
Row 18,12,15 inches
Row 19,11,15 inches
Row 20,9,10 inches
Row 21,7,10 inches
Row 22,13,15 inches
Row 23,12,15 inches
Row 24,9,10 inches
Row 25,7,10 inches
Row 26,5,5 inches
Row 27,5,5 inches
Row 28,12,15 inches
Row 29,15,15 inches
Row 30,6,10 inches
Row 31,10,10 inches
Row 32,9,10 inches
Row 33,7,10 inches
Row 34,7,10 inches
Row 35,11,15 inches
Row 36,14,15 inches
Row 37,5,5 inches
Row 38,10,10 inches
Row 39,9,10 inches
Row 40,10,10 inches
Row 41,15,15 inches
Row 42,7,10 inches
Row 43,8,10 inches
Row 44,5,5 inches
Row 45,9,10 inches
Row 46,7,10 inches
Row 47,10,10 inches
Row 48,8,10 inches
Row 49,12,15 inches
Row 50,9,10 inches
Row 51,13,15 inches
Row 52,9,10 inches
Row 53,10,10 inches
Row 54,10,10 inches
Row 55,11,15 inches
Row 56,10,10 inches
Row 57,15,15 inches
Row 58,11,15 inches
Row 59,5,5 inches
Row 60,12,15 inches
Row 61,11,15 inches
Row 62,14,15 inches
Row 63,11,15 inches
Row 64,8,10 inches
Row 65,12,15 inches
Row 66,11,15 inches
Row 67,13,15 inches
Row 68,10,10 inches
Row 69,13,15 inches
Row 70,5,5 inches
Row 71,14,15 inches
Row 72,14,15 inches
Row 73,8,10 inches
Row 74,8,10 inches
Row 75,8,10 inches
Row 76,7,10 inches
Row 77,5,5 inches
Row 78,10,10 inches
Row 79,9,10 inches
Row 80,11,15 inches
Row 81,12,15 inches
Row 82,11,15 inches
Row 83,11,15 inches
Row 84,5,5 inches
Row 85,15,15 inches
Row 86,15,15 inches
Row 87,10,10 inches
Row 88,12,15 inches
Row 89,7,10 inches
Row 90,11,15 inches
Row 91,12,15 inches
Row 92,7,10 inches
Row 93,7,10 inches
Row 94,15,15 inches
Row 95,11,15 inches
Row 96,8,10 inches
Row 97,8,10 inches
Row 98,9,10 inches
Row 99,11,15 inches
Row 100,9,10 inches
Row 101,6,10 inches
Row 102,13,15 inches
Row 103,5,5 inches
Row 104,11,15 inches
Row 105,8,10 inches
Row 106,8,10 inches
Row 107,13,15 inches
Row 108,7,10 inches
Row 109,15,15 inches
Row 110,13,15 inches
Row 111,7,10 inches
Row 112,12,15 inches
Row 113,15,15 inches
Row 114,9,10 inches
Row 115,7,10 inches
Row 116,14,15 inches
Row 117,11,15 inches
Row 118,13,15 inches
Row 119,15,15 inches
Row 120,14,15 inches
Row 121,10,10 inches
Row 122,15,15 inches
Row 123,13,15 inches
Row 124,9,10 inches
Row 125,12,15 inches
Row 126,15,15 inches
Row 127,13,15 inches
Row 128,8,10 inches
Row 129,5,5 inches
Row 130,14,15 inches
Row 131,12,15 inches
Row 132,7,10 inches
Row 133,11,15 inches
Row 134,12,15 inches
Row 135,8,10 inches
Row 136,9,10 inches
Row 137,9,10 inches
Row 138,13,15 inches
Row 139,9,10 inches
Row 140,8,10 inches
Row 141,14,15 inches
Row 142,6,10 inches
Row 143,13,15 inches
Row 144,9,10 inches
Row 145,7,10 inches
Row 146,12,15 inches
Row 147,14,15 inches
Row 148,7,10 inches
Row 149,8,10 inches
Row 150,10,10 inches
Row 151,5,5 inches
Row 152,15,15 inches
Row 153,11,15 inches
Row 154,9,10 inches
Row 155,12,15 inches
Row 156,7,10 inches
Row 157,10,10 inches
Row 158,9,10 inches
Row 159,5,5 inches
Row 160,5,5 inches
Row 161,7,10 inches
Row 162,15,15 inches
Row 163,6,10 inches
Row 164,14,15 inches
Row 165,9,10 inches
Row 166,13,15 inches
Row 167,12,15 inches
Row 168,11,15 inches
Row 169,10,10 inches
Row 170,12,15 inches
Row 171,8,10 inches
Row 172,15,15 inches
Row 173,13,15 inches
Row 174,15,15 inches
Row 175,13,15 inches
Row 176,11,15 inches
Row 177,7,10 inches
Row 178,14,15 inches
Row 179,13,15 inches
Row 180,5,5 inches
Row 181,12,15 inches
Row 182,12,15 inches
Row 183,9,10 inches
Row 184,10,10 inches
Row 185,10,10 inches
Row 186,8,10 inches
Row 187,9,10 inches
