Row,Number of Houses,Pipe Size
Row 1,8,10 inches
Row 2,13,15 inches
Row 3,9,10 inches
Row 4,14,15 inches
Row 5,13,15 inches
Row 6,12,15 inches
Row 7,13,15 inches
Row 8,10,10 inches
Row 9,11,15 inches
Row 10,12,15 inches
Row 11,7,10 inches
Row 12,9,10 inches
Row 13,5,5 inches
Row 14,10,10 inches
Row 15,11,15 inches
Row 16,15,15 inches
Row 17,14,15 inches
Row 18,9,10 inches
Row 19,7,10 inches
Row 20,6,10 inches
Row 21,13,15 inches
Row 22,15,15 inches
Row 23,11,15 inches
Row 24,12,15 inches
Row 25,15,15 inches
Row 26,8,10 inches
Row 27,13,15 inches
Row 28,8,10 inches
Row 29,8,10 inches
Row 30,6,10 inches
Row 31,7,10 inches
Row 32,11,15 inches
Row 33,11,15 inches
Row 34,14,15 inches
Row 35,12,15 inches
Row 36,6,10 inches
Row 37,10,10 inches
Row 38,13,15 inches
Row 39,15,15 inches
Row 40,14,15 inches
Row 41,9,10 inches
Row 42,7,10 inches
Row 43,15,15 inches
Row 44,15,15 inches
Row 45,5,5 inches
Row 46,12,15 inches
Row 47,14,15 inches
Row 48,12,15 inches
Row 49,9,10 inches
Row 50,11,15 inches
Row 51,5,5 inches
Row 52,8,10 inches
Row 53,6,10 inches
Row 54,12,15 inches
Row 55,8,10 inches
Row 56,5,5 inches
Row 57,12,15 inches
Row 58,7,10 inches
Row 59,14,15 inches
Row 60,6,10 inches
Row 61,12,15 inches
Row 62,5,5 inches
Row 63,8,10 inches
Row 64,15,15 inches
Row 65,15,15 inches
Row 66,13,15 inches
Row 67,9,10 inches
Row 68,15,15 inches
Row 69,14,15 inches
Row 70,9,10 inches
Row 71,10,10 inches
Row 72,12,15 inches
Row 73,13,15 inches
Row 74,10,10 inches
Row 75,7,10 inches
Row 76,7,10 inches
Row 77,11,15 inches
Row 78,13,15 inches
Row 79,7,10 inches
Row 80,11,15 inches
Row 81,9,10 inches
Row 82,12,15 inches
Row 83,7,10 inches
Row 84,13,15 inches
Row 85,7,10 inches
Row 86,14,15 inches
Row 87,12,15 inches
Row 88,14,15 inches
Row 89,6,10 inches
Row 90,12,15 inches
Row 91,12,15 inches
Row 92,13,15 inches
Row 93,5,5 inches
Row 94,11,15 inches
Row 95,5,5 inches
Row 96,14,15 inches
Row 97,8,10 inches
Row 98,15,15 inches
Row 99,8,10 inches
Row 100,12,15 inches
Row 101,15,15 inches
Row 102,12,15 inches
Row 103,12,15 inches
Row 104,8,10 inches
Row 105,14,15 inches
Row 106,13,15 inches
Row 107,14,15 inches
Row 108,7,10 inches
Row 109,7,10 inches
Row 110,5,5 inches
Row 111,9,10 inches
Row 112,6,10 inches
Row 113,7,10 inches
Row 114,13,15 inches
Row 115,14,15 inches
Row 116,11,15 inches
Row 117,7,10 inches
Row 118,9,10 inches
Row 119,10,10 inches
Row 120,13,15 inches
Row 121,13,15 inches
Row 122,5,5 inches
Row 123,6,10 inches
Row 124,15,15 inches
Row 125,15,15 inches
Row 126,13,15 inches
Row 127,10,10 inches
Row 128,6,10 inches
Row 129,7,10 inches
Row 130,12,15 inches
Row 131,8,10 inches
Row 132,8,10 inches
Row 133,10,10 inches
Row 134,12,15 inches
Row 135,11,15 inches
Row 136,12,15 inches
Row 137,5,5 inches
Row 138,11,15 inches
Row 139,8,10 inches
Row 140,12,15 inches
Row 141,13,15 inches
Row 142,14,15 inches
Row 143,12,15 inches
Row 144,8,10 inches
Row 145,11,15 inches
Row 146,13,15 inches
Row 147,11,15 inches
Row 148,15,15 inches
Row 149,8,10 inches
Row 150,8,10 inches
Row 151,13,15 inches
Row 152,10,10 inches
Row 153,11,15 inches
Row 154,7,10 inches
Row 155,11,15 inches
Row 156,15,15 inches
Row 157,14,15 inches
Row 158,11,15 inches
Row 159,5,5 inches
Row 160,7,10 inches
Row 161,6,10 inches
Row 162,5,5 inches
Row 163,7,10 inches
Row 164,12,15 inches
Row 165,12,15 inches
Row 166,15,15 inches
Row 167,14,15 inches
Row 168,7,10 inches
Row 169,13,15 inches
Row 170,5,5 inches
Row 171,15,15 inches
Row 172,12,15 inches
