Row,Number of Houses,Pipe Size
Row 1,12,15 inches
Row 2,13,15 inches
Row 3,10,10 inches
Row 4,15,15 inches
Row 5,15,15 inches
Row 6,9,10 inches
Row 7,5,5 inches
Row 8,12,15 inches
Row 9,15,15 inches
Row 10,15,15 inches
Row 11,9,10 inches
Row 12,5,5 inches
Row 13,13,15 inches
Row 14,6,10 inches
Row 15,13,15 inches
Row 16,7,10 inches
Row 17,6,10 inches
Row 18,11,15 inches
Row 19,13,15 inches
Row 20,8,10 inches
Row 21,12,15 inches
Row 22,9,10 inches
Row 23,5,5 inches
Row 24,15,15 inches
Row 25,5,5 inches
Row 26,13,15 inches
Row 27,14,15 inches
Row 28,13,15 inches
Row 29,15,15 inches
Row 30,8,10 inches
Row 31,15,15 inches
Row 32,12,15 inches
Row 33,11,15 inches
Row 34,14,15 inches
Row 35,8,10 inches
Row 36,6,10 inches
Row 37,7,10 inches
Row 38,7,10 inches
Row 39,6,10 inches
Row 40,13,15 inches
Row 41,7,10 inches
Row 42,13,15 inches
Row 43,7,10 inches
Row 44,7,10 inches
Row 45,9,10 inches
Row 46,7,10 inches
Row 47,14,15 inches
Row 48,11,15 inches
Row 49,11,15 inches
Row 50,7,10 inches
Row 51,11,15 inches
Row 52,14,15 inches
Row 53,6,10 inches
Row 54,15,15 inches
Row 55,11,15 inches
Row 56,7,10 inches
Row 57,14,15 inches
Row 58,14,15 inches
Row 59,7,10 inches
Row 60,5,5 inches
Row 61,5,5 inches
Row 62,5,5 inches
Row 63,15,15 inches
Row 64,11,15 inches
Row 65,7,10 inches
Row 66,15,15 inches
Row 67,7,10 inches
Row 68,7,10 inches
Row 69,11,15 inches
Row 70,10,10 inches
Row 71,5,5 inches
Row 72,14,15 inches
Row 73,10,10 inches
Row 74,6,10 inches
Row 75,10,10 inches
Row 76,12,15 inches
Row 77,7,10 inches
Row 78,14,15 inches
Row 79,12,15 inches
Row 80,5,5 inches
Row 81,11,15 inches
Row 82,12,15 inches
Row 83,15,15 inches
Row 84,7,10 inches
Row 85,9,10 inches
Row 86,14,15 inches
Row 87,11,15 inches
Row 88,13,15 inches
Row 89,15,15 inches
Row 90,9,10 inches
Row 91,10,10 inches
Row 92,14,15 inches
Row 93,5,5 inches
Row 94,11,15 inches
Row 95,15,15 inches
Row 96,10,10 inches
Row 97,13,15 inches
Row 98,7,10 inches
Row 99,15,15 inches
Row 100,5,5 inches
Row 101,5,5 inches
Row 102,5,5 inches
Row 103,5,5 inches
Row 104,13,15 inches
Row 105,15,15 inches
Row 106,13,15 inches
Row 107,7,10 inches
Row 108,13,15 inches
Row 109,11,15 inches
Row 110,14,15 inches
Row 111,8,10 inches
Row 112,12,15 inches
Row 113,12,15 inches
Row 114,5,5 inches
Row 115,14,15 inches
Row 116,14,15 inches
Row 117,15,15 inches
Row 118,15,15 inches
Row 119,9,10 inches
Row 120,15,15 inches
Row 121,13,15 inches
Row 122,9,10 inches
Row 123,10,10 inches
Row 124,9,10 inches
Row 125,15,15 inches
Row 126,5,5 inches
Row 127,13,15 inches
Row 128,7,10 inches
Row 129,13,15 inches
Row 130,11,15 inches
Row 131,7,10 inches
