Row,Number of Houses,Pipe Size,pipe_size
Row 1,6,10 inches,15 inches
Row 2,11,15 inches,15 inches
Row 3,8,10 inches,15 inches
Row 4,13,15 inches,15 inches
Row 5,9,10 inches,15 inches
Row 6,5,5 inches,15 inches
Row 7,11,15 inches,15 inches
Row 8,6,10 inches,15 inches
Row 9,8,10 inches,15 inches
Row 10,15,15 inches,15 inches
Row 11,13,15 inches,15 inches
Row 12,12,15 inches,15 inches
Row 13,15,15 inches,15 inches
Row 14,13,15 inches,15 inches
Row 15,8,10 inches,15 inches
Row 16,6,10 inches,15 inches
Row 17,8,10 inches,15 inches
Row 18,10,10 inches,15 inches
Row 19,14,15 inches,15 inches
Row 20,5,5 inches,15 inches
Row 21,8,10 inches,15 inches
Row 22,10,10 inches,15 inches
Row 23,9,10 inches,15 inches
Row 24,14,15 inches,15 inches
Row 25,7,10 inches,15 inches
Row 26,13,15 inches,15 inches
Row 27,8,10 inches,15 inches
Row 28,13,15 inches,15 inches
Row 29,12,15 inches,15 inches
Row 30,14,15 inches,15 inches
Row 31,8,10 inches,15 inches
Row 32,15,15 inches,15 inches
Row 33,9,10 inches,15 inches
Row 34,13,15 inches,15 inches
Row 35,14,15 inches,15 inches
Row 36,10,10 inches,15 inches
Row 37,12,15 inches,15 inches
Row 38,5,5 inches,15 inches
Row 39,12,15 inches,15 inches
Row 40,7,10 inches,15 inches
Row 41,10,10 inches,15 inches
Row 42,13,15 inches,15 inches
Row 43,14,15 inches,15 inches
Row 44,6,10 inches,15 inches
Row 45,10,10 inches,15 inches
Row 46,6,10 inches,15 inches
Row 47,10,10 inches,15 inches
Row 48,9,10 inches,15 inches
Row 49,6,10 inches,15 inches
Row 50,13,15 inches,15 inches
Row 51,15,15 inches,15 inches
Row 52,10,10 inches,15 inches
Row 53,8,10 inches,15 inches
Row 54,13,15 inches,15 inches
Row 55,11,15 inches,15 inches
Row 56,10,10 inches,15 inches
Row 57,9,10 inches,15 inches
Row 58,9,10 inches,15 inches
Row 59,13,15 inches,15 inches
Row 60,15,15 inches,15 inches
Row 61,8,10 inches,15 inches
Row 62,8,10 inches,15 inches
Row 63,14,15 inches,15 inches
Row 64,13,15 inches,15 inches
Row 65,14,15 inches,15 inches
Row 66,13,15 inches,15 inches
Row 67,12,15 inches,15 inches
Row 68,11,15 inches,15 inches
Row 69,13,15 inches,15 inches
Row 70,11,15 inches,15 inches
Row 71,12,15 inches,15 inches
Row 72,9,10 inches,15 inches
Row 73,13,15 inches,15 inches
Row 74,13,15 inches,15 inches
Row 75,6,10 inches,15 inches
Row 76,6,10 inches,15 inches
Row 77,13,15 inches,15 inches
Row 78,15,15 inches,15 inches
Row 79,7,10 inches,15 inches
Row 80,13,15 inches,15 inches
Row 81,11,15 inches,15 inches
Row 82,14,15 inches,15 inches
Row 83,15,15 inches,15 inches
Row 84,13,15 inches,15 inches
Row 85,13,15 inches,15 inches
Row 86,15,15 inches,15 inches
Row 87,8,10 inches,15 inches
Row 88,11,15 inches,15 inches
Row 89,15,15 inches,15 inches
Row 90,9,10 inches,15 inches
Row 91,5,5 inches,15 inches
Row 92,10,10 inches,15 inches
Row 93,11,15 inches,15 inches
Row 94,11,15 inches,15 inches
Row 95,9,10 inches,15 inches
Row 96,5,5 inches,15 inches
Row 97,8,10 inches,15 inches
Row 98,13,15 inches,15 inches
Row 99,12,15 inches,15 inches
Row 100,6,10 inches,15 inches
Row 101,13,15 inches,15 inches
Row 102,10,10 inches,15 inches
Row 103,8,10 inches,15 inches
Row 104,6,10 inches,15 inches
