Row,Number of Houses,Pipe Size,pipe_size
Row 1,11,15 inches,15 inches
Row 2,10,10 inches,15 inches
Row 3,10,10 inches,15 inches
Row 4,6,10 inches,15 inches
Row 5,12,15 inches,15 inches
Row 6,5,5 inches,15 inches
Row 7,13,15 inches,15 inches
Row 8,10,10 inches,15 inches
Row 9,10,10 inches,15 inches
Row 10,15,15 inches,15 inches
Row 11,12,15 inches,15 inches
Row 12,7,10 inches,15 inches
Row 13,12,15 inches,15 inches
Row 14,5,5 inches,15 inches
Row 15,11,15 inches,15 inches
Row 16,5,5 inches,15 inches
Row 17,7,10 inches,15 inches
Row 18,9,10 inches,15 inches
Row 19,8,10 inches,15 inches
Row 20,5,5 inches,15 inches
Row 21,11,15 inches,15 inches
Row 22,10,10 inches,15 inches
Row 23,10,10 inches,15 inches
Row 24,13,15 inches,15 inches
Row 25,15,15 inches,15 inches
Row 26,14,15 inches,15 inches
Row 27,10,10 inches,15 inches
Row 28,11,15 inches,15 inches
Row 29,15,15 inches,15 inches
Row 30,8,10 inches,15 inches
Row 31,14,15 inches,15 inches
Row 32,8,10 inches,15 inches
Row 33,6,10 inches,15 inches
Row 34,8,10 inches,15 inches
Row 35,10,10 inches,15 inches
Row 36,13,15 inches,15 inches
Row 37,14,15 inches,15 inches
Row 38,9,10 inches,15 inches
Row 39,7,10 inches,15 inches
Row 40,13,15 inches,15 inches
Row 41,8,10 inches,15 inches
Row 42,15,15 inches,15 inches
Row 43,10,10 inches,15 inches
Row 44,8,10 inches,15 inches
Row 45,7,10 inches,15 inches
Row 46,12,15 inches,15 inches
Row 47,7,10 inches,15 inches
Row 48,14,15 inches,15 inches
Row 49,15,15 inches,15 inches
Row 50,5,5 inches,15 inches
Row 51,11,15 inches,15 inches
Row 52,13,15 inches,15 inches
Row 53,8,10 inches,15 inches
Row 54,5,5 inches,15 inches
Row 55,11,15 inches,15 inches
Row 56,15,15 inches,15 inches
Row 57,9,10 inches,15 inches
Row 58,11,15 inches,15 inches
Row 59,10,10 inches,15 inches
Row 60,6,10 inches,15 inches
Row 61,15,15 inches,15 inches
Row 62,15,15 inches,15 inches
Row 63,5,5 inches,15 inches
Row 64,7,10 inches,15 inches
Row 65,9,10 inches,15 inches
Row 66,15,15 inches,15 inches
Row 67,11,15 inches,15 inches
Row 68,13,15 inches,15 inches
Row 69,9,10 inches,15 inches
Row 70,10,10 inches,15 inches
Row 71,13,15 inches,15 inches
Row 72,13,15 inches,15 inches
Row 73,10,10 inches,15 inches
Row 74,15,15 inches,15 inches
Row 75,5,5 inches,15 inches
Row 76,6,10 inches,15 inches
Row 77,6,10 inches,15 inches
Row 78,10,10 inches,15 inches
Row 79,14,15 inches,15 inches
Row 80,7,10 inches,15 inches
Row 81,10,10 inches,15 inches
Row 82,6,10 inches,15 inches
Row 83,5,5 inches,15 inches
Row 84,15,15 inches,15 inches
Row 85,11,15 inches,15 inches
Row 86,13,15 inches,15 inches
Row 87,10,10 inches,15 inches
Row 88,7,10 inches,15 inches
Row 89,8,10 inches,15 inches
Row 90,9,10 inches,15 inches
Row 91,8,10 inches,15 inches
Row 92,14,15 inches,15 inches
Row 93,9,10 inches,15 inches
Row 94,15,15 inches,15 inches
Row 95,7,10 inches,15 inches
Row 96,12,15 inches,15 inches
Row 97,15,15 inches,15 inches
Row 98,6,10 inches,15 inches
Row 99,8,10 inches,15 inches
Row 100,6,10 inches,15 inches
Row 101,8,10 inches,15 inches
Row 102,10,10 inches,15 inches
Row 103,13,15 inches,15 inches
Row 104,5,5 inches,15 inches
Row 105,9,10 inches,15 inches
Row 106,7,10 inches,15 inches
Row 107,14,15 inches,15 inches
Row 108,9,10 inches,15 inches
Row 109,6,10 inches,15 inches
Row 110,11,15 inches,15 inches
Row 111,8,10 inches,15 inches
Row 112,11,15 inches,15 inches
Row 113,12,15 inches,15 inches
Row 114,10,10 inches,15 inches
Row 115,12,15 inches,15 inches
Row 116,15,15 inches,15 inches
Row 117,10,10 inches,15 inches
Row 118,13,15 inches,15 inches
Row 119,15,15 inches,15 inches
Row 120,5,5 inches,15 inches
Row 121,15,15 inches,15 inches
Row 122,12,15 inches,15 inches
Row 123,8,10 inches,15 inches
Row 124,6,10 inches,15 inches
Row 125,6,10 inches,15 inches
Row 126,7,10 inches,15 inches
Row 127,5,5 inches,15 inches
Row 128,13,15 inches,15 inches
Row 129,14,15 inches,15 inches
Row 130,11,15 inches,15 inches
Row 131,15,15 inches,15 inches
Row 132,15,15 inches,15 inches
Row 133,5,5 inches,15 inches
Row 134,15,15 inches,15 inches
Row 135,11,15 inches,15 inches
Row 136,11,15 inches,15 inches
Row 137,14,15 inches,15 inches
Row 138,6,10 inches,15 inches
Row 139,8,10 inches,15 inches
Row 140,10,10 inches,15 inches
Row 141,11,15 inches,15 inches
Row 142,13,15 inches,15 inches
Row 143,12,15 inches,15 inches
Row 144,10,10 inches,15 inches
Row 145,6,10 inches,15 inches
Row 146,11,15 inches,15 inches
Row 147,13,15 inches,15 inches
Row 148,10,10 inches,15 inches
Row 149,10,10 inches,15 inches
Row 150,5,5 inches,15 inches
Row 151,6,10 inches,15 inches
Row 152,9,10 inches,15 inches
Row 153,8,10 inches,15 inches
Row 154,7,10 inches,15 inches
Row 155,9,10 inches,15 inches
Row 156,10,10 inches,15 inches
Row 157,10,10 inches,15 inches
Row 158,7,10 inches,15 inches
Row 159,11,15 inches,15 inches
Row 160,15,15 inches,15 inches
Row 161,8,10 inches,15 inches
Row 162,6,10 inches,15 inches
Row 163,15,15 inches,15 inches
Row 164,5,5 inches,15 inches
Row 165,6,10 inches,15 inches
Row 166,14,15 inches,15 inches
Row 167,12,15 inches,15 inches
