Row,Number of Houses,Pipe Size,pipe_size
Row 1,6,10 inches,15 inches
Row 2,14,15 inches,15 inches
Row 3,6,10 inches,15 inches
Row 4,8,10 inches,15 inches
Row 5,11,15 inches,15 inches
Row 6,8,10 inches,15 inches
Row 7,6,10 inches,15 inches
Row 8,8,10 inches,15 inches
Row 9,6,10 inches,15 inches
Row 10,8,10 inches,15 inches
Row 11,12,15 inches,15 inches
Row 12,11,15 inches,15 inches
Row 13,15,15 inches,15 inches
Row 14,12,15 inches,15 inches
Row 15,9,10 inches,15 inches
Row 16,11,15 inches,15 inches
Row 17,6,10 inches,15 inches
Row 18,12,15 inches,15 inches
Row 19,14,15 inches,15 inches
Row 20,12,15 inches,15 inches
Row 21,12,15 inches,15 inches
Row 22,6,10 inches,15 inches
Row 23,5,5 inches,15 inches
Row 24,14,15 inches,15 inches
Row 25,15,15 inches,15 inches
Row 26,13,15 inches,15 inches
Row 27,15,15 inches,15 inches
Row 28,9,10 inches,15 inches
Row 29,7,10 inches,15 inches
Row 30,11,15 inches,15 inches
Row 31,7,10 inches,15 inches
Row 32,12,15 inches,15 inches
Row 33,9,10 inches,15 inches
Row 34,10,10 inches,15 inches
Row 35,13,15 inches,15 inches
Row 36,7,10 inches,15 inches
Row 37,10,10 inches,15 inches
Row 38,9,10 inches,15 inches
Row 39,13,15 inches,15 inches
Row 40,11,15 inches,15 inches
Row 41,8,10 inches,15 inches
Row 42,12,15 inches,15 inches
Row 43,5,5 inches,15 inches
Row 44,6,10 inches,15 inches
Row 45,11,15 inches,15 inches
Row 46,5,5 inches,15 inches
Row 47,14,15 inches,15 inches
Row 48,6,10 inches,15 inches
Row 49,7,10 inches,15 inches
Row 50,8,10 inches,15 inches
Row 51,12,15 inches,15 inches
Row 52,11,15 inches,15 inches
Row 53,11,15 inches,15 inches
Row 54,15,15 inches,15 inches
Row 55,14,15 inches,15 inches
Row 56,7,10 inches,15 inches
Row 57,13,15 inches,15 inches
Row 58,13,15 inches,15 inches
Row 59,7,10 inches,15 inches
Row 60,12,15 inches,15 inches
Row 61,12,15 inches,15 inches
Row 62,8,10 inches,15 inches
Row 63,14,15 inches,15 inches
Row 64,11,15 inches,15 inches
Row 65,12,15 inches,15 inches
Row 66,12,15 inches,15 inches
Row 67,10,10 inches,15 inches
Row 68,14,15 inches,15 inches
Row 69,6,10 inches,15 inches
Row 70,11,15 inches,15 inches
Row 71,6,10 inches,15 inches
Row 72,9,10 inches,15 inches
Row 73,12,15 inches,15 inches
Row 74,13,15 inches,15 inches
Row 75,9,10 inches,15 inches
Row 76,12,15 inches,15 inches
Row 77,9,10 inches,15 inches
Row 78,9,10 inches,15 inches
Row 79,15,15 inches,15 inches
Row 80,7,10 inches,15 inches
Row 81,10,10 inches,15 inches
Row 82,11,15 inches,15 inches
Row 83,5,5 inches,15 inches
Row 84,8,10 inches,15 inches
Row 85,9,10 inches,15 inches
Row 86,15,15 inches,15 inches
Row 87,13,15 inches,15 inches
Row 88,15,15 inches,15 inches
Row 89,12,15 inches,15 inches
Row 90,10,10 inches,15 inches
Row 91,14,15 inches,15 inches
Row 92,8,10 inches,15 inches
Row 93,8,10 inches,15 inches
Row 94,11,15 inches,15 inches
Row 95,12,15 inches,15 inches
Row 96,7,10 inches,15 inches
Row 97,10,10 inches,15 inches
Row 98,5,5 inches,15 inches
Row 99,13,15 inches,15 inches
Row 100,6,10 inches,15 inches
Row 101,9,10 inches,15 inches
Row 102,13,15 inches,15 inches
Row 103,5,5 inches,15 inches
Row 104,11,15 inches,15 inches
Row 105,7,10 inches,15 inches
Row 106,7,10 inches,15 inches
Row 107,5,5 inches,15 inches
Row 108,9,10 inches,15 inches
Row 109,9,10 inches,15 inches
Row 110,11,15 inches,15 inches
Row 111,11,15 inches,15 inches
Row 112,12,15 inches,15 inches
Row 113,11,15 inches,15 inches
Row 114,15,15 inches,15 inches
Row 115,12,15 inches,15 inches
Row 116,11,15 inches,15 inches
Row 117,10,10 inches,15 inches
Row 118,5,5 inches,15 inches
Row 119,13,15 inches,15 inches
Row 120,9,10 inches,15 inches
Row 121,7,10 inches,15 inches
Row 122,14,15 inches,15 inches
Row 123,10,10 inches,15 inches
Row 124,7,10 inches,15 inches
Row 125,14,15 inches,15 inches
Row 126,6,10 inches,15 inches
Row 127,10,10 inches,15 inches
Row 128,11,15 inches,15 inches
Row 129,6,10 inches,15 inches
Row 130,14,15 inches,15 inches
Row 131,9,10 inches,15 inches
Row 132,14,15 inches,15 inches
Row 133,15,15 inches,15 inches
Row 134,5,5 inches,15 inches
Row 135,8,10 inches,15 inches
Row 136,14,15 inches,15 inches
Row 137,11,15 inches,15 inches
Row 138,11,15 inches,15 inches
Row 139,14,15 inches,15 inches
Row 140,8,10 inches,15 inches
Row 141,12,15 inches,15 inches
Row 142,15,15 inches,15 inches
Row 143,5,5 inches,15 inches
Row 144,15,15 inches,15 inches
Row 145,11,15 inches,15 inches
Row 146,13,15 inches,15 inches
Row 147,8,10 inches,15 inches
Row 148,10,10 inches,15 inches
Row 149,10,10 inches,15 inches
Row 150,9,10 inches,15 inches
Row 151,8,10 inches,15 inches
Row 152,8,10 inches,15 inches
