Row,Number of Houses,Pipe Size,pipe_size
Row 1,9,10 inches,15 inches
Row 2,13,15 inches,15 inches
Row 3,14,15 inches,15 inches
Row 4,8,10 inches,15 inches
Row 5,14,15 inches,15 inches
Row 6,8,10 inches,15 inches
Row 7,13,15 inches,15 inches
Row 8,15,15 inches,15 inches
Row 9,11,15 inches,15 inches
Row 10,6,10 inches,15 inches
Row 11,7,10 inches,15 inches
Row 12,9,10 inches,15 inches
Row 13,15,15 inches,15 inches
Row 14,12,15 inches,15 inches
Row 15,10,10 inches,15 inches
Row 16,11,15 inches,15 inches
Row 17,9,10 inches,15 inches
Row 18,12,15 inches,15 inches
Row 19,8,10 inches,15 inches
Row 20,6,10 inches,15 inches
Row 21,12,15 inches,15 inches
Row 22,9,10 inches,15 inches
Row 23,13,15 inches,15 inches
Row 24,13,15 inches,15 inches
Row 25,15,15 inches,15 inches
Row 26,15,15 inches,15 inches
Row 27,13,15 inches,15 inches
Row 28,10,10 inches,15 inches
Row 29,12,15 inches,15 inches
Row 30,12,15 inches,15 inches
Row 31,5,5 inches,15 inches
Row 32,7,10 inches,15 inches
Row 33,10,10 inches,15 inches
Row 34,7,10 inches,15 inches
Row 35,12,15 inches,15 inches
Row 36,12,15 inches,15 inches
Row 37,6,10 inches,15 inches
Row 38,5,5 inches,15 inches
Row 39,8,10 inches,15 inches
Row 40,12,15 inches,15 inches
Row 41,11,15 inches,15 inches
Row 42,12,15 inches,15 inches
Row 43,9,10 inches,15 inches
Row 44,14,15 inches,15 inches
Row 45,5,5 inches,15 inches
Row 46,10,10 inches,15 inches
Row 47,6,10 inches,15 inches
Row 48,15,15 inches,15 inches
Row 49,9,10 inches,15 inches
Row 50,5,5 inches,15 inches
Row 51,10,10 inches,15 inches
Row 52,8,10 inches,15 inches
Row 53,5,5 inches,15 inches
Row 54,12,15 inches,15 inches
Row 55,9,10 inches,15 inches
Row 56,10,10 inches,15 inches
Row 57,11,15 inches,15 inches
Row 58,7,10 inches,15 inches
Row 59,7,10 inches,15 inches
Row 60,5,5 inches,15 inches
Row 61,10,10 inches,15 inches
Row 62,14,15 inches,15 inches
Row 63,9,10 inches,15 inches
Row 64,10,10 inches,15 inches
Row 65,9,10 inches,15 inches
Row 66,10,10 inches,15 inches
Row 67,10,10 inches,15 inches
Row 68,14,15 inches,15 inches
Row 69,11,15 inches,15 inches
Row 70,8,10 inches,15 inches
Row 71,10,10 inches,15 inches
Row 72,13,15 inches,15 inches
Row 73,15,15 inches,15 inches
Row 74,7,10 inches,15 inches
Row 75,13,15 inches,15 inches
Row 76,5,5 inches,15 inches
Row 77,10,10 inches,15 inches
Row 78,5,5 inches,15 inches
Row 79,9,10 inches,15 inches
Row 80,12,15 inches,15 inches
Row 81,11,15 inches,15 inches
Row 82,12,15 inches,15 inches
Row 83,14,15 inches,15 inches
Row 84,15,15 inches,15 inches
Row 85,7,10 inches,15 inches
Row 86,9,10 inches,15 inches
Row 87,11,15 inches,15 inches
Row 88,9,10 inches,15 inches
Row 89,6,10 inches,15 inches
Row 90,7,10 inches,15 inches
Row 91,12,15 inches,15 inches
Row 92,5,5 inches,15 inches
Row 93,8,10 inches,15 inches
Row 94,6,10 inches,15 inches
Row 95,8,10 inches,15 inches
Row 96,15,15 inches,15 inches
Row 97,13,15 inches,15 inches
Row 98,6,10 inches,15 inches
Row 99,13,15 inches,15 inches
Row 100,12,15 inches,15 inches
Row 101,7,10 inches,15 inches
Row 102,9,10 inches,15 inches
Row 103,15,15 inches,15 inches
Row 104,5,5 inches,15 inches
Row 105,6,10 inches,15 inches
Row 106,5,5 inches,15 inches
Row 107,9,10 inches,15 inches
Row 108,15,15 inches,15 inches
Row 109,15,15 inches,15 inches
Row 110,7,10 inches,15 inches
Row 111,15,15 inches,15 inches
Row 112,12,15 inches,15 inches
Row 113,11,15 inches,15 inches
Row 114,14,15 inches,15 inches
Row 115,8,10 inches,15 inches
Row 116,14,15 inches,15 inches
Row 117,7,10 inches,15 inches
Row 118,9,10 inches,15 inches
Row 119,14,15 inches,15 inches
Row 120,11,15 inches,15 inches
Row 121,6,10 inches,15 inches
Row 122,13,15 inches,15 inches
Row 123,10,10 inches,15 inches
Row 124,12,15 inches,15 inches
Row 125,14,15 inches,15 inches
Row 126,5,5 inches,15 inches
Row 127,7,10 inches,15 inches
Row 128,8,10 inches,15 inches
Row 129,10,10 inches,15 inches
Row 130,12,15 inches,15 inches
Row 131,9,10 inches,15 inches
Row 132,12,15 inches,15 inches
Row 133,15,15 inches,15 inches
Row 134,5,5 inches,15 inches
Row 135,11,15 inches,15 inches
Row 136,12,15 inches,15 inches
Row 137,13,15 inches,15 inches
Row 138,8,10 inches,15 inches
Row 139,15,15 inches,15 inches
Row 140,15,15 inches,15 inches
Row 141,10,10 inches,15 inches
Row 142,11,15 inches,15 inches
Row 143,9,10 inches,15 inches
Row 144,6,10 inches,15 inches
Row 145,10,10 inches,15 inches
Row 146,11,15 inches,15 inches
Row 147,15,15 inches,15 inches
Row 148,11,15 inches,15 inches
Row 149,8,10 inches,15 inches
Row 150,8,10 inches,15 inches
Row 151,14,15 inches,15 inches
Row 152,9,10 inches,15 inches
Row 153,9,10 inches,15 inches
Row 154,5,5 inches,15 inches
Row 155,7,10 inches,15 inches
Row 156,10,10 inches,15 inches
Row 157,9,10 inches,15 inches
Row 158,15,15 inches,15 inches
Row 159,13,15 inches,15 inches
Row 160,8,10 inches,15 inches
Row 161,6,10 inches,15 inches
Row 162,14,15 inches,15 inches
Row 163,11,15 inches,15 inches
Row 164,15,15 inches,15 inches
Row 165,5,5 inches,15 inches
Row 166,14,15 inches,15 inches
Row 167,8,10 inches,15 inches
Row 168,8,10 inches,15 inches
Row 169,10,10 inches,15 inches
Row 170,10,10 inches,15 inches
Row 171,6,10 inches,15 inches
Row 172,15,15 inches,15 inches
Row 173,6,10 inches,15 inches
Row 174,13,15 inches,15 inches
Row 175,5,5 inches,15 inches
Row 176,5,5 inches,15 inches
Row 177,9,10 inches,15 inches
Row 178,15,15 inches,15 inches
Row 179,15,15 inches,15 inches
Row 180,15,15 inches,15 inches
Row 181,12,15 inches,15 inches
Row 182,15,15 inches,15 inches
Row 183,13,15 inches,15 inches
Row 184,11,15 inches,15 inches
Row 185,8,10 inches,15 inches
Row 186,9,10 inches,15 inches
Row 187,11,15 inches,15 inches
Row 188,15,15 inches,15 inches
Row 189,5,5 inches,15 inches
Row 190,5,5 inches,15 inches
Row 191,15,15 inches,15 inches
