Row,Number of Houses,Pipe Size,pipe_size
Row 1,9,10 inches,15 inches
Row 2,13,15 inches,15 inches
Row 3,13,15 inches,15 inches
Row 4,11,15 inches,15 inches
Row 5,9,10 inches,15 inches
Row 6,9,10 inches,15 inches
Row 7,7,10 inches,15 inches
Row 8,10,10 inches,15 inches
Row 9,9,10 inches,15 inches
Row 10,14,15 inches,15 inches
Row 11,8,10 inches,15 inches
Row 12,6,10 inches,15 inches
Row 13,8,10 inches,15 inches
Row 14,14,15 inches,15 inches
Row 15,9,10 inches,15 inches
Row 16,6,10 inches,15 inches
Row 17,10,10 inches,15 inches
Row 18,9,10 inches,15 inches
Row 19,11,15 inches,15 inches
Row 20,10,10 inches,15 inches
Row 21,5,5 inches,15 inches
Row 22,14,15 inches,15 inches
Row 23,10,10 inches,15 inches
Row 24,10,10 inches,15 inches
Row 25,13,15 inches,15 inches
Row 26,7,10 inches,15 inches
Row 27,5,5 inches,15 inches
Row 28,12,15 inches,15 inches
Row 29,15,15 inches,15 inches
Row 30,14,15 inches,15 inches
Row 31,10,10 inches,15 inches
Row 32,13,15 inches,15 inches
Row 33,6,10 inches,15 inches
Row 34,8,10 inches,15 inches
Row 35,10,10 inches,15 inches
Row 36,10,10 inches,15 inches
Row 37,5,5 inches,15 inches
Row 38,14,15 inches,15 inches
Row 39,13,15 inches,15 inches
Row 40,9,10 inches,15 inches
Row 41,15,15 inches,15 inches
Row 42,7,10 inches,15 inches
Row 43,15,15 inches,15 inches
Row 44,10,10 inches,15 inches
Row 45,6,10 inches,15 inches
Row 46,10,10 inches,15 inches
Row 47,14,15 inches,15 inches
Row 48,12,15 inches,15 inches
Row 49,11,15 inches,15 inches
Row 50,14,15 inches,15 inches
Row 51,12,15 inches,15 inches
Row 52,13,15 inches,15 inches
Row 53,11,15 inches,15 inches
Row 54,5,5 inches,15 inches
Row 55,8,10 inches,15 inches
Row 56,11,15 inches,15 inches
Row 57,11,15 inches,15 inches
Row 58,11,15 inches,15 inches
Row 59,14,15 inches,15 inches
Row 60,5,5 inches,15 inches
Row 61,7,10 inches,15 inches
Row 62,13,15 inches,15 inches
Row 63,9,10 inches,15 inches
Row 64,7,10 inches,15 inches
Row 65,9,10 inches,15 inches
Row 66,9,10 inches,15 inches
Row 67,8,10 inches,15 inches
Row 68,13,15 inches,15 inches
Row 69,15,15 inches,15 inches
Row 70,14,15 inches,15 inches
Row 71,10,10 inches,15 inches
Row 72,8,10 inches,15 inches
Row 73,15,15 inches,15 inches
Row 74,10,10 inches,15 inches
Row 75,10,10 inches,15 inches
Row 76,11,15 inches,15 inches
Row 77,15,15 inches,15 inches
Row 78,13,15 inches,15 inches
Row 79,7,10 inches,15 inches
Row 80,8,10 inches,15 inches
Row 81,14,15 inches,15 inches
Row 82,8,10 inches,15 inches
Row 83,10,10 inches,15 inches
Row 84,12,15 inches,15 inches
Row 85,8,10 inches,15 inches
Row 86,14,15 inches,15 inches
Row 87,9,10 inches,15 inches
Row 88,11,15 inches,15 inches
Row 89,14,15 inches,15 inches
Row 90,7,10 inches,15 inches
Row 91,13,15 inches,15 inches
Row 92,13,15 inches,15 inches
Row 93,10,10 inches,15 inches
Row 94,15,15 inches,15 inches
Row 95,14,15 inches,15 inches
Row 96,15,15 inches,15 inches
Row 97,6,10 inches,15 inches
Row 98,14,15 inches,15 inches
Row 99,12,15 inches,15 inches
Row 100,11,15 inches,15 inches
Row 101,6,10 inches,15 inches
Row 102,13,15 inches,15 inches
Row 103,14,15 inches,15 inches
Row 104,10,10 inches,15 inches
Row 105,14,15 inches,15 inches
Row 106,8,10 inches,15 inches
Row 107,12,15 inches,15 inches
Row 108,7,10 inches,15 inches
Row 109,13,15 inches,15 inches
Row 110,9,10 inches,15 inches
Row 111,11,15 inches,15 inches
Row 112,8,10 inches,15 inches
Row 113,6,10 inches,15 inches
Row 114,12,15 inches,15 inches
Row 115,12,15 inches,15 inches
Row 116,15,15 inches,15 inches
Row 117,9,10 inches,15 inches
Row 118,6,10 inches,15 inches
Row 119,8,10 inches,15 inches
Row 120,13,15 inches,15 inches
Row 121,5,5 inches,15 inches
