Row,Number of Houses,Pipe Size,pipe_size
Row 1,9,10 inches,15 inches
Row 2,7,10 inches,15 inches
Row 3,7,10 inches,15 inches
Row 4,12,15 inches,15 inches
Row 5,9,10 inches,15 inches
Row 6,9,10 inches,15 inches
Row 7,9,10 inches,15 inches
Row 8,12,15 inches,15 inches
Row 9,11,15 inches,15 inches
Row 10,8,10 inches,15 inches
Row 11,9,10 inches,15 inches
Row 12,7,10 inches,15 inches
Row 13,14,15 inches,15 inches
Row 14,15,15 inches,15 inches
Row 15,12,15 inches,15 inches
Row 16,12,15 inches,15 inches
Row 17,6,10 inches,15 inches
Row 18,15,15 inches,15 inches
Row 19,15,15 inches,15 inches
Row 20,15,15 inches,15 inches
Row 21,12,15 inches,15 inches
Row 22,6,10 inches,15 inches
Row 23,8,10 inches,15 inches
Row 24,15,15 inches,15 inches
Row 25,12,15 inches,15 inches
Row 26,6,10 inches,15 inches
Row 27,13,15 inches,15 inches
Row 28,9,10 inches,15 inches
Row 29,9,10 inches,15 inches
Row 30,13,15 inches,15 inches
Row 31,11,15 inches,15 inches
Row 32,9,10 inches,15 inches
Row 33,7,10 inches,15 inches
Row 34,5,5 inches,15 inches
Row 35,7,10 inches,15 inches
Row 36,15,15 inches,15 inches
Row 37,8,10 inches,15 inches
Row 38,13,15 inches,15 inches
Row 39,7,10 inches,15 inches
Row 40,13,15 inches,15 inches
Row 41,5,5 inches,15 inches
Row 42,5,5 inches,15 inches
Row 43,13,15 inches,15 inches
Row 44,5,5 inches,15 inches
Row 45,14,15 inches,15 inches
Row 46,10,10 inches,15 inches
Row 47,5,5 inches,15 inches
Row 48,5,5 inches,15 inches
Row 49,11,15 inches,15 inches
Row 50,13,15 inches,15 inches
Row 51,14,15 inches,15 inches
Row 52,6,10 inches,15 inches
Row 53,13,15 inches,15 inches
Row 54,11,15 inches,15 inches
Row 55,14,15 inches,15 inches
Row 56,9,10 inches,15 inches
Row 57,6,10 inches,15 inches
Row 58,9,10 inches,15 inches
Row 59,7,10 inches,15 inches
Row 60,13,15 inches,15 inches
Row 61,6,10 inches,15 inches
Row 62,10,10 inches,15 inches
Row 63,14,15 inches,15 inches
Row 64,11,15 inches,15 inches
Row 65,11,15 inches,15 inches
Row 66,13,15 inches,15 inches
Row 67,10,10 inches,15 inches
Row 68,6,10 inches,15 inches
Row 69,9,10 inches,15 inches
Row 70,11,15 inches,15 inches
Row 71,14,15 inches,15 inches
Row 72,10,10 inches,15 inches
Row 73,11,15 inches,15 inches
Row 74,9,10 inches,15 inches
Row 75,15,15 inches,15 inches
Row 76,10,10 inches,15 inches
Row 77,10,10 inches,15 inches
Row 78,12,15 inches,15 inches
Row 79,8,10 inches,15 inches
Row 80,13,15 inches,15 inches
Row 81,9,10 inches,15 inches
Row 82,11,15 inches,15 inches
Row 83,5,5 inches,15 inches
Row 84,13,15 inches,15 inches
Row 85,9,10 inches,15 inches
Row 86,15,15 inches,15 inches
Row 87,10,10 inches,15 inches
Row 88,11,15 inches,15 inches
Row 89,9,10 inches,15 inches
Row 90,8,10 inches,15 inches
Row 91,10,10 inches,15 inches
Row 92,12,15 inches,15 inches
Row 93,6,10 inches,15 inches
Row 94,6,10 inches,15 inches
Row 95,11,15 inches,15 inches
Row 96,13,15 inches,15 inches
Row 97,7,10 inches,15 inches
Row 98,15,15 inches,15 inches
Row 99,13,15 inches,15 inches
Row 100,14,15 inches,15 inches
Row 101,14,15 inches,15 inches
Row 102,11,15 inches,15 inches
Row 103,6,10 inches,15 inches
Row 104,11,15 inches,15 inches
Row 105,12,15 inches,15 inches
Row 106,6,10 inches,15 inches
Row 107,10,10 inches,15 inches
Row 108,9,10 inches,15 inches
Row 109,13,15 inches,15 inches
Row 110,13,15 inches,15 inches
Row 111,8,10 inches,15 inches
Row 112,9,10 inches,15 inches
Row 113,8,10 inches,15 inches
Row 114,15,15 inches,15 inches
Row 115,10,10 inches,15 inches
Row 116,11,15 inches,15 inches
Row 117,13,15 inches,15 inches
Row 118,11,15 inches,15 inches
Row 119,15,15 inches,15 inches
Row 120,6,10 inches,15 inches
Row 121,7,10 inches,15 inches
Row 122,11,15 inches,15 inches
Row 123,14,15 inches,15 inches
Row 124,5,5 inches,15 inches
Row 125,5,5 inches,15 inches
Row 126,12,15 inches,15 inches
Row 127,5,5 inches,15 inches
Row 128,8,10 inches,15 inches
Row 129,5,5 inches,15 inches
Row 130,10,10 inches,15 inches
Row 131,7,10 inches,15 inches
Row 132,11,15 inches,15 inches
