Row,Number of Houses,Pipe Size
Row 1,7,10 inches
Row 2,14,15 inches
Row 3,6,10 inches
Row 4,6,10 inches
Row 5,15,15 inches
Row 6,6,10 inches
Row 7,7,10 inches
Row 8,10,10 inches
Row 9,12,15 inches
Row 10,15,15 inches
Row 11,12,15 inches
Row 12,6,10 inches
Row 13,10,10 inches
Row 14,11,15 inches
Row 15,5,5 inches
Row 16,9,10 inches
Row 17,8,10 inches
Row 18,5,5 inches
Row 19,15,15 inches
Row 20,12,15 inches
Row 21,12,15 inches
Row 22,11,15 inches
Row 23,14,15 inches
Row 24,11,15 inches
Row 25,5,5 inches
Row 26,15,15 inches
Row 27,7,10 inches
Row 28,7,10 inches
Row 29,10,10 inches
Row 30,12,15 inches
Row 31,5,5 inches
Row 32,10,10 inches
Row 33,13,15 inches
Row 34,5,5 inches
Row 35,15,15 inches
Row 36,12,15 inches
Row 37,13,15 inches
Row 38,9,10 inches
Row 39,5,5 inches
Row 40,8,10 inches
Row 41,12,15 inches
Row 42,6,10 inches
Row 43,6,10 inches
Row 44,14,15 inches
Row 45,9,10 inches
Row 46,11,15 inches
Row 47,12,15 inches
Row 48,9,10 inches
Row 49,12,15 inches
Row 50,14,15 inches
Row 51,12,15 inches
Row 52,13,15 inches
Row 53,10,10 inches
Row 54,5,5 inches
Row 55,9,10 inches
Row 56,7,10 inches
Row 57,6,10 inches
Row 58,11,15 inches
Row 59,8,10 inches
Row 60,10,10 inches
Row 61,15,15 inches
Row 62,15,15 inches
Row 63,10,10 inches
Row 64,8,10 inches
Row 65,10,10 inches
Row 66,15,15 inches
Row 67,14,15 inches
Row 68,7,10 inches
Row 69,5,5 inches
Row 70,7,10 inches
Row 71,15,15 inches
Row 72,14,15 inches
Row 73,5,5 inches
Row 74,6,10 inches
Row 75,15,15 inches
Row 76,8,10 inches
Row 77,12,15 inches
Row 78,12,15 inches
Row 79,6,10 inches
Row 80,10,10 inches
Row 81,9,10 inches
Row 82,15,15 inches
Row 83,8,10 inches
Row 84,6,10 inches
Row 85,9,10 inches
Row 86,8,10 inches
Row 87,11,15 inches
Row 88,5,5 inches
Row 89,7,10 inches
Row 90,9,10 inches
Row 91,14,15 inches
Row 92,9,10 inches
Row 93,9,10 inches
Row 94,14,15 inches
Row 95,5,5 inches
Row 96,15,15 inches
Row 97,8,10 inches
Row 98,8,10 inches
Row 99,13,15 inches
Row 100,7,10 inches
Row 101,12,15 inches
Row 102,8,10 inches
Row 103,7,10 inches
Row 104,14,15 inches
Row 105,14,15 inches
Row 106,13,15 inches
Row 107,6,10 inches
Row 108,8,10 inches
Row 109,12,15 inches
Row 110,15,15 inches
Row 111,9,10 inches
Row 112,14,15 inches
Row 113,7,10 inches
Row 114,5,5 inches
Row 115,11,15 inches
Row 116,15,15 inches
Row 117,7,10 inches
Row 118,5,5 inches
Row 119,15,15 inches
Row 120,14,15 inches
Row 121,7,10 inches
Row 122,14,15 inches
Row 123,5,5 inches
Row 124,11,15 inches
Row 125,12,15 inches
Row 126,9,10 inches
Row 127,9,10 inches
Row 128,13,15 inches
Row 129,9,10 inches
Row 130,6,10 inches
Row 131,7,10 inches
Row 132,13,15 inches
Row 133,7,10 inches
Row 134,8,10 inches
Row 135,15,15 inches
Row 136,15,15 inches
Row 137,7,10 inches
Row 138,8,10 inches
Row 139,8,10 inches
Row 140,12,15 inches
Row 141,15,15 inches
Row 142,15,15 inches
Row 143,9,10 inches
Row 144,15,15 inches
Row 145,6,10 inches
Row 146,5,5 inches
Row 147,12,15 inches
Row 148,14,15 inches
Row 149,10,10 inches
Row 150,7,10 inches
Row 151,8,10 inches
Row 152,15,15 inches
Row 153,10,10 inches
Row 154,7,10 inches
Row 155,10,10 inches
Row 156,7,10 inches
Row 157,14,15 inches
Row 158,12,15 inches
Row 159,7,10 inches
Row 160,6,10 inches
