Row,Number of Houses,Pipe Size
Row 1,12,15 inches
Row 2,9,10 inches
Row 3,5,5 inches
Row 4,5,5 inches
Row 5,11,15 inches
Row 6,7,10 inches
Row 7,8,10 inches
Row 8,13,15 inches
Row 9,8,10 inches
Row 10,12,15 inches
Row 11,14,15 inches
Row 12,8,10 inches
Row 13,13,15 inches
Row 14,13,15 inches
Row 15,5,5 inches
Row 16,15,15 inches
Row 17,6,10 inches
Row 18,7,10 inches
Row 19,13,15 inches
Row 20,6,10 inches
Row 21,8,10 inches
Row 22,14,15 inches
Row 23,9,10 inches
Row 24,9,10 inches
Row 25,12,15 inches
Row 26,13,15 inches
Row 27,11,15 inches
Row 28,5,5 inches
Row 29,11,15 inches
Row 30,7,10 inches
Row 31,14,15 inches
Row 32,8,10 inches
Row 33,15,15 inches
Row 34,5,5 inches
Row 35,6,10 inches
Row 36,11,15 inches
Row 37,11,15 inches
Row 38,5,5 inches
Row 39,6,10 inches
Row 40,9,10 inches
Row 41,6,10 inches
Row 42,13,15 inches
Row 43,12,15 inches
Row 44,12,15 inches
Row 45,9,10 inches
Row 46,10,10 inches
Row 47,12,15 inches
Row 48,10,10 inches
Row 49,9,10 inches
Row 50,6,10 inches
Row 51,15,15 inches
Row 52,12,15 inches
Row 53,10,10 inches
Row 54,6,10 inches
Row 55,6,10 inches
Row 56,6,10 inches
Row 57,8,10 inches
Row 58,5,5 inches
Row 59,5,5 inches
Row 60,10,10 inches
Row 61,7,10 inches
Row 62,14,15 inches
Row 63,10,10 inches
Row 64,11,15 inches
Row 65,10,10 inches
Row 66,10,10 inches
Row 67,6,10 inches
Row 68,8,10 inches
Row 69,5,5 inches
Row 70,13,15 inches
Row 71,7,10 inches
Row 72,14,15 inches
Row 73,6,10 inches
Row 74,11,15 inches
Row 75,8,10 inches
Row 76,9,10 inches
Row 77,12,15 inches
Row 78,6,10 inches
Row 79,15,15 inches
Row 80,15,15 inches
Row 81,5,5 inches
Row 82,12,15 inches
Row 83,9,10 inches
Row 84,9,10 inches
Row 85,15,15 inches
Row 86,13,15 inches
Row 87,13,15 inches
Row 88,9,10 inches
Row 89,14,15 inches
Row 90,6,10 inches
Row 91,9,10 inches
Row 92,12,15 inches
Row 93,8,10 inches
Row 94,11,15 inches
Row 95,5,5 inches
Row 96,9,10 inches
Row 97,5,5 inches
Row 98,14,15 inches
Row 99,9,10 inches
Row 100,5,5 inches
Row 101,5,5 inches
Row 102,11,15 inches
Row 103,6,10 inches
Row 104,10,10 inches
Row 105,5,5 inches
Row 106,10,10 inches
Row 107,12,15 inches
Row 108,11,15 inches
Row 109,11,15 inches
Row 110,8,10 inches
Row 111,15,15 inches
Row 112,8,10 inches
Row 113,9,10 inches
Row 114,8,10 inches
Row 115,9,10 inches
Row 116,13,15 inches
Row 117,5,5 inches
Row 118,13,15 inches
Row 119,12,15 inches
Row 120,7,10 inches
Row 121,9,10 inches
Row 122,13,15 inches
Row 123,12,15 inches
Row 124,5,5 inches
Row 125,5,5 inches
Row 126,7,10 inches
Row 127,7,10 inches
Row 128,6,10 inches
Row 129,13,15 inches
Row 130,10,10 inches
Row 131,8,10 inches
Row 132,13,15 inches
Row 133,14,15 inches
Row 134,8,10 inches
Row 135,11,15 inches
Row 136,8,10 inches
Row 137,8,10 inches
Row 138,13,15 inches
Row 139,10,10 inches
Row 140,6,10 inches
Row 141,13,15 inches
Row 142,6,10 inches
Row 143,12,15 inches
Row 144,9,10 inches
Row 145,8,10 inches
Row 146,5,5 inches
Row 147,6,10 inches
Row 148,5,5 inches
Row 149,14,15 inches
Row 150,14,15 inches
Row 151,8,10 inches
Row 152,13,15 inches
Row 153,6,10 inches
Row 154,9,10 inches
Row 155,7,10 inches
Row 156,14,15 inches
Row 157,11,15 inches
Row 158,7,10 inches
Row 159,5,5 inches
Row 160,11,15 inches
Row 161,7,10 inches
Row 162,6,10 inches
Row 163,7,10 inches
Row 164,6,10 inches
Row 165,9,10 inches
Row 166,6,10 inches
Row 167,14,15 inches
Row 168,6,10 inches
Row 169,14,15 inches
Row 170,5,5 inches
Row 171,13,15 inches
Row 172,5,5 inches
Row 173,7,10 inches
Row 174,7,10 inches
Row 175,10,10 inches
Row 176,14,15 inches
Row 177,8,10 inches
Row 178,15,15 inches
Row 179,5,5 inches
Row 180,7,10 inches
Row 181,13,15 inches
Row 182,5,5 inches
Row 183,12,15 inches
Row 184,8,10 inches
Row 185,12,15 inches
Row 186,6,10 inches
Row 187,5,5 inches
Row 188,6,10 inches
Row 189,11,15 inches
Row 190,12,15 inches
Row 191,7,10 inches
Row 192,8,10 inches
Row 193,15,15 inches
Row 194,9,10 inches
