Row,Number of Houses,Pipe Size
Row 1,11,15 inches
Row 2,15,15 inches
Row 3,12,15 inches
Row 4,15,15 inches
Row 5,14,15 inches
Row 6,13,15 inches
Row 7,6,10 inches
Row 8,6,10 inches
Row 9,11,15 inches
Row 10,12,15 inches
Row 11,12,15 inches
Row 12,12,15 inches
Row 13,15,15 inches
Row 14,15,15 inches
Row 15,9,10 inches
Row 16,5,5 inches
Row 17,15,15 inches
Row 18,8,10 inches
Row 19,12,15 inches
Row 20,11,15 inches
Row 21,12,15 inches
Row 22,14,15 inches
Row 23,7,10 inches
Row 24,13,15 inches
Row 25,15,15 inches
Row 26,14,15 inches
Row 27,5,5 inches
Row 28,8,10 inches
Row 29,10,10 inches
Row 30,10,10 inches
Row 31,9,10 inches
Row 32,6,10 inches
Row 33,15,15 inches
Row 34,14,15 inches
Row 35,13,15 inches
Row 36,8,10 inches
Row 37,5,5 inches
Row 38,14,15 inches
Row 39,14,15 inches
Row 40,5,5 inches
Row 41,14,15 inches
Row 42,7,10 inches
Row 43,13,15 inches
Row 44,12,15 inches
Row 45,11,15 inches
Row 46,6,10 inches
Row 47,12,15 inches
Row 48,8,10 inches
Row 49,10,10 inches
Row 50,7,10 inches
Row 51,12,15 inches
Row 52,12,15 inches
Row 53,13,15 inches
Row 54,8,10 inches
Row 55,7,10 inches
Row 56,14,15 inches
Row 57,15,15 inches
Row 58,13,15 inches
Row 59,13,15 inches
Row 60,10,10 inches
Row 61,14,15 inches
Row 62,8,10 inches
Row 63,12,15 inches
Row 64,5,5 inches
Row 65,13,15 inches
Row 66,12,15 inches
Row 67,9,10 inches
Row 68,12,15 inches
Row 69,5,5 inches
Row 70,12,15 inches
Row 71,11,15 inches
Row 72,7,10 inches
Row 73,9,10 inches
Row 74,10,10 inches
Row 75,11,15 inches
Row 76,12,15 inches
Row 77,12,15 inches
Row 78,15,15 inches
Row 79,11,15 inches
Row 80,8,10 inches
Row 81,12,15 inches
Row 82,8,10 inches
Row 83,5,5 inches
Row 84,8,10 inches
Row 85,5,5 inches
Row 86,9,10 inches
Row 87,11,15 inches
Row 88,10,10 inches
Row 89,12,15 inches
Row 90,9,10 inches
Row 91,14,15 inches
Row 92,13,15 inches
Row 93,10,10 inches
Row 94,5,5 inches
Row 95,6,10 inches
Row 96,6,10 inches
Row 97,10,10 inches
Row 98,10,10 inches
Row 99,9,10 inches
Row 100,11,15 inches
Row 101,11,15 inches
Row 102,14,15 inches
Row 103,9,10 inches
Row 104,12,15 inches
Row 105,9,10 inches
Row 106,9,10 inches
Row 107,11,15 inches
Row 108,12,15 inches
Row 109,8,10 inches
Row 110,12,15 inches
Row 111,9,10 inches
Row 112,15,15 inches
Row 113,12,15 inches
Row 114,12,15 inches
Row 115,10,10 inches
Row 116,12,15 inches
Row 117,13,15 inches
Row 118,11,15 inches
Row 119,12,15 inches
Row 120,7,10 inches
Row 121,14,15 inches
Row 122,9,10 inches
Row 123,5,5 inches
Row 124,12,15 inches
Row 125,14,15 inches
Row 126,14,15 inches
Row 127,8,10 inches
Row 128,7,10 inches
Row 129,13,15 inches
Row 130,15,15 inches
Row 131,13,15 inches
Row 132,12,15 inches
Row 133,6,10 inches
Row 134,10,10 inches
Row 135,7,10 inches
Row 136,6,10 inches
Row 137,13,15 inches
Row 138,12,15 inches
Row 139,7,10 inches
Row 140,8,10 inches
Row 141,12,15 inches
Row 142,14,15 inches
Row 143,14,15 inches
Row 144,7,10 inches
Row 145,15,15 inches
Row 146,11,15 inches
Row 147,12,15 inches
Row 148,13,15 inches
Row 149,5,5 inches
Row 150,7,10 inches
Row 151,9,10 inches
Row 152,8,10 inches
Row 153,6,10 inches
Row 154,10,10 inches
Row 155,14,15 inches
Row 156,9,10 inches
Row 157,9,10 inches
Row 158,10,10 inches
Row 159,5,5 inches
Row 160,12,15 inches
Row 161,12,15 inches
Row 162,6,10 inches
Row 163,7,10 inches
Row 164,9,10 inches
Row 165,6,10 inches
Row 166,6,10 inches
Row 167,14,15 inches
Row 168,8,10 inches
Row 169,8,10 inches
Row 170,10,10 inches
Row 171,8,10 inches
Row 172,11,15 inches
Row 173,13,15 inches
Row 174,5,5 inches
Row 175,10,10 inches
Row 176,15,15 inches
Row 177,6,10 inches
Row 178,5,5 inches
Row 179,13,15 inches
Row 180,11,15 inches
Row 181,8,10 inches
Row 182,9,10 inches
Row 183,6,10 inches
Row 184,7,10 inches
Row 185,13,15 inches
Row 186,15,15 inches
Row 187,12,15 inches
Row 188,15,15 inches
Row 189,15,15 inches
Row 190,15,15 inches
Row 191,7,10 inches
Row 192,7,10 inches
Row 193,11,15 inches
Row 194,14,15 inches
Row 195,5,5 inches
Row 196,10,10 inches
Row 197,12,15 inches
Row 198,13,15 inches
Row 199,10,10 inches
Row 200,7,10 inches
