Row,Number of Houses,Pipe Size
Row 1,5,5 inches
Row 2,9,10 inches
Row 3,8,10 inches
Row 4,7,10 inches
Row 5,9,10 inches
Row 6,9,10 inches
Row 7,7,10 inches
Row 8,11,15 inches
Row 9,12,15 inches
Row 10,6,10 inches
Row 11,9,10 inches
Row 12,10,10 inches
Row 13,15,15 inches
Row 14,8,10 inches
Row 15,13,15 inches
Row 16,11,15 inches
Row 17,15,15 inches
Row 18,7,10 inches
Row 19,12,15 inches
Row 20,12,15 inches
Row 21,6,10 inches
Row 22,10,10 inches
Row 23,8,10 inches
Row 24,8,10 inches
Row 25,15,15 inches
Row 26,14,15 inches
Row 27,7,10 inches
Row 28,5,5 inches
Row 29,6,10 inches
Row 30,13,15 inches
Row 31,5,5 inches
Row 32,7,10 inches
Row 33,11,15 inches
Row 34,5,5 inches
Row 35,14,15 inches
Row 36,7,10 inches
Row 37,7,10 inches
Row 38,15,15 inches
Row 39,8,10 inches
Row 40,11,15 inches
Row 41,12,15 inches
Row 42,5,5 inches
Row 43,10,10 inches
Row 44,13,15 inches
Row 45,8,10 inches
Row 46,8,10 inches
Row 47,7,10 inches
Row 48,10,10 inches
Row 49,15,15 inches
Row 50,7,10 inches
Row 51,12,15 inches
Row 52,14,15 inches
Row 53,11,15 inches
Row 54,7,10 inches
Row 55,6,10 inches
Row 56,10,10 inches
Row 57,9,10 inches
Row 58,14,15 inches
Row 59,7,10 inches
Row 60,6,10 inches
Row 61,10,10 inches
Row 62,15,15 inches
Row 63,11,15 inches
Row 64,15,15 inches
Row 65,11,15 inches
Row 66,15,15 inches
Row 67,15,15 inches
Row 68,13,15 inches
Row 69,15,15 inches
Row 70,14,15 inches
Row 71,10,10 inches
Row 72,13,15 inches
Row 73,6,10 inches
Row 74,12,15 inches
Row 75,10,10 inches
Row 76,10,10 inches
Row 77,7,10 inches
Row 78,15,15 inches
Row 79,9,10 inches
Row 80,10,10 inches
Row 81,15,15 inches
Row 82,10,10 inches
Row 83,15,15 inches
Row 84,8,10 inches
Row 85,15,15 inches
Row 86,5,5 inches
Row 87,6,10 inches
Row 88,14,15 inches
Row 89,11,15 inches
Row 90,14,15 inches
Row 91,7,10 inches
Row 92,9,10 inches
Row 93,14,15 inches
Row 94,12,15 inches
Row 95,10,10 inches
Row 96,5,5 inches
Row 97,5,5 inches
Row 98,10,10 inches
Row 99,6,10 inches
Row 100,14,15 inches
Row 101,7,10 inches
Row 102,5,5 inches
Row 103,13,15 inches
Row 104,10,10 inches
Row 105,6,10 inches
Row 106,13,15 inches
Row 107,12,15 inches
Row 108,9,10 inches
Row 109,7,10 inches
Row 110,5,5 inches
Row 111,6,10 inches
Row 112,9,10 inches
Row 113,8,10 inches
Row 114,15,15 inches
Row 115,11,15 inches
Row 116,6,10 inches
Row 117,13,15 inches
Row 118,10,10 inches
Row 119,5,5 inches
Row 120,12,15 inches
Row 121,14,15 inches
