Row,Number of Houses,Pipe Size
Row 1,12,15 inches
Row 2,9,10 inches
Row 3,13,15 inches
Row 4,7,10 inches
Row 5,9,10 inches
Row 6,13,15 inches
Row 7,9,10 inches
Row 8,7,10 inches
Row 9,6,10 inches
Row 10,8,10 inches
Row 11,14,15 inches
Row 12,5,5 inches
Row 13,13,15 inches
Row 14,6,10 inches
Row 15,8,10 inches
Row 16,9,10 inches
Row 17,13,15 inches
Row 18,10,10 inches
Row 19,11,15 inches
Row 20,15,15 inches
Row 21,13,15 inches
Row 22,11,15 inches
Row 23,14,15 inches
Row 24,7,10 inches
Row 25,11,15 inches
Row 26,5,5 inches
Row 27,15,15 inches
Row 28,15,15 inches
Row 29,13,15 inches
Row 30,6,10 inches
Row 31,7,10 inches
Row 32,14,15 inches
Row 33,7,10 inches
Row 34,6,10 inches
Row 35,12,15 inches
Row 36,15,15 inches
Row 37,14,15 inches
Row 38,5,5 inches
Row 39,8,10 inches
Row 40,11,15 inches
Row 41,11,15 inches
Row 42,9,10 inches
Row 43,15,15 inches
Row 44,10,10 inches
Row 45,7,10 inches
Row 46,8,10 inches
Row 47,14,15 inches
Row 48,11,15 inches
Row 49,5,5 inches
Row 50,9,10 inches
Row 51,6,10 inches
Row 52,12,15 inches
Row 53,5,5 inches
Row 54,7,10 inches
Row 55,11,15 inches
Row 56,5,5 inches
Row 57,12,15 inches
Row 58,13,15 inches
Row 59,9,10 inches
Row 60,11,15 inches
Row 61,10,10 inches
Row 62,6,10 inches
Row 63,6,10 inches
Row 64,14,15 inches
Row 65,8,10 inches
Row 66,12,15 inches
Row 67,11,15 inches
Row 68,15,15 inches
Row 69,14,15 inches
Row 70,10,10 inches
Row 71,14,15 inches
Row 72,8,10 inches
Row 73,11,15 inches
Row 74,9,10 inches
Row 75,13,15 inches
Row 76,13,15 inches
Row 77,7,10 inches
Row 78,10,10 inches
Row 79,14,15 inches
Row 80,15,15 inches
Row 81,6,10 inches
Row 82,14,15 inches
Row 83,5,5 inches
Row 84,9,10 inches
Row 85,14,15 inches
Row 86,13,15 inches
Row 87,5,5 inches
Row 88,6,10 inches
Row 89,5,5 inches
Row 90,6,10 inches
Row 91,10,10 inches
Row 92,11,15 inches
Row 93,11,15 inches
Row 94,15,15 inches
Row 95,5,5 inches
Row 96,7,10 inches
Row 97,13,15 inches
Row 98,10,10 inches
Row 99,14,15 inches
Row 100,7,10 inches
Row 101,9,10 inches
Row 102,7,10 inches
Row 103,6,10 inches
Row 104,6,10 inches
Row 105,15,15 inches
Row 106,9,10 inches
Row 107,10,10 inches
Row 108,9,10 inches
Row 109,10,10 inches
Row 110,7,10 inches
Row 111,7,10 inches
Row 112,15,15 inches
Row 113,13,15 inches
Row 114,14,15 inches
Row 115,5,5 inches
Row 116,6,10 inches
Row 117,11,15 inches
Row 118,9,10 inches
Row 119,6,10 inches
Row 120,6,10 inches
Row 121,10,10 inches
Row 122,9,10 inches
Row 123,13,15 inches
Row 124,14,15 inches
Row 125,8,10 inches
Row 126,11,15 inches
Row 127,10,10 inches
Row 128,13,15 inches
Row 129,12,15 inches
Row 130,11,15 inches
Row 131,15,15 inches
Row 132,5,5 inches
Row 133,15,15 inches
Row 134,8,10 inches
Row 135,14,15 inches
Row 136,7,10 inches
Row 137,11,15 inches
Row 138,14,15 inches
Row 139,7,10 inches
Row 140,5,5 inches
Row 141,9,10 inches
Row 142,9,10 inches
Row 143,12,15 inches
Row 144,5,5 inches
Row 145,14,15 inches
Row 146,11,15 inches
Row 147,5,5 inches
Row 148,6,10 inches
Row 149,12,15 inches
Row 150,7,10 inches
Row 151,12,15 inches
Row 152,14,15 inches
Row 153,7,10 inches
