Row,Number of Houses,Pipe Size
Row 1,11,15 inches
Row 2,8,10 inches
Row 3,6,10 inches
Row 4,7,10 inches
Row 5,14,15 inches
Row 6,7,10 inches
Row 7,14,15 inches
Row 8,5,5 inches
Row 9,12,15 inches
Row 10,7,10 inches
Row 11,5,5 inches
Row 12,15,15 inches
Row 13,12,15 inches
Row 14,13,15 inches
Row 15,8,10 inches
Row 16,11,15 inches
Row 17,13,15 inches
Row 18,14,15 inches
Row 19,14,15 inches
Row 20,15,15 inches
Row 21,9,10 inches
Row 22,7,10 inches
Row 23,8,10 inches
Row 24,9,10 inches
Row 25,9,10 inches
Row 26,12,15 inches
Row 27,6,10 inches
Row 28,15,15 inches
Row 29,10,10 inches
Row 30,15,15 inches
Row 31,10,10 inches
Row 32,12,15 inches
Row 33,13,15 inches
Row 34,15,15 inches
Row 35,5,5 inches
Row 36,5,5 inches
Row 37,5,5 inches
Row 38,12,15 inches
Row 39,10,10 inches
Row 40,13,15 inches
Row 41,6,10 inches
Row 42,14,15 inches
Row 43,6,10 inches
Row 44,10,10 inches
Row 45,14,15 inches
Row 46,9,10 inches
Row 47,7,10 inches
Row 48,13,15 inches
Row 49,13,15 inches
Row 50,11,15 inches
Row 51,5,5 inches
Row 52,10,10 inches
Row 53,8,10 inches
Row 54,15,15 inches
Row 55,5,5 inches
Row 56,13,15 inches
Row 57,9,10 inches
Row 58,13,15 inches
Row 59,5,5 inches
Row 60,7,10 inches
Row 61,8,10 inches
Row 62,12,15 inches
Row 63,8,10 inches
Row 64,8,10 inches
Row 65,7,10 inches
Row 66,7,10 inches
Row 67,9,10 inches
Row 68,14,15 inches
Row 69,8,10 inches
Row 70,8,10 inches
Row 71,10,10 inches
Row 72,6,10 inches
Row 73,13,15 inches
Row 74,8,10 inches
Row 75,14,15 inches
Row 76,5,5 inches
Row 77,6,10 inches
Row 78,12,15 inches
Row 79,10,10 inches
Row 80,8,10 inches
Row 81,5,5 inches
Row 82,14,15 inches
Row 83,15,15 inches
Row 84,8,10 inches
Row 85,8,10 inches
Row 86,5,5 inches
Row 87,6,10 inches
Row 88,10,10 inches
Row 89,8,10 inches
Row 90,10,10 inches
Row 91,9,10 inches
Row 92,12,15 inches
Row 93,11,15 inches
Row 94,13,15 inches
Row 95,6,10 inches
Row 96,8,10 inches
Row 97,7,10 inches
Row 98,7,10 inches
Row 99,5,5 inches
Row 100,6,10 inches
Row 101,14,15 inches
Row 102,11,15 inches
Row 103,6,10 inches
Row 104,10,10 inches
Row 105,12,15 inches
Row 106,5,5 inches
Row 107,9,10 inches
Row 108,15,15 inches
Row 109,9,10 inches
Row 110,11,15 inches
Row 111,13,15 inches
Row 112,15,15 inches
Row 113,14,15 inches
Row 114,13,15 inches
Row 115,6,10 inches
Row 116,9,10 inches
Row 117,13,15 inches
Row 118,14,15 inches
Row 119,10,10 inches
Row 120,6,10 inches
Row 121,11,15 inches
Row 122,5,5 inches
Row 123,15,15 inches
Row 124,7,10 inches
