Row,Number of Houses,Pipe Size
Row 1,8,10 inches
Row 2,13,15 inches
Row 3,5,5 inches
Row 4,9,10 inches
Row 5,15,15 inches
Row 6,14,15 inches
Row 7,12,15 inches
Row 8,6,10 inches
Row 9,8,10 inches
Row 10,11,15 inches
Row 11,9,10 inches
Row 12,13,15 inches
Row 13,11,15 inches
Row 14,8,10 inches
Row 15,12,15 inches
Row 16,11,15 inches
Row 17,5,5 inches
Row 18,5,5 inches
Row 19,11,15 inches
Row 20,15,15 inches
Row 21,6,10 inches
Row 22,10,10 inches
Row 23,13,15 inches
Row 24,12,15 inches
Row 25,15,15 inches
Row 26,5,5 inches
Row 27,8,10 inches
Row 28,15,15 inches
Row 29,8,10 inches
Row 30,8,10 inches
Row 31,8,10 inches
Row 32,5,5 inches
Row 33,9,10 inches
Row 34,6,10 inches
Row 35,9,10 inches
Row 36,8,10 inches
Row 37,9,10 inches
Row 38,9,10 inches
Row 39,7,10 inches
Row 40,15,15 inches
Row 41,11,15 inches
Row 42,9,10 inches
Row 43,10,10 inches
Row 44,8,10 inches
Row 45,11,15 inches
Row 46,11,15 inches
Row 47,13,15 inches
Row 48,6,10 inches
Row 49,10,10 inches
Row 50,10,10 inches
Row 51,13,15 inches
Row 52,7,10 inches
Row 53,11,15 inches
Row 54,11,15 inches
Row 55,15,15 inches
Row 56,5,5 inches
Row 57,8,10 inches
Row 58,5,5 inches
Row 59,6,10 inches
Row 60,7,10 inches
Row 61,8,10 inches
Row 62,12,15 inches
Row 63,5,5 inches
Row 64,12,15 inches
Row 65,11,15 inches
Row 66,12,15 inches
Row 67,6,10 inches
Row 68,7,10 inches
Row 69,10,10 inches
Row 70,9,10 inches
Row 71,8,10 inches
Row 72,15,15 inches
Row 73,11,15 inches
Row 74,10,10 inches
Row 75,11,15 inches
Row 76,14,15 inches
Row 77,14,15 inches
Row 78,5,5 inches
Row 79,6,10 inches
Row 80,8,10 inches
Row 81,10,10 inches
Row 82,9,10 inches
Row 83,12,15 inches
Row 84,6,10 inches
Row 85,10,10 inches
Row 86,14,15 inches
Row 87,10,10 inches
Row 88,14,15 inches
Row 89,13,15 inches
Row 90,5,5 inches
Row 91,14,15 inches
Row 92,10,10 inches
Row 93,7,10 inches
Row 94,10,10 inches
Row 95,6,10 inches
Row 96,13,15 inches
Row 97,15,15 inches
Row 98,7,10 inches
Row 99,13,15 inches
Row 100,15,15 inches
Row 101,15,15 inches
Row 102,12,15 inches
Row 103,7,10 inches
Row 104,10,10 inches
Row 105,10,10 inches
Row 106,14,15 inches
Row 107,15,15 inches
Row 108,13,15 inches
Row 109,15,15 inches
Row 110,11,15 inches
Row 111,7,10 inches
Row 112,12,15 inches
Row 113,8,10 inches
Row 114,5,5 inches
Row 115,12,15 inches
Row 116,7,10 inches
Row 117,9,10 inches
Row 118,10,10 inches
Row 119,11,15 inches
Row 120,15,15 inches
Row 121,13,15 inches
Row 122,12,15 inches
Row 123,7,10 inches
Row 124,6,10 inches
Row 125,7,10 inches
Row 126,14,15 inches
Row 127,8,10 inches
Row 128,15,15 inches
Row 129,5,5 inches
Row 130,8,10 inches
Row 131,9,10 inches
Row 132,6,10 inches
Row 133,9,10 inches
Row 134,6,10 inches
Row 135,11,15 inches
Row 136,15,15 inches
Row 137,14,15 inches
Row 138,5,5 inches
Row 139,10,10 inches
Row 140,14,15 inches
Row 141,6,10 inches
Row 142,6,10 inches
Row 143,15,15 inches
Row 144,5,5 inches
Row 145,15,15 inches
Row 146,5,5 inches
Row 147,7,10 inches
Row 148,6,10 inches
Row 149,11,15 inches
Row 150,7,10 inches
Row 151,15,15 inches
Row 152,5,5 inches
Row 153,7,10 inches
Row 154,6,10 inches
Row 155,8,10 inches
Row 156,14,15 inches
Row 157,15,15 inches
Row 158,7,10 inches
Row 159,15,15 inches
Row 160,5,5 inches
Row 161,7,10 inches
Row 162,10,10 inches
Row 163,15,15 inches
Row 164,10,10 inches
Row 165,6,10 inches
Row 166,8,10 inches
Row 167,9,10 inches
Row 168,9,10 inches
Row 169,10,10 inches
Row 170,15,15 inches
Row 171,15,15 inches
Row 172,7,10 inches
Row 173,13,15 inches
Row 174,6,10 inches
Row 175,5,5 inches
Row 176,7,10 inches
Row 177,12,15 inches
