Row,Number of Houses,Pipe Size,pipe_size
Row 1,12,15 inches,15 inches
Row 2,5,5 inches,15 inches
Row 3,7,10 inches,15 inches
Row 4,11,15 inches,15 inches
Row 5,6,10 inches,15 inches
Row 6,10,10 inches,15 inches
Row 7,6,10 inches,15 inches
Row 8,9,10 inches,15 inches
Row 9,15,15 inches,15 inches
Row 10,9,10 inches,15 inches
Row 11,13,15 inches,15 inches
Row 12,9,10 inches,15 inches
Row 13,6,10 inches,15 inches
Row 14,5,5 inches,15 inches
Row 15,6,10 inches,15 inches
Row 16,9,10 inches,15 inches
Row 17,13,15 inches,15 inches
Row 18,12,15 inches,15 inches
Row 19,11,15 inches,15 inches
Row 20,14,15 inches,15 inches
Row 21,12,15 inches,15 inches
Row 22,15,15 inches,15 inches
Row 23,7,10 inches,15 inches
Row 24,12,15 inches,15 inches
Row 25,6,10 inches,15 inches
Row 26,12,15 inches,15 inches
Row 27,11,15 inches,15 inches
Row 28,12,15 inches,15 inches
Row 29,15,15 inches,15 inches
Row 30,13,15 inches,15 inches
Row 31,9,10 inches,15 inches
Row 32,7,10 inches,15 inches
Row 33,9,10 inches,15 inches
Row 34,7,10 inches,15 inches
Row 35,7,10 inches,15 inches
Row 36,5,5 inches,15 inches
Row 37,11,15 inches,15 inches
Row 38,9,10 inches,15 inches
Row 39,13,15 inches,15 inches
Row 40,9,10 inches,15 inches
Row 41,14,15 inches,15 inches
Row 42,11,15 inches,15 inches
Row 43,12,15 inches,15 inches
Row 44,5,5 inches,15 inches
Row 45,10,10 inches,15 inches
Row 46,9,10 inches,15 inches
Row 47,8,10 inches,15 inches
Row 48,6,10 inches,15 inches
Row 49,12,15 inches,15 inches
Row 50,5,5 inches,15 inches
Row 51,11,15 inches,15 inches
Row 52,10,10 inches,15 inches
Row 53,9,10 inches,15 inches
Row 54,6,10 inches,15 inches
Row 55,15,15 inches,15 inches
Row 56,7,10 inches,15 inches
Row 57,15,15 inches,15 inches
Row 58,15,15 inches,15 inches
Row 59,11,15 inches,15 inches
Row 60,9,10 inches,15 inches
Row 61,15,15 inches,15 inches
Row 62,15,15 inches,15 inches
Row 63,15,15 inches,15 inches
Row 64,6,10 inches,15 inches
Row 65,12,15 inches,15 inches
Row 66,5,5 inches,15 inches
Row 67,9,10 inches,15 inches
Row 68,10,10 inches,15 inches
Row 69,12,15 inches,15 inches
Row 70,15,15 inches,15 inches
Row 71,14,15 inches,15 inches
Row 72,5,5 inches,15 inches
Row 73,13,15 inches,15 inches
Row 74,10,10 inches,15 inches
Row 75,14,15 inches,15 inches
Row 76,13,15 inches,15 inches
Row 77,9,10 inches,15 inches
Row 78,10,10 inches,15 inches
Row 79,9,10 inches,15 inches
Row 80,9,10 inches,15 inches
Row 81,11,15 inches,15 inches
Row 82,11,15 inches,15 inches
Row 83,9,10 inches,15 inches
Row 84,7,10 inches,15 inches
Row 85,5,5 inches,15 inches
Row 86,7,10 inches,15 inches
Row 87,6,10 inches,15 inches
Row 88,6,10 inches,15 inches
Row 89,7,10 inches,15 inches
Row 90,12,15 inches,15 inches
Row 91,6,10 inches,15 inches
Row 92,7,10 inches,15 inches
Row 93,13,15 inches,15 inches
Row 94,6,10 inches,15 inches
Row 95,5,5 inches,15 inches
Row 96,5,5 inches,15 inches
Row 97,14,15 inches,15 inches
Row 98,9,10 inches,15 inches
Row 99,10,10 inches,15 inches
Row 100,9,10 inches,15 inches
Row 101,15,15 inches,15 inches
Row 102,7,10 inches,15 inches
Row 103,12,15 inches,15 inches
Row 104,14,15 inches,15 inches
Row 105,11,15 inches,15 inches
Row 106,6,10 inches,15 inches
Row 107,5,5 inches,15 inches
Row 108,13,15 inches,15 inches
Row 109,13,15 inches,15 inches
Row 110,12,15 inches,15 inches
Row 111,8,10 inches,15 inches
Row 112,11,15 inches,15 inches
Row 113,11,15 inches,15 inches
Row 114,15,15 inches,15 inches
Row 115,8,10 inches,15 inches
Row 116,11,15 inches,15 inches
Row 117,11,15 inches,15 inches
Row 118,13,15 inches,15 inches
Row 119,10,10 inches,15 inches
Row 120,15,15 inches,15 inches
Row 121,5,5 inches,15 inches
Row 122,6,10 inches,15 inches
Row 123,7,10 inches,15 inches
Row 124,8,10 inches,15 inches
Row 125,11,15 inches,15 inches
Row 126,6,10 inches,15 inches
Row 127,12,15 inches,15 inches
Row 128,6,10 inches,15 inches
Row 129,5,5 inches,15 inches
Row 130,13,15 inches,15 inches
Row 131,9,10 inches,15 inches
Row 132,10,10 inches,15 inches
Row 133,12,15 inches,15 inches
Row 134,11,15 inches,15 inches
Row 135,5,5 inches,15 inches
Row 136,12,15 inches,15 inches
Row 137,15,15 inches,15 inches
Row 138,5,5 inches,15 inches
Row 139,11,15 inches,15 inches
Row 140,10,10 inches,15 inches
Row 141,13,15 inches,15 inches
Row 142,14,15 inches,15 inches
Row 143,15,15 inches,15 inches
Row 144,9,10 inches,15 inches
Row 145,12,15 inches,15 inches
Row 146,15,15 inches,15 inches
Row 147,6,10 inches,15 inches
