Row,Number of Houses,Pipe Size
Row 1,8,10 inches
Row 2,9,10 inches
Row 3,6,10 inches
Row 4,7,10 inches
Row 5,13,15 inches
Row 6,12,15 inches
Row 7,13,15 inches
Row 8,6,10 inches
Row 9,9,10 inches
Row 10,15,15 inches
Row 11,10,10 inches
Row 12,6,10 inches
Row 13,5,5 inches
Row 14,6,10 inches
Row 15,15,15 inches
Row 16,5,5 inches
Row 17,12,15 inches
Row 18,13,15 inches
Row 19,11,15 inches
Row 20,9,10 inches
Row 21,11,15 inches
Row 22,11,15 inches
Row 23,10,10 inches
Row 24,7,10 inches
Row 25,13,15 inches
Row 26,14,15 inches
Row 27,6,10 inches
Row 28,11,15 inches
Row 29,8,10 inches
Row 30,11,15 inches
Row 31,10,10 inches
Row 32,11,15 inches
Row 33,11,15 inches
Row 34,12,15 inches
Row 35,9,10 inches
Row 36,10,10 inches
Row 37,11,15 inches
Row 38,8,10 inches
Row 39,10,10 inches
Row 40,8,10 inches
Row 41,5,5 inches
Row 42,7,10 inches
Row 43,10,10 inches
Row 44,9,10 inches
Row 45,15,15 inches
Row 46,8,10 inches
Row 47,10,10 inches
Row 48,7,10 inches
Row 49,11,15 inches
Row 50,10,10 inches
Row 51,13,15 inches
Row 52,15,15 inches
Row 53,9,10 inches
Row 54,6,10 inches
Row 55,12,15 inches
Row 56,12,15 inches
Row 57,13,15 inches
Row 58,9,10 inches
Row 59,13,15 inches
Row 60,12,15 inches
Row 61,6,10 inches
Row 62,15,15 inches
Row 63,5,5 inches
Row 64,6,10 inches
Row 65,7,10 inches
Row 66,10,10 inches
Row 67,9,10 inches
Row 68,8,10 inches
Row 69,11,15 inches
Row 70,10,10 inches
Row 71,9,10 inches
Row 72,10,10 inches
Row 73,6,10 inches
Row 74,9,10 inches
Row 75,15,15 inches
Row 76,10,10 inches
Row 77,8,10 inches
Row 78,8,10 inches
Row 79,6,10 inches
Row 80,5,5 inches
Row 81,10,10 inches
Row 82,9,10 inches
Row 83,13,15 inches
Row 84,10,10 inches
Row 85,13,15 inches
Row 86,9,10 inches
Row 87,14,15 inches
Row 88,12,15 inches
Row 89,11,15 inches
Row 90,14,15 inches
Row 91,5,5 inches
Row 92,11,15 inches
Row 93,5,5 inches
Row 94,7,10 inches
Row 95,10,10 inches
Row 96,12,15 inches
Row 97,12,15 inches
Row 98,15,15 inches
Row 99,8,10 inches
Row 100,10,10 inches
Row 101,12,15 inches
Row 102,6,10 inches
Row 103,5,5 inches
Row 104,8,10 inches
Row 105,11,15 inches
Row 106,12,15 inches
Row 107,15,15 inches
Row 108,10,10 inches
Row 109,11,15 inches
Row 110,6,10 inches
Row 111,14,15 inches
Row 112,14,15 inches
Row 113,15,15 inches
Row 114,11,15 inches
Row 115,5,5 inches
Row 116,8,10 inches
Row 117,14,15 inches
Row 118,14,15 inches
Row 119,8,10 inches
Row 120,13,15 inches
Row 121,9,10 inches
Row 122,8,10 inches
Row 123,9,10 inches
Row 124,15,15 inches
Row 125,7,10 inches
Row 126,9,10 inches
Row 127,5,5 inches
Row 128,5,5 inches
Row 129,11,15 inches
Row 130,5,5 inches
Row 131,6,10 inches
Row 132,6,10 inches
Row 133,8,10 inches
Row 134,5,5 inches
Row 135,14,15 inches
Row 136,12,15 inches
Row 137,15,15 inches
Row 138,5,5 inches
Row 139,5,5 inches
Row 140,5,5 inches
Row 141,7,10 inches
Row 142,8,10 inches
Row 143,6,10 inches
Row 144,13,15 inches
Row 145,9,10 inches
Row 146,12,15 inches
Row 147,6,10 inches
Row 148,7,10 inches
Row 149,11,15 inches
Row 150,7,10 inches
