Row,Number of Houses,Pipe Size
Row 1,15,15 inches
Row 2,10,10 inches
Row 3,15,15 inches
Row 4,12,15 inches
Row 5,13,15 inches
Row 6,15,15 inches
Row 7,13,15 inches
Row 8,5,5 inches
Row 9,6,10 inches
Row 10,6,10 inches
Row 11,8,10 inches
Row 12,15,15 inches
Row 13,7,10 inches
Row 14,6,10 inches
Row 15,12,15 inches
Row 16,13,15 inches
Row 17,5,5 inches
Row 18,14,15 inches
Row 19,9,10 inches
Row 20,9,10 inches
Row 21,12,15 inches
Row 22,13,15 inches
Row 23,6,10 inches
Row 24,8,10 inches
Row 25,8,10 inches
Row 26,9,10 inches
Row 27,15,15 inches
Row 28,9,10 inches
Row 29,11,15 inches
Row 30,10,10 inches
Row 31,5,5 inches
Row 32,13,15 inches
Row 33,6,10 inches
Row 34,13,15 inches
Row 35,7,10 inches
Row 36,5,5 inches
Row 37,11,15 inches
Row 38,9,10 inches
Row 39,14,15 inches
Row 40,7,10 inches
Row 41,6,10 inches
Row 42,13,15 inches
Row 43,9,10 inches
Row 44,13,15 inches
Row 45,9,10 inches
Row 46,10,10 inches
Row 47,8,10 inches
Row 48,9,10 inches
Row 49,11,15 inches
Row 50,11,15 inches
Row 51,12,15 inches
Row 52,8,10 inches
Row 53,5,5 inches
Row 54,15,15 inches
Row 55,5,5 inches
Row 56,8,10 inches
Row 57,7,10 inches
Row 58,10,10 inches
Row 59,7,10 inches
Row 60,7,10 inches
Row 61,13,15 inches
Row 62,12,15 inches
Row 63,10,10 inches
Row 64,5,5 inches
Row 65,13,15 inches
Row 66,11,15 inches
Row 67,10,10 inches
Row 68,9,10 inches
Row 69,12,15 inches
Row 70,11,15 inches
Row 71,14,15 inches
Row 72,9,10 inches
Row 73,12,15 inches
Row 74,8,10 inches
Row 75,6,10 inches
Row 76,15,15 inches
Row 77,14,15 inches
Row 78,12,15 inches
Row 79,7,10 inches
Row 80,5,5 inches
Row 81,12,15 inches
Row 82,13,15 inches
Row 83,8,10 inches
Row 84,12,15 inches
Row 85,8,10 inches
Row 86,12,15 inches
Row 87,15,15 inches
Row 88,9,10 inches
Row 89,9,10 inches
Row 90,6,10 inches
Row 91,12,15 inches
Row 92,5,5 inches
Row 93,6,10 inches
Row 94,9,10 inches
Row 95,7,10 inches
Row 96,6,10 inches
Row 97,15,15 inches
Row 98,6,10 inches
Row 99,5,5 inches
Row 100,9,10 inches
Row 101,7,10 inches
Row 102,7,10 inches
Row 103,6,10 inches
Row 104,11,15 inches
Row 105,9,10 inches
Row 106,15,15 inches
Row 107,14,15 inches
Row 108,15,15 inches
Row 109,5,5 inches
Row 110,5,5 inches
Row 111,15,15 inches
Row 112,6,10 inches
Row 113,7,10 inches
Row 114,9,10 inches
Row 115,10,10 inches
Row 116,5,5 inches
Row 117,13,15 inches
Row 118,13,15 inches
Row 119,12,15 inches
Row 120,10,10 inches
Row 121,15,15 inches
Row 122,6,10 inches
Row 123,9,10 inches
Row 124,13,15 inches
Row 125,5,5 inches
Row 126,7,10 inches
Row 127,12,15 inches
Row 128,15,15 inches
Row 129,9,10 inches
Row 130,12,15 inches
Row 131,5,5 inches
Row 132,8,10 inches
Row 133,13,15 inches
Row 134,10,10 inches
Row 135,9,10 inches
Row 136,13,15 inches
Row 137,14,15 inches
Row 138,8,10 inches
Row 139,5,5 inches
Row 140,5,5 inches
Row 141,7,10 inches
Row 142,9,10 inches
Row 143,11,15 inches
Row 144,5,5 inches
Row 145,9,10 inches
Row 146,7,10 inches
Row 147,12,15 inches
Row 148,5,5 inches
Row 149,12,15 inches
Row 150,6,10 inches
Row 151,9,10 inches
Row 152,15,15 inches
Row 153,8,10 inches
Row 154,8,10 inches
Row 155,13,15 inches
Row 156,11,15 inches
Row 157,5,5 inches
Row 158,11,15 inches
Row 159,9,10 inches
Row 160,10,10 inches
Row 161,5,5 inches
Row 162,7,10 inches
Row 163,11,15 inches
Row 164,8,10 inches
Row 165,13,15 inches
Row 166,11,15 inches
Row 167,9,10 inches
Row 168,10,10 inches
Row 169,9,10 inches
Row 170,14,15 inches
Row 171,11,15 inches
Row 172,15,15 inches
Row 173,13,15 inches
Row 174,6,10 inches
Row 175,7,10 inches
Row 176,9,10 inches
Row 177,9,10 inches
Row 178,5,5 inches
Row 179,7,10 inches
Row 180,12,15 inches
Row 181,10,10 inches
