Row,Number of Houses,Pipe Size
Row 1,14,15 inches
Row 2,13,15 inches
Row 3,13,15 inches
Row 4,11,15 inches
Row 5,6,10 inches
Row 6,6,10 inches
Row 7,10,10 inches
Row 8,8,10 inches
Row 9,14,15 inches
Row 10,14,15 inches
Row 11,5,5 inches
Row 12,14,15 inches
Row 13,8,10 inches
Row 14,15,15 inches
Row 15,5,5 inches
Row 16,13,15 inches
Row 17,10,10 inches
Row 18,9,10 inches
Row 19,10,10 inches
Row 20,11,15 inches
Row 21,15,15 inches
Row 22,5,5 inches
Row 23,10,10 inches
Row 24,14,15 inches
Row 25,7,10 inches
Row 26,6,10 inches
Row 27,5,5 inches
Row 28,14,15 inches
Row 29,5,5 inches
Row 30,5,5 inches
Row 31,9,10 inches
Row 32,15,15 inches
Row 33,7,10 inches
Row 34,5,5 inches
Row 35,15,15 inches
Row 36,13,15 inches
Row 37,9,10 inches
Row 38,9,10 inches
Row 39,11,15 inches
Row 40,7,10 inches
Row 41,15,15 inches
Row 42,15,15 inches
Row 43,6,10 inches
Row 44,13,15 inches
Row 45,12,15 inches
Row 46,5,5 inches
Row 47,13,15 inches
Row 48,6,10 inches
Row 49,10,10 inches
Row 50,12,15 inches
Row 51,5,5 inches
Row 52,9,10 inches
Row 53,7,10 inches
Row 54,11,15 inches
Row 55,6,10 inches
Row 56,13,15 inches
Row 57,8,10 inches
Row 58,13,15 inches
Row 59,10,10 inches
Row 60,14,15 inches
Row 61,11,15 inches
Row 62,11,15 inches
Row 63,11,15 inches
Row 64,12,15 inches
Row 65,8,10 inches
Row 66,9,10 inches
Row 67,12,15 inches
Row 68,9,10 inches
Row 69,7,10 inches
Row 70,12,15 inches
Row 71,14,15 inches
Row 72,7,10 inches
Row 73,9,10 inches
Row 74,6,10 inches
Row 75,12,15 inches
Row 76,13,15 inches
Row 77,15,15 inches
Row 78,14,15 inches
Row 79,12,15 inches
Row 80,14,15 inches
Row 81,12,15 inches
Row 82,6,10 inches
Row 83,5,5 inches
Row 84,15,15 inches
Row 85,12,15 inches
Row 86,12,15 inches
Row 87,9,10 inches
Row 88,7,10 inches
Row 89,6,10 inches
Row 90,9,10 inches
Row 91,13,15 inches
Row 92,10,10 inches
Row 93,5,5 inches
Row 94,8,10 inches
Row 95,13,15 inches
Row 96,10,10 inches
Row 97,12,15 inches
Row 98,12,15 inches
Row 99,13,15 inches
Row 100,13,15 inches
Row 101,5,5 inches
Row 102,14,15 inches
Row 103,14,15 inches
Row 104,11,15 inches
Row 105,11,15 inches
Row 106,15,15 inches
Row 107,10,10 inches
Row 108,13,15 inches
Row 109,13,15 inches
Row 110,14,15 inches
Row 111,12,15 inches
Row 112,5,5 inches
Row 113,15,15 inches
Row 114,7,10 inches
Row 115,14,15 inches
Row 116,7,10 inches
Row 117,15,15 inches
Row 118,12,15 inches
Row 119,14,15 inches
Row 120,14,15 inches
Row 121,14,15 inches
Row 122,10,10 inches
Row 123,14,15 inches
Row 124,7,10 inches
Row 125,14,15 inches
Row 126,8,10 inches
Row 127,7,10 inches
Row 128,14,15 inches
Row 129,10,10 inches
Row 130,9,10 inches
Row 131,10,10 inches
Row 132,7,10 inches
Row 133,11,15 inches
Row 134,5,5 inches
Row 135,14,15 inches
Row 136,14,15 inches
Row 137,13,15 inches
Row 138,15,15 inches
Row 139,6,10 inches
Row 140,11,15 inches
Row 141,12,15 inches
Row 142,8,10 inches
Row 143,9,10 inches
Row 144,9,10 inches
Row 145,5,5 inches
Row 146,15,15 inches
Row 147,12,15 inches
Row 148,15,15 inches
Row 149,15,15 inches
Row 150,5,5 inches
Row 151,15,15 inches
Row 152,6,10 inches
Row 153,13,15 inches
Row 154,7,10 inches
Row 155,10,10 inches
Row 156,12,15 inches
Row 157,8,10 inches
Row 158,5,5 inches
Row 159,8,10 inches
Row 160,7,10 inches
Row 161,12,15 inches
Row 162,14,15 inches
Row 163,8,10 inches
Row 164,10,10 inches
Row 165,11,15 inches
Row 166,6,10 inches
Row 167,15,15 inches
Row 168,12,15 inches
Row 169,14,15 inches
Row 170,10,10 inches
Row 171,6,10 inches
Row 172,14,15 inches
Row 173,5,5 inches
Row 174,7,10 inches
Row 175,5,5 inches
Row 176,7,10 inches
Row 177,10,10 inches
Row 178,12,15 inches
Row 179,12,15 inches
