Row,Number of Houses,Pipe Size
Row 1,9,10 inches
Row 2,13,15 inches
Row 3,10,10 inches
Row 4,9,10 inches
Row 5,5,5 inches
Row 6,13,15 inches
Row 7,8,10 inches
Row 8,12,15 inches
Row 9,9,10 inches
Row 10,14,15 inches
Row 11,8,10 inches
Row 12,9,10 inches
Row 13,13,15 inches
Row 14,10,10 inches
Row 15,6,10 inches
Row 16,8,10 inches
Row 17,5,5 inches
Row 18,15,15 inches
Row 19,5,5 inches
Row 20,6,10 inches
Row 21,13,15 inches
Row 22,11,15 inches
Row 23,6,10 inches
Row 24,14,15 inches
Row 25,10,10 inches
Row 26,15,15 inches
Row 27,11,15 inches
Row 28,13,15 inches
Row 29,8,10 inches
Row 30,9,10 inches
Row 31,15,15 inches
Row 32,14,15 inches
Row 33,15,15 inches
Row 34,14,15 inches
Row 35,14,15 inches
Row 36,6,10 inches
Row 37,6,10 inches
Row 38,12,15 inches
Row 39,12,15 inches
Row 40,11,15 inches
Row 41,14,15 inches
Row 42,7,10 inches
Row 43,10,10 inches
Row 44,13,15 inches
Row 45,5,5 inches
Row 46,10,10 inches
Row 47,9,10 inches
Row 48,15,15 inches
Row 49,13,15 inches
Row 50,10,10 inches
Row 51,5,5 inches
Row 52,14,15 inches
Row 53,13,15 inches
Row 54,14,15 inches
Row 55,5,5 inches
Row 56,8,10 inches
Row 57,11,15 inches
Row 58,7,10 inches
Row 59,14,15 inches
Row 60,5,5 inches
Row 61,9,10 inches
Row 62,6,10 inches
Row 63,11,15 inches
Row 64,11,15 inches
Row 65,5,5 inches
Row 66,9,10 inches
Row 67,7,10 inches
Row 68,14,15 inches
Row 69,8,10 inches
Row 70,7,10 inches
Row 71,7,10 inches
Row 72,9,10 inches
Row 73,15,15 inches
Row 74,7,10 inches
Row 75,8,10 inches
Row 76,5,5 inches
Row 77,6,10 inches
Row 78,12,15 inches
Row 79,5,5 inches
Row 80,9,10 inches
Row 81,5,5 inches
Row 82,9,10 inches
Row 83,5,5 inches
Row 84,11,15 inches
Row 85,11,15 inches
Row 86,15,15 inches
Row 87,15,15 inches
Row 88,9,10 inches
Row 89,9,10 inches
Row 90,14,15 inches
Row 91,12,15 inches
Row 92,13,15 inches
Row 93,6,10 inches
Row 94,7,10 inches
Row 95,6,10 inches
Row 96,8,10 inches
Row 97,9,10 inches
Row 98,10,10 inches
Row 99,5,5 inches
Row 100,10,10 inches
Row 101,10,10 inches
Row 102,11,15 inches
Row 103,5,5 inches
Row 104,7,10 inches
Row 105,9,10 inches
Row 106,6,10 inches
Row 107,8,10 inches
Row 108,15,15 inches
Row 109,13,15 inches
Row 110,15,15 inches
Row 111,10,10 inches
Row 112,6,10 inches
Row 113,11,15 inches
Row 114,14,15 inches
Row 115,9,10 inches
Row 116,9,10 inches
Row 117,12,15 inches
Row 118,9,10 inches
Row 119,15,15 inches
Row 120,8,10 inches
Row 121,9,10 inches
Row 122,9,10 inches
Row 123,9,10 inches
Row 124,10,10 inches
Row 125,5,5 inches
Row 126,13,15 inches
Row 127,9,10 inches
Row 128,14,15 inches
Row 129,5,5 inches
Row 130,15,15 inches
Row 131,7,10 inches
Row 132,12,15 inches
Row 133,5,5 inches
Row 134,11,15 inches
