Row,Number of Houses,Pipe Size,pipe_size
Row 1,14,15 inches,15 inches
Row 2,11,15 inches,15 inches
Row 3,10,10 inches,15 inches
Row 4,8,10 inches,15 inches
Row 5,15,15 inches,15 inches
Row 6,9,10 inches,15 inches
Row 7,13,15 inches,15 inches
Row 8,15,15 inches,15 inches
Row 9,13,15 inches,15 inches
Row 10,6,10 inches,15 inches
Row 11,13,15 inches,15 inches
Row 12,9,10 inches,15 inches
Row 13,5,5 inches,15 inches
Row 14,13,15 inches,15 inches
Row 15,5,5 inches,15 inches
Row 16,7,10 inches,15 inches
Row 17,12,15 inches,15 inches
Row 18,7,10 inches,15 inches
Row 19,5,5 inches,15 inches
Row 20,7,10 inches,15 inches
Row 21,7,10 inches,15 inches
Row 22,12,15 inches,15 inches
Row 23,10,10 inches,15 inches
Row 24,5,5 inches,15 inches
Row 25,13,15 inches,15 inches
Row 26,5,5 inches,15 inches
Row 27,9,10 inches,15 inches
Row 28,5,5 inches,15 inches
Row 29,12,15 inches,15 inches
Row 30,10,10 inches,15 inches
Row 31,5,5 inches,15 inches
Row 32,6,10 inches,15 inches
Row 33,5,5 inches,15 inches
Row 34,15,15 inches,15 inches
Row 35,9,10 inches,15 inches
Row 36,11,15 inches,15 inches
Row 37,15,15 inches,15 inches
Row 38,13,15 inches,15 inches
Row 39,5,5 inches,15 inches
Row 40,6,10 inches,15 inches
Row 41,11,15 inches,15 inches
Row 42,11,15 inches,15 inches
Row 43,7,10 inches,15 inches
Row 44,9,10 inches,15 inches
Row 45,10,10 inches,15 inches
Row 46,10,10 inches,15 inches
Row 47,11,15 inches,15 inches
Row 48,9,10 inches,15 inches
Row 49,6,10 inches,15 inches
Row 50,15,15 inches,15 inches
Row 51,13,15 inches,15 inches
Row 52,7,10 inches,15 inches
Row 53,9,10 inches,15 inches
Row 54,7,10 inches,15 inches
Row 55,13,15 inches,15 inches
Row 56,6,10 inches,15 inches
Row 57,8,10 inches,15 inches
Row 58,12,15 inches,15 inches
Row 59,12,15 inches,15 inches
Row 60,12,15 inches,15 inches
Row 61,11,15 inches,15 inches
Row 62,8,10 inches,15 inches
Row 63,15,15 inches,15 inches
Row 64,15,15 inches,15 inches
Row 65,6,10 inches,15 inches
Row 66,6,10 inches,15 inches
Row 67,6,10 inches,15 inches
Row 68,5,5 inches,15 inches
Row 69,15,15 inches,15 inches
Row 70,5,5 inches,15 inches
Row 71,9,10 inches,15 inches
Row 72,10,10 inches,15 inches
Row 73,14,15 inches,15 inches
Row 74,6,10 inches,15 inches
Row 75,14,15 inches,15 inches
Row 76,8,10 inches,15 inches
Row 77,12,15 inches,15 inches
Row 78,11,15 inches,15 inches
Row 79,8,10 inches,15 inches
Row 80,14,15 inches,15 inches
Row 81,12,15 inches,15 inches
Row 82,7,10 inches,15 inches
Row 83,14,15 inches,15 inches
Row 84,14,15 inches,15 inches
Row 85,5,5 inches,15 inches
Row 86,7,10 inches,15 inches
Row 87,5,5 inches,15 inches
Row 88,7,10 inches,15 inches
Row 89,9,10 inches,15 inches
Row 90,12,15 inches,15 inches
Row 91,10,10 inches,15 inches
Row 92,9,10 inches,15 inches
Row 93,9,10 inches,15 inches
Row 94,12,15 inches,15 inches
Row 95,6,10 inches,15 inches
Row 96,15,15 inches,15 inches
Row 97,15,15 inches,15 inches
Row 98,8,10 inches,15 inches
Row 99,9,10 inches,15 inches
Row 100,7,10 inches,15 inches
Row 101,15,15 inches,15 inches
Row 102,10,10 inches,15 inches
Row 103,14,15 inches,15 inches
Row 104,9,10 inches,15 inches
Row 105,10,10 inches,15 inches
Row 106,6,10 inches,15 inches
Row 107,7,10 inches,15 inches
Row 108,6,10 inches,15 inches
Row 109,11,15 inches,15 inches
Row 110,10,10 inches,15 inches
Row 111,13,15 inches,15 inches
Row 112,11,15 inches,15 inches
Row 113,10,10 inches,15 inches
Row 114,8,10 inches,15 inches
Row 115,8,10 inches,15 inches
Row 116,13,15 inches,15 inches
Row 117,6,10 inches,15 inches
Row 118,11,15 inches,15 inches
Row 119,11,15 inches,15 inches
Row 120,7,10 inches,15 inches
Row 121,5,5 inches,15 inches
Row 122,11,15 inches,15 inches
Row 123,13,15 inches,15 inches
Row 124,6,10 inches,15 inches
Row 125,8,10 inches,15 inches
Row 126,12,15 inches,15 inches
Row 127,14,15 inches,15 inches
Row 128,8,10 inches,15 inches
Row 129,13,15 inches,15 inches
Row 130,8,10 inches,15 inches
Row 131,5,5 inches,15 inches
Row 132,13,15 inches,15 inches
Row 133,9,10 inches,15 inches
Row 134,10,10 inches,15 inches
Row 135,13,15 inches,15 inches
Row 136,8,10 inches,15 inches
Row 137,10,10 inches,15 inches
Row 138,12,15 inches,15 inches
Row 139,10,10 inches,15 inches
Row 140,11,15 inches,15 inches
Row 141,12,15 inches,15 inches
Row 142,11,15 inches,15 inches
Row 143,8,10 inches,15 inches
Row 144,10,10 inches,15 inches
Row 145,15,15 inches,15 inches
