Row,Number of Houses,Pipe Size
Row 1,11,15 inches
Row 2,11,15 inches
Row 3,8,10 inches
Row 4,10,10 inches
Row 5,12,15 inches
Row 6,14,15 inches
Row 7,14,15 inches
Row 8,7,10 inches
Row 9,10,10 inches
Row 10,11,15 inches
Row 11,6,10 inches
Row 12,8,10 inches
Row 13,7,10 inches
Row 14,13,15 inches
Row 15,11,15 inches
Row 16,12,15 inches
Row 17,10,10 inches
Row 18,8,10 inches
Row 19,14,15 inches
Row 20,6,10 inches
Row 21,7,10 inches
Row 22,8,10 inches
Row 23,12,15 inches
Row 24,7,10 inches
Row 25,7,10 inches
Row 26,13,15 inches
Row 27,11,15 inches
Row 28,5,5 inches
Row 29,9,10 inches
Row 30,15,15 inches
Row 31,7,10 inches
Row 32,9,10 inches
Row 33,11,15 inches
Row 34,11,15 inches
Row 35,8,10 inches
Row 36,8,10 inches
Row 37,10,10 inches
Row 38,8,10 inches
Row 39,14,15 inches
Row 40,15,15 inches
Row 41,10,10 inches
Row 42,10,10 inches
Row 43,6,10 inches
Row 44,11,15 inches
Row 45,11,15 inches
Row 46,5,5 inches
Row 47,15,15 inches
Row 48,6,10 inches
Row 49,8,10 inches
Row 50,13,15 inches
Row 51,12,15 inches
Row 52,6,10 inches
Row 53,12,15 inches
Row 54,8,10 inches
Row 55,9,10 inches
Row 56,9,10 inches
Row 57,8,10 inches
Row 58,10,10 inches
Row 59,6,10 inches
Row 60,5,5 inches
Row 61,8,10 inches
Row 62,7,10 inches
Row 63,8,10 inches
Row 64,15,15 inches
Row 65,5,5 inches
Row 66,7,10 inches
Row 67,15,15 inches
Row 68,5,5 inches
Row 69,12,15 inches
Row 70,14,15 inches
Row 71,11,15 inches
Row 72,9,10 inches
Row 73,6,10 inches
Row 74,14,15 inches
Row 75,13,15 inches
Row 76,7,10 inches
Row 77,13,15 inches
Row 78,11,15 inches
Row 79,14,15 inches
Row 80,11,15 inches
Row 81,6,10 inches
Row 82,6,10 inches
Row 83,13,15 inches
Row 84,11,15 inches
Row 85,14,15 inches
Row 86,11,15 inches
Row 87,6,10 inches
Row 88,15,15 inches
Row 89,8,10 inches
Row 90,15,15 inches
Row 91,15,15 inches
Row 92,6,10 inches
Row 93,8,10 inches
Row 94,9,10 inches
Row 95,11,15 inches
Row 96,7,10 inches
Row 97,11,15 inches
Row 98,10,10 inches
Row 99,9,10 inches
Row 100,7,10 inches
Row 101,13,15 inches
Row 102,6,10 inches
Row 103,14,15 inches
Row 104,12,15 inches
Row 105,8,10 inches
Row 106,13,15 inches
Row 107,10,10 inches
Row 108,14,15 inches
Row 109,13,15 inches
Row 110,10,10 inches
Row 111,13,15 inches
Row 112,13,15 inches
Row 113,9,10 inches
