Row,Number of Houses,Pipe Size
Row 1,6,10 inches
Row 2,10,10 inches
Row 3,13,15 inches
Row 4,5,5 inches
Row 5,5,5 inches
Row 6,5,5 inches
Row 7,9,10 inches
Row 8,6,10 inches
Row 9,13,15 inches
Row 10,12,15 inches
Row 11,14,15 inches
Row 12,6,10 inches
Row 13,11,15 inches
Row 14,14,15 inches
Row 15,12,15 inches
Row 16,9,10 inches
Row 17,11,15 inches
Row 18,5,5 inches
Row 19,10,10 inches
Row 20,6,10 inches
Row 21,13,15 inches
Row 22,13,15 inches
Row 23,10,10 inches
Row 24,7,10 inches
Row 25,6,10 inches
Row 26,9,10 inches
Row 27,14,15 inches
Row 28,6,10 inches
Row 29,13,15 inches
Row 30,8,10 inches
Row 31,15,15 inches
Row 32,12,15 inches
Row 33,5,5 inches
Row 34,13,15 inches
Row 35,14,15 inches
Row 36,5,5 inches
Row 37,5,5 inches
Row 38,8,10 inches
Row 39,7,10 inches
Row 40,13,15 inches
Row 41,15,15 inches
Row 42,9,10 inches
Row 43,13,15 inches
Row 44,9,10 inches
Row 45,14,15 inches
Row 46,7,10 inches
Row 47,7,10 inches
Row 48,14,15 inches
Row 49,13,15 inches
Row 50,14,15 inches
Row 51,12,15 inches
Row 52,15,15 inches
Row 53,5,5 inches
Row 54,13,15 inches
Row 55,14,15 inches
Row 56,5,5 inches
Row 57,15,15 inches
Row 58,14,15 inches
Row 59,5,5 inches
Row 60,7,10 inches
Row 61,13,15 inches
Row 62,10,10 inches
Row 63,13,15 inches
Row 64,11,15 inches
Row 65,7,10 inches
Row 66,6,10 inches
Row 67,7,10 inches
Row 68,5,5 inches
Row 69,13,15 inches
Row 70,13,15 inches
Row 71,9,10 inches
Row 72,13,15 inches
Row 73,6,10 inches
Row 74,8,10 inches
Row 75,8,10 inches
Row 76,9,10 inches
Row 77,12,15 inches
Row 78,13,15 inches
Row 79,10,10 inches
Row 80,15,15 inches
Row 81,15,15 inches
Row 82,10,10 inches
Row 83,9,10 inches
Row 84,7,10 inches
Row 85,14,15 inches
Row 86,9,10 inches
Row 87,7,10 inches
Row 88,11,15 inches
Row 89,9,10 inches
Row 90,15,15 inches
Row 91,9,10 inches
Row 92,11,15 inches
Row 93,12,15 inches
Row 94,10,10 inches
Row 95,5,5 inches
Row 96,8,10 inches
Row 97,14,15 inches
Row 98,5,5 inches
Row 99,11,15 inches
Row 100,9,10 inches
Row 101,10,10 inches
Row 102,13,15 inches
Row 103,10,10 inches
Row 104,15,15 inches
Row 105,13,15 inches
Row 106,15,15 inches
Row 107,9,10 inches
Row 108,10,10 inches
Row 109,15,15 inches
Row 110,11,15 inches
Row 111,9,10 inches
Row 112,12,15 inches
Row 113,15,15 inches
Row 114,7,10 inches
Row 115,14,15 inches
Row 116,5,5 inches
Row 117,15,15 inches
Row 118,10,10 inches
Row 119,5,5 inches
Row 120,12,15 inches
Row 121,5,5 inches
Row 122,8,10 inches
Row 123,11,15 inches
Row 124,10,10 inches
Row 125,15,15 inches
Row 126,14,15 inches
Row 127,7,10 inches
Row 128,10,10 inches
Row 129,14,15 inches
Row 130,7,10 inches
