Row,Number of Houses,Pipe Size,pipe_size
Row 1,12,15 inches,15 inches
Row 2,13,15 inches,15 inches
Row 3,11,15 inches,15 inches
Row 4,14,15 inches,15 inches
Row 5,9,10 inches,15 inches
Row 6,15,15 inches,15 inches
Row 7,13,15 inches,15 inches
Row 8,8,10 inches,15 inches
Row 9,8,10 inches,15 inches
Row 10,12,15 inches,15 inches
Row 11,7,10 inches,15 inches
Row 12,11,15 inches,15 inches
Row 13,6,10 inches,15 inches
Row 14,7,10 inches,15 inches
Row 15,5,5 inches,15 inches
Row 16,11,15 inches,15 inches
Row 17,6,10 inches,15 inches
Row 18,6,10 inches,15 inches
Row 19,12,15 inches,15 inches
Row 20,15,15 inches,15 inches
Row 21,9,10 inches,15 inches
Row 22,5,5 inches,15 inches
Row 23,7,10 inches,15 inches
Row 24,12,15 inches,15 inches
Row 25,15,15 inches,15 inches
Row 26,12,15 inches,15 inches
Row 27,10,10 inches,15 inches
Row 28,5,5 inches,15 inches
Row 29,11,15 inches,15 inches
Row 30,14,15 inches,15 inches
Row 31,8,10 inches,15 inches
Row 32,14,15 inches,15 inches
Row 33,13,15 inches,15 inches
Row 34,7,10 inches,15 inches
Row 35,10,10 inches,15 inches
Row 36,14,15 inches,15 inches
Row 37,8,10 inches,15 inches
Row 38,14,15 inches,15 inches
Row 39,9,10 inches,15 inches
Row 40,10,10 inches,15 inches
Row 41,13,15 inches,15 inches
Row 42,8,10 inches,15 inches
Row 43,8,10 inches,15 inches
Row 44,10,10 inches,15 inches
Row 45,9,10 inches,15 inches
Row 46,15,15 inches,15 inches
Row 47,5,5 inches,15 inches
Row 48,14,15 inches,15 inches
Row 49,5,5 inches,15 inches
Row 50,7,10 inches,15 inches
Row 51,6,10 inches,15 inches
Row 52,12,15 inches,15 inches
Row 53,14,15 inches,15 inches
Row 54,12,15 inches,15 inches
Row 55,9,10 inches,15 inches
Row 56,12,15 inches,15 inches
Row 57,15,15 inches,15 inches
Row 58,9,10 inches,15 inches
Row 59,13,15 inches,15 inches
Row 60,14,15 inches,15 inches
Row 61,12,15 inches,15 inches
Row 62,15,15 inches,15 inches
Row 63,9,10 inches,15 inches
Row 64,11,15 inches,15 inches
Row 65,7,10 inches,15 inches
Row 66,15,15 inches,15 inches
Row 67,6,10 inches,15 inches
Row 68,5,5 inches,15 inches
Row 69,12,15 inches,15 inches
Row 70,7,10 inches,15 inches
Row 71,9,10 inches,15 inches
Row 72,11,15 inches,15 inches
Row 73,9,10 inches,15 inches
Row 74,8,10 inches,15 inches
Row 75,12,15 inches,15 inches
Row 76,7,10 inches,15 inches
Row 77,5,5 inches,15 inches
Row 78,11,15 inches,15 inches
Row 79,7,10 inches,15 inches
Row 80,7,10 inches,15 inches
Row 81,6,10 inches,15 inches
Row 82,5,5 inches,15 inches
Row 83,5,5 inches,15 inches
Row 84,14,15 inches,15 inches
Row 85,8,10 inches,15 inches
Row 86,15,15 inches,15 inches
Row 87,11,15 inches,15 inches
Row 88,8,10 inches,15 inches
Row 89,6,10 inches,15 inches
Row 90,8,10 inches,15 inches
Row 91,7,10 inches,15 inches
Row 92,11,15 inches,15 inches
Row 93,6,10 inches,15 inches
Row 94,10,10 inches,15 inches
Row 95,9,10 inches,15 inches
Row 96,12,15 inches,15 inches
Row 97,14,15 inches,15 inches
Row 98,12,15 inches,15 inches
Row 99,5,5 inches,15 inches
Row 100,13,15 inches,15 inches
Row 101,8,10 inches,15 inches
Row 102,11,15 inches,15 inches
Row 103,8,10 inches,15 inches
Row 104,5,5 inches,15 inches
Row 105,6,10 inches,15 inches
Row 106,6,10 inches,15 inches
Row 107,10,10 inches,15 inches
Row 108,10,10 inches,15 inches
Row 109,5,5 inches,15 inches
Row 110,7,10 inches,15 inches
Row 111,9,10 inches,15 inches
Row 112,11,15 inches,15 inches
Row 113,5,5 inches,15 inches
Row 114,10,10 inches,15 inches
Row 115,10,10 inches,15 inches
Row 116,12,15 inches,15 inches
Row 117,7,10 inches,15 inches
Row 118,12,15 inches,15 inches
Row 119,9,10 inches,15 inches
Row 120,13,15 inches,15 inches
Row 121,12,15 inches,15 inches
Row 122,13,15 inches,15 inches
Row 123,14,15 inches,15 inches
Row 124,12,15 inches,15 inches
Row 125,14,15 inches,15 inches
Row 126,13,15 inches,15 inches
Row 127,12,15 inches,15 inches
Row 128,12,15 inches,15 inches
Row 129,12,15 inches,15 inches
Row 130,12,15 inches,15 inches
Row 131,10,10 inches,15 inches
Row 132,10,10 inches,15 inches
Row 133,8,10 inches,15 inches
Row 134,12,15 inches,15 inches
Row 135,6,10 inches,15 inches
