Row,Number of Houses,Pipe Size
Row 1,5,5 inches
Row 2,8,10 inches
Row 3,14,15 inches
Row 4,11,15 inches
Row 5,10,10 inches
Row 6,5,5 inches
Row 7,6,10 inches
Row 8,12,15 inches
Row 9,12,15 inches
Row 10,10,10 inches
Row 11,14,15 inches
Row 12,11,15 inches
Row 13,8,10 inches
Row 14,9,10 inches
Row 15,9,10 inches
Row 16,13,15 inches
Row 17,13,15 inches
Row 18,13,15 inches
Row 19,10,10 inches
Row 20,8,10 inches
Row 21,13,15 inches
Row 22,12,15 inches
Row 23,7,10 inches
Row 24,11,15 inches
Row 25,7,10 inches
Row 26,9,10 inches
Row 27,5,5 inches
Row 28,10,10 inches
Row 29,7,10 inches
Row 30,9,10 inches
Row 31,9,10 inches
Row 32,13,15 inches
Row 33,15,15 inches
Row 34,13,15 inches
Row 35,13,15 inches
Row 36,12,15 inches
Row 37,6,10 inches
Row 38,11,15 inches
Row 39,12,15 inches
Row 40,10,10 inches
Row 41,9,10 inches
Row 42,13,15 inches
Row 43,12,15 inches
Row 44,9,10 inches
Row 45,7,10 inches
Row 46,11,15 inches
Row 47,14,15 inches
Row 48,6,10 inches
Row 49,6,10 inches
Row 50,8,10 inches
Row 51,14,15 inches
Row 52,11,15 inches
Row 53,9,10 inches
Row 54,15,15 inches
Row 55,10,10 inches
Row 56,5,5 inches
Row 57,5,5 inches
Row 58,9,10 inches
Row 59,5,5 inches
Row 60,8,10 inches
Row 61,12,15 inches
Row 62,15,15 inches
Row 63,14,15 inches
Row 64,10,10 inches
Row 65,6,10 inches
Row 66,14,15 inches
Row 67,15,15 inches
Row 68,13,15 inches
Row 69,14,15 inches
Row 70,14,15 inches
Row 71,7,10 inches
Row 72,13,15 inches
Row 73,15,15 inches
Row 74,9,10 inches
Row 75,8,10 inches
Row 76,11,15 inches
Row 77,14,15 inches
Row 78,9,10 inches
Row 79,11,15 inches
Row 80,9,10 inches
Row 81,14,15 inches
Row 82,9,10 inches
Row 83,5,5 inches
Row 84,10,10 inches
Row 85,12,15 inches
Row 86,9,10 inches
Row 87,10,10 inches
Row 88,6,10 inches
Row 89,7,10 inches
Row 90,8,10 inches
Row 91,15,15 inches
Row 92,7,10 inches
Row 93,12,15 inches
Row 94,12,15 inches
Row 95,13,15 inches
Row 96,9,10 inches
Row 97,13,15 inches
Row 98,14,15 inches
Row 99,11,15 inches
Row 100,5,5 inches
Row 101,7,10 inches
Row 102,5,5 inches
Row 103,14,15 inches
Row 104,10,10 inches
Row 105,10,10 inches
Row 106,15,15 inches
Row 107,8,10 inches
Row 108,13,15 inches
Row 109,11,15 inches
Row 110,8,10 inches
Row 111,8,10 inches
Row 112,13,15 inches
Row 113,12,15 inches
Row 114,10,10 inches
Row 115,9,10 inches
Row 116,14,15 inches
Row 117,14,15 inches
Row 118,12,15 inches
Row 119,10,10 inches
Row 120,7,10 inches
Row 121,6,10 inches
Row 122,10,10 inches
Row 123,11,15 inches
Row 124,6,10 inches
Row 125,9,10 inches
Row 126,12,15 inches
Row 127,15,15 inches
Row 128,14,15 inches
Row 129,10,10 inches
Row 130,7,10 inches
Row 131,6,10 inches
Row 132,13,15 inches
Row 133,8,10 inches
Row 134,6,10 inches
Row 135,15,15 inches
Row 136,13,15 inches
Row 137,12,15 inches
Row 138,14,15 inches
Row 139,10,10 inches
Row 140,14,15 inches
Row 141,11,15 inches
Row 142,8,10 inches
Row 143,12,15 inches
Row 144,9,10 inches
Row 145,7,10 inches
Row 146,13,15 inches
Row 147,11,15 inches
Row 148,6,10 inches
Row 149,15,15 inches
Row 150,15,15 inches
Row 151,6,10 inches
Row 152,6,10 inches
Row 153,11,15 inches
Row 154,6,10 inches
Row 155,9,10 inches
Row 156,5,5 inches
Row 157,12,15 inches
Row 158,10,10 inches
Row 159,10,10 inches
Row 160,6,10 inches
Row 161,12,15 inches
Row 162,8,10 inches
Row 163,6,10 inches
Row 164,13,15 inches
Row 165,5,5 inches
