Row,Number of Houses,Pipe Size
Row 1,6,10 inches
Row 2,15,15 inches
Row 3,11,15 inches
Row 4,9,10 inches
Row 5,5,5 inches
Row 6,12,15 inches
Row 7,15,15 inches
Row 8,8,10 inches
Row 9,14,15 inches
Row 10,13,15 inches
Row 11,5,5 inches
Row 12,11,15 inches
Row 13,10,10 inches
Row 14,8,10 inches
Row 15,11,15 inches
Row 16,10,10 inches
Row 17,12,15 inches
Row 18,15,15 inches
Row 19,8,10 inches
Row 20,13,15 inches
Row 21,15,15 inches
Row 22,10,10 inches
Row 23,9,10 inches
Row 24,9,10 inches
Row 25,14,15 inches
Row 26,9,10 inches
Row 27,8,10 inches
Row 28,7,10 inches
Row 29,7,10 inches
Row 30,8,10 inches
Row 31,5,5 inches
Row 32,10,10 inches
Row 33,14,15 inches
Row 34,13,15 inches
Row 35,13,15 inches
Row 36,14,15 inches
Row 37,12,15 inches
Row 38,6,10 inches
Row 39,10,10 inches
Row 40,8,10 inches
Row 41,8,10 inches
Row 42,11,15 inches
Row 43,6,10 inches
Row 44,15,15 inches
Row 45,15,15 inches
Row 46,6,10 inches
Row 47,13,15 inches
Row 48,9,10 inches
Row 49,5,5 inches
Row 50,10,10 inches
Row 51,5,5 inches
Row 52,14,15 inches
Row 53,5,5 inches
Row 54,15,15 inches
Row 55,11,15 inches
Row 56,9,10 inches
Row 57,5,5 inches
Row 58,7,10 inches
Row 59,13,15 inches
Row 60,14,15 inches
Row 61,5,5 inches
Row 62,11,15 inches
Row 63,10,10 inches
Row 64,5,5 inches
Row 65,13,15 inches
Row 66,15,15 inches
Row 67,12,15 inches
Row 68,9,10 inches
Row 69,13,15 inches
Row 70,13,15 inches
Row 71,11,15 inches
Row 72,8,10 inches
Row 73,12,15 inches
Row 74,6,10 inches
Row 75,8,10 inches
Row 76,8,10 inches
Row 77,9,10 inches
Row 78,7,10 inches
Row 79,11,15 inches
Row 80,11,15 inches
Row 81,13,15 inches
Row 82,14,15 inches
Row 83,6,10 inches
Row 84,15,15 inches
Row 85,14,15 inches
Row 86,13,15 inches
Row 87,7,10 inches
Row 88,10,10 inches
Row 89,13,15 inches
Row 90,13,15 inches
Row 91,5,5 inches
Row 92,5,5 inches
Row 93,12,15 inches
Row 94,5,5 inches
Row 95,13,15 inches
Row 96,6,10 inches
Row 97,13,15 inches
Row 98,7,10 inches
Row 99,5,5 inches
Row 100,9,10 inches
Row 101,6,10 inches
Row 102,7,10 inches
Row 103,13,15 inches
Row 104,5,5 inches
Row 105,15,15 inches
Row 106,9,10 inches
Row 107,9,10 inches
Row 108,7,10 inches
Row 109,5,5 inches
Row 110,11,15 inches
Row 111,6,10 inches
Row 112,12,15 inches
Row 113,13,15 inches
Row 114,10,10 inches
Row 115,15,15 inches
Row 116,6,10 inches
Row 117,14,15 inches
Row 118,10,10 inches
Row 119,9,10 inches
Row 120,6,10 inches
Row 121,12,15 inches
Row 122,12,15 inches
Row 123,10,10 inches
Row 124,9,10 inches
Row 125,6,10 inches
Row 126,7,10 inches
Row 127,9,10 inches
Row 128,15,15 inches
Row 129,10,10 inches
Row 130,7,10 inches
Row 131,8,10 inches
Row 132,6,10 inches
Row 133,5,5 inches
Row 134,7,10 inches
Row 135,10,10 inches
Row 136,7,10 inches
Row 137,8,10 inches
Row 138,15,15 inches
Row 139,7,10 inches
Row 140,10,10 inches
Row 141,11,15 inches
Row 142,6,10 inches
Row 143,12,15 inches
Row 144,14,15 inches
Row 145,8,10 inches
Row 146,5,5 inches
Row 147,8,10 inches
Row 148,5,5 inches
Row 149,12,15 inches
Row 150,6,10 inches
Row 151,12,15 inches
Row 152,15,15 inches
Row 153,14,15 inches
Row 154,13,15 inches
Row 155,7,10 inches
Row 156,12,15 inches
Row 157,15,15 inches
Row 158,5,5 inches
Row 159,14,15 inches
Row 160,10,10 inches
Row 161,7,10 inches
Row 162,5,5 inches
Row 163,10,10 inches
Row 164,12,15 inches
Row 165,14,15 inches
Row 166,15,15 inches
Row 167,10,10 inches
Row 168,15,15 inches
Row 169,6,10 inches
Row 170,6,10 inches
Row 171,8,10 inches
Row 172,10,10 inches
Row 173,12,15 inches
Row 174,9,10 inches
Row 175,8,10 inches
Row 176,5,5 inches
Row 177,11,15 inches
Row 178,12,15 inches
Row 179,9,10 inches
Row 180,5,5 inches
Row 181,13,15 inches
Row 182,10,10 inches
Row 183,13,15 inches
Row 184,14,15 inches
Row 185,8,10 inches
Row 186,14,15 inches
Row 187,12,15 inches
Row 188,12,15 inches
Row 189,5,5 inches
Row 190,14,15 inches
Row 191,11,15 inches
Row 192,15,15 inches
Row 193,5,5 inches
Row 194,11,15 inches
Row 195,11,15 inches
Row 196,14,15 inches
Row 197,8,10 inches
Row 198,10,10 inches
Row 199,14,15 inches
