Row,Number of Houses,Pipe Size
Row 1,15,15 inches
Row 2,15,15 inches
Row 3,7,10 inches
Row 4,10,10 inches
Row 5,12,15 inches
Row 6,9,10 inches
Row 7,14,15 inches
Row 8,5,5 inches
Row 9,15,15 inches
Row 10,9,10 inches
Row 11,10,10 inches
Row 12,6,10 inches
Row 13,12,15 inches
Row 14,10,10 inches
Row 15,11,15 inches
Row 16,15,15 inches
Row 17,10,10 inches
Row 18,14,15 inches
Row 19,14,15 inches
Row 20,14,15 inches
Row 21,12,15 inches
Row 22,13,15 inches
Row 23,11,15 inches
Row 24,9,10 inches
Row 25,7,10 inches
Row 26,7,10 inches
Row 27,14,15 inches
Row 28,9,10 inches
Row 29,8,10 inches
Row 30,12,15 inches
Row 31,14,15 inches
Row 32,13,15 inches
Row 33,12,15 inches
Row 34,7,10 inches
Row 35,9,10 inches
Row 36,11,15 inches
Row 37,8,10 inches
Row 38,9,10 inches
Row 39,6,10 inches
Row 40,9,10 inches
Row 41,5,5 inches
Row 42,13,15 inches
Row 43,6,10 inches
Row 44,11,15 inches
Row 45,15,15 inches
Row 46,9,10 inches
Row 47,15,15 inches
Row 48,7,10 inches
Row 49,6,10 inches
Row 50,15,15 inches
Row 51,8,10 inches
Row 52,12,15 inches
Row 53,5,5 inches
Row 54,8,10 inches
Row 55,7,10 inches
Row 56,13,15 inches
Row 57,12,15 inches
Row 58,12,15 inches
Row 59,6,10 inches
Row 60,14,15 inches
Row 61,6,10 inches
Row 62,7,10 inches
Row 63,14,15 inches
Row 64,5,5 inches
Row 65,10,10 inches
Row 66,5,5 inches
Row 67,11,15 inches
Row 68,6,10 inches
Row 69,13,15 inches
Row 70,5,5 inches
Row 71,12,15 inches
Row 72,9,10 inches
Row 73,13,15 inches
Row 74,14,15 inches
Row 75,6,10 inches
Row 76,14,15 inches
Row 77,10,10 inches
Row 78,9,10 inches
Row 79,5,5 inches
Row 80,8,10 inches
Row 81,6,10 inches
Row 82,6,10 inches
Row 83,7,10 inches
Row 84,14,15 inches
Row 85,10,10 inches
Row 86,5,5 inches
Row 87,6,10 inches
Row 88,13,15 inches
Row 89,9,10 inches
Row 90,5,5 inches
Row 91,10,10 inches
Row 92,11,15 inches
Row 93,9,10 inches
Row 94,13,15 inches
Row 95,11,15 inches
Row 96,14,15 inches
Row 97,9,10 inches
Row 98,7,10 inches
Row 99,15,15 inches
Row 100,9,10 inches
Row 101,10,10 inches
Row 102,6,10 inches
Row 103,7,10 inches
Row 104,14,15 inches
Row 105,7,10 inches
Row 106,6,10 inches
