Row,Number of Houses,Pipe Size,pipe_size
Row 1,7,10 inches,15 inches
Row 2,11,15 inches,15 inches
Row 3,7,10 inches,15 inches
Row 4,12,15 inches,15 inches
Row 5,8,10 inches,15 inches
Row 6,14,15 inches,15 inches
Row 7,14,15 inches,15 inches
Row 8,11,15 inches,15 inches
Row 9,6,10 inches,15 inches
Row 10,12,15 inches,15 inches
Row 11,10,10 inches,15 inches
Row 12,12,15 inches,15 inches
Row 13,7,10 inches,15 inches
Row 14,8,10 inches,15 inches
Row 15,9,10 inches,15 inches
Row 16,13,15 inches,15 inches
Row 17,15,15 inches,15 inches
Row 18,6,10 inches,15 inches
Row 19,11,15 inches,15 inches
Row 20,10,10 inches,15 inches
Row 21,14,15 inches,15 inches
Row 22,5,5 inches,15 inches
Row 23,8,10 inches,15 inches
Row 24,7,10 inches,15 inches
Row 25,12,15 inches,15 inches
Row 26,13,15 inches,15 inches
Row 27,13,15 inches,15 inches
Row 28,10,10 inches,15 inches
Row 29,14,15 inches,15 inches
Row 30,15,15 inches,15 inches
Row 31,13,15 inches,15 inches
Row 32,8,10 inches,15 inches
Row 33,14,15 inches,15 inches
Row 34,8,10 inches,15 inches
Row 35,9,10 inches,15 inches
Row 36,9,10 inches,15 inches
Row 37,8,10 inches,15 inches
Row 38,13,15 inches,15 inches
Row 39,14,15 inches,15 inches
Row 40,14,15 inches,15 inches
Row 41,8,10 inches,15 inches
Row 42,9,10 inches,15 inches
Row 43,15,15 inches,15 inches
Row 44,12,15 inches,15 inches
Row 45,7,10 inches,15 inches
Row 46,10,10 inches,15 inches
Row 47,10,10 inches,15 inches
Row 48,11,15 inches,15 inches
Row 49,13,15 inches,15 inches
Row 50,14,15 inches,15 inches
Row 51,12,15 inches,15 inches
Row 52,13,15 inches,15 inches
Row 53,15,15 inches,15 inches
Row 54,5,5 inches,15 inches
Row 55,13,15 inches,15 inches
Row 56,9,10 inches,15 inches
Row 57,13,15 inches,15 inches
Row 58,13,15 inches,15 inches
Row 59,12,15 inches,15 inches
Row 60,6,10 inches,15 inches
Row 61,13,15 inches,15 inches
Row 62,15,15 inches,15 inches
Row 63,11,15 inches,15 inches
Row 64,13,15 inches,15 inches
Row 65,5,5 inches,15 inches
Row 66,6,10 inches,15 inches
Row 67,11,15 inches,15 inches
Row 68,9,10 inches,15 inches
Row 69,14,15 inches,15 inches
Row 70,13,15 inches,15 inches
Row 71,5,5 inches,15 inches
Row 72,7,10 inches,15 inches
Row 73,11,15 inches,15 inches
Row 74,8,10 inches,15 inches
Row 75,8,10 inches,15 inches
Row 76,8,10 inches,15 inches
Row 77,14,15 inches,15 inches
Row 78,15,15 inches,15 inches
Row 79,14,15 inches,15 inches
Row 80,15,15 inches,15 inches
Row 81,11,15 inches,15 inches
Row 82,9,10 inches,15 inches
Row 83,8,10 inches,15 inches
Row 84,6,10 inches,15 inches
Row 85,6,10 inches,15 inches
Row 86,7,10 inches,15 inches
Row 87,6,10 inches,15 inches
Row 88,11,15 inches,15 inches
Row 89,8,10 inches,15 inches
Row 90,10,10 inches,15 inches
Row 91,15,15 inches,15 inches
Row 92,7,10 inches,15 inches
Row 93,14,15 inches,15 inches
Row 94,14,15 inches,15 inches
Row 95,12,15 inches,15 inches
Row 96,10,10 inches,15 inches
Row 97,7,10 inches,15 inches
Row 98,11,15 inches,15 inches
Row 99,13,15 inches,15 inches
Row 100,8,10 inches,15 inches
Row 101,13,15 inches,15 inches
Row 102,11,15 inches,15 inches
Row 103,10,10 inches,15 inches
Row 104,6,10 inches,15 inches
Row 105,14,15 inches,15 inches
Row 106,5,5 inches,15 inches
Row 107,11,15 inches,15 inches
Row 108,8,10 inches,15 inches
Row 109,5,5 inches,15 inches
Row 110,8,10 inches,15 inches
Row 111,6,10 inches,15 inches
Row 112,8,10 inches,15 inches
Row 113,10,10 inches,15 inches
Row 114,15,15 inches,15 inches
Row 115,14,15 inches,15 inches
Row 116,14,15 inches,15 inches
Row 117,9,10 inches,15 inches
Row 118,15,15 inches,15 inches
Row 119,9,10 inches,15 inches
Row 120,13,15 inches,15 inches
Row 121,6,10 inches,15 inches
Row 122,15,15 inches,15 inches
Row 123,5,5 inches,15 inches
Row 124,10,10 inches,15 inches
Row 125,12,15 inches,15 inches
Row 126,6,10 inches,15 inches
Row 127,6,10 inches,15 inches
Row 128,10,10 inches,15 inches
Row 129,12,15 inches,15 inches
Row 130,13,15 inches,15 inches
Row 131,9,10 inches,15 inches
Row 132,5,5 inches,15 inches
Row 133,11,15 inches,15 inches
Row 134,7,10 inches,15 inches
Row 135,9,10 inches,15 inches
Row 136,14,15 inches,15 inches
Row 137,13,15 inches,15 inches
Row 138,6,10 inches,15 inches
Row 139,7,10 inches,15 inches
Row 140,11,15 inches,15 inches
Row 141,6,10 inches,15 inches
Row 142,6,10 inches,15 inches
Row 143,9,10 inches,15 inches
Row 144,6,10 inches,15 inches
Row 145,8,10 inches,15 inches
Row 146,14,15 inches,15 inches
Row 147,5,5 inches,15 inches
Row 148,6,10 inches,15 inches
Row 149,10,10 inches,15 inches
Row 150,14,15 inches,15 inches
