Row,Number of Houses,Pipe Size
Row 1,7,10 inches
Row 2,5,5 inches
Row 3,15,15 inches
Row 4,14,15 inches
Row 5,11,15 inches
Row 6,11,15 inches
Row 7,12,15 inches
Row 8,13,15 inches
Row 9,8,10 inches
Row 10,9,10 inches
Row 11,6,10 inches
Row 12,13,15 inches
Row 13,5,5 inches
Row 14,15,15 inches
Row 15,15,15 inches
Row 16,10,10 inches
Row 17,11,15 inches
Row 18,12,15 inches
Row 19,7,10 inches
Row 20,10,10 inches
Row 21,6,10 inches
Row 22,5,5 inches
Row 23,12,15 inches
Row 24,15,15 inches
Row 25,14,15 inches
Row 26,15,15 inches
Row 27,11,15 inches
Row 28,8,10 inches
Row 29,13,15 inches
Row 30,13,15 inches
Row 31,5,5 inches
Row 32,9,10 inches
Row 33,7,10 inches
Row 34,8,10 inches
Row 35,11,15 inches
Row 36,8,10 inches
Row 37,7,10 inches
Row 38,9,10 inches
Row 39,11,15 inches
Row 40,14,15 inches
Row 41,12,15 inches
Row 42,7,10 inches
Row 43,12,15 inches
Row 44,6,10 inches
Row 45,14,15 inches
Row 46,13,15 inches
Row 47,12,15 inches
Row 48,6,10 inches
Row 49,10,10 inches
Row 50,11,15 inches
Row 51,11,15 inches
Row 52,6,10 inches
Row 53,8,10 inches
Row 54,13,15 inches
Row 55,5,5 inches
Row 56,14,15 inches
Row 57,11,15 inches
Row 58,8,10 inches
Row 59,8,10 inches
Row 60,14,15 inches
Row 61,13,15 inches
Row 62,9,10 inches
Row 63,11,15 inches
Row 64,14,15 inches
Row 65,9,10 inches
Row 66,8,10 inches
Row 67,6,10 inches
Row 68,13,15 inches
Row 69,8,10 inches
Row 70,15,15 inches
Row 71,7,10 inches
Row 72,5,5 inches
Row 73,11,15 inches
Row 74,9,10 inches
Row 75,15,15 inches
Row 76,9,10 inches
Row 77,15,15 inches
Row 78,11,15 inches
Row 79,15,15 inches
Row 80,10,10 inches
Row 81,12,15 inches
Row 82,6,10 inches
Row 83,11,15 inches
Row 84,6,10 inches
Row 85,9,10 inches
Row 86,6,10 inches
Row 87,6,10 inches
Row 88,15,15 inches
Row 89,9,10 inches
Row 90,11,15 inches
Row 91,11,15 inches
Row 92,11,15 inches
Row 93,11,15 inches
Row 94,15,15 inches
Row 95,11,15 inches
Row 96,7,10 inches
Row 97,12,15 inches
Row 98,13,15 inches
Row 99,6,10 inches
Row 100,6,10 inches
Row 101,12,15 inches
Row 102,12,15 inches
Row 103,15,15 inches
Row 104,6,10 inches
Row 105,7,10 inches
Row 106,13,15 inches
Row 107,6,10 inches
Row 108,5,5 inches
Row 109,12,15 inches
Row 110,13,15 inches
Row 111,15,15 inches
Row 112,14,15 inches
Row 113,15,15 inches
Row 114,11,15 inches
