Row,Number of Houses,Pipe Size
Row 1,8,10 inches
Row 2,13,15 inches
Row 3,8,10 inches
Row 4,14,15 inches
Row 5,11,15 inches
Row 6,13,15 inches
Row 7,12,15 inches
Row 8,12,15 inches
Row 9,7,10 inches
Row 10,8,10 inches
Row 11,13,15 inches
Row 12,10,10 inches
Row 13,13,15 inches
Row 14,6,10 inches
Row 15,12,15 inches
Row 16,8,10 inches
Row 17,6,10 inches
Row 18,10,10 inches
Row 19,8,10 inches
Row 20,7,10 inches
Row 21,7,10 inches
Row 22,8,10 inches
Row 23,9,10 inches
Row 24,5,5 inches
Row 25,7,10 inches
Row 26,5,5 inches
Row 27,11,15 inches
Row 28,11,15 inches
Row 29,12,15 inches
Row 30,6,10 inches
Row 31,15,15 inches
Row 32,9,10 inches
Row 33,6,10 inches
Row 34,14,15 inches
Row 35,9,10 inches
Row 36,5,5 inches
Row 37,13,15 inches
Row 38,10,10 inches
Row 39,14,15 inches
Row 40,10,10 inches
Row 41,11,15 inches
Row 42,14,15 inches
Row 43,5,5 inches
Row 44,10,10 inches
Row 45,9,10 inches
Row 46,11,15 inches
Row 47,11,15 inches
Row 48,10,10 inches
Row 49,12,15 inches
Row 50,7,10 inches
Row 51,10,10 inches
Row 52,9,10 inches
Row 53,7,10 inches
Row 54,6,10 inches
Row 55,8,10 inches
Row 56,12,15 inches
Row 57,10,10 inches
Row 58,8,10 inches
Row 59,13,15 inches
Row 60,7,10 inches
Row 61,6,10 inches
Row 62,11,15 inches
Row 63,14,15 inches
Row 64,14,15 inches
Row 65,10,10 inches
Row 66,10,10 inches
Row 67,11,15 inches
Row 68,8,10 inches
Row 69,9,10 inches
Row 70,15,15 inches
Row 71,14,15 inches
Row 72,12,15 inches
Row 73,13,15 inches
Row 74,7,10 inches
Row 75,13,15 inches
Row 76,7,10 inches
Row 77,7,10 inches
Row 78,7,10 inches
Row 79,10,10 inches
Row 80,14,15 inches
Row 81,7,10 inches
Row 82,9,10 inches
Row 83,6,10 inches
Row 84,8,10 inches
Row 85,7,10 inches
Row 86,10,10 inches
Row 87,12,15 inches
Row 88,12,15 inches
Row 89,8,10 inches
Row 90,8,10 inches
Row 91,13,15 inches
Row 92,8,10 inches
Row 93,10,10 inches
Row 94,11,15 inches
Row 95,10,10 inches
Row 96,5,5 inches
Row 97,11,15 inches
Row 98,12,15 inches
Row 99,8,10 inches
Row 100,6,10 inches
Row 101,8,10 inches
Row 102,12,15 inches
Row 103,11,15 inches
Row 104,13,15 inches
Row 105,11,15 inches
Row 106,13,15 inches
Row 107,9,10 inches
Row 108,8,10 inches
Row 109,5,5 inches
Row 110,9,10 inches
Row 111,5,5 inches
Row 112,5,5 inches
Row 113,6,10 inches
Row 114,8,10 inches
Row 115,11,15 inches
Row 116,6,10 inches
Row 117,8,10 inches
Row 118,7,10 inches
Row 119,9,10 inches
Row 120,6,10 inches
Row 121,11,15 inches
Row 122,10,10 inches
Row 123,14,15 inches
Row 124,7,10 inches
Row 125,7,10 inches
Row 126,14,15 inches
Row 127,10,10 inches
Row 128,9,10 inches
Row 129,13,15 inches
Row 130,5,5 inches
Row 131,7,10 inches
Row 132,15,15 inches
Row 133,9,10 inches
Row 134,13,15 inches
Row 135,10,10 inches
