Row,Number of Houses,Pipe Size
Row 1,9,10 inches
Row 2,7,10 inches
Row 3,5,5 inches
Row 4,5,5 inches
Row 5,15,15 inches
Row 6,5,5 inches
Row 7,9,10 inches
Row 8,6,10 inches
Row 9,10,10 inches
Row 10,13,15 inches
Row 11,15,15 inches
Row 12,12,15 inches
Row 13,9,10 inches
Row 14,15,15 inches
Row 15,11,15 inches
Row 16,9,10 inches
Row 17,13,15 inches
Row 18,7,10 inches
Row 19,11,15 inches
Row 20,12,15 inches
Row 21,10,10 inches
Row 22,14,15 inches
Row 23,11,15 inches
Row 24,10,10 inches
Row 25,8,10 inches
Row 26,11,15 inches
Row 27,15,15 inches
Row 28,5,5 inches
Row 29,8,10 inches
Row 30,15,15 inches
Row 31,9,10 inches
Row 32,7,10 inches
Row 33,5,5 inches
Row 34,10,10 inches
Row 35,10,10 inches
Row 36,13,15 inches
Row 37,6,10 inches
Row 38,8,10 inches
Row 39,7,10 inches
Row 40,10,10 inches
Row 41,5,5 inches
Row 42,11,15 inches
Row 43,14,15 inches
Row 44,6,10 inches
Row 45,14,15 inches
Row 46,15,15 inches
Row 47,8,10 inches
Row 48,11,15 inches
Row 49,12,15 inches
Row 50,8,10 inches
Row 51,10,10 inches
Row 52,9,10 inches
Row 53,8,10 inches
Row 54,8,10 inches
Row 55,7,10 inches
Row 56,10,10 inches
Row 57,6,10 inches
Row 58,11,15 inches
Row 59,9,10 inches
Row 60,14,15 inches
Row 61,11,15 inches
Row 62,5,5 inches
Row 63,8,10 inches
Row 64,15,15 inches
Row 65,6,10 inches
Row 66,5,5 inches
Row 67,6,10 inches
Row 68,5,5 inches
Row 69,12,15 inches
Row 70,15,15 inches
Row 71,11,15 inches
Row 72,13,15 inches
Row 73,14,15 inches
Row 74,13,15 inches
Row 75,12,15 inches
Row 76,10,10 inches
Row 77,6,10 inches
Row 78,10,10 inches
Row 79,14,15 inches
Row 80,13,15 inches
Row 81,13,15 inches
Row 82,11,15 inches
Row 83,8,10 inches
Row 84,10,10 inches
Row 85,12,15 inches
Row 86,7,10 inches
Row 87,12,15 inches
Row 88,8,10 inches
Row 89,5,5 inches
Row 90,11,15 inches
Row 91,7,10 inches
Row 92,11,15 inches
Row 93,8,10 inches
Row 94,8,10 inches
Row 95,9,10 inches
Row 96,6,10 inches
Row 97,12,15 inches
Row 98,7,10 inches
Row 99,15,15 inches
Row 100,11,15 inches
Row 101,6,10 inches
Row 102,10,10 inches
Row 103,8,10 inches
Row 104,11,15 inches
