Row,Number of Houses,Pipe Size
Row 1,7,10 inches
Row 2,15,15 inches
Row 3,12,15 inches
Row 4,7,10 inches
Row 5,5,5 inches
Row 6,11,15 inches
Row 7,11,15 inches
Row 8,14,15 inches
Row 9,12,15 inches
Row 10,14,15 inches
Row 11,7,10 inches
Row 12,13,15 inches
Row 13,6,10 inches
Row 14,10,10 inches
Row 15,6,10 inches
Row 16,7,10 inches
Row 17,14,15 inches
Row 18,9,10 inches
Row 19,11,15 inches
Row 20,11,15 inches
Row 21,15,15 inches
Row 22,5,5 inches
Row 23,11,15 inches
Row 24,12,15 inches
Row 25,7,10 inches
Row 26,6,10 inches
Row 27,10,10 inches
Row 28,15,15 inches
Row 29,13,15 inches
Row 30,8,10 inches
Row 31,7,10 inches
Row 32,5,5 inches
Row 33,15,15 inches
Row 34,8,10 inches
Row 35,6,10 inches
Row 36,10,10 inches
Row 37,6,10 inches
Row 38,12,15 inches
Row 39,8,10 inches
Row 40,12,15 inches
Row 41,6,10 inches
Row 42,10,10 inches
Row 43,6,10 inches
Row 44,11,15 inches
Row 45,11,15 inches
Row 46,10,10 inches
Row 47,10,10 inches
Row 48,11,15 inches
Row 49,14,15 inches
Row 50,10,10 inches
Row 51,10,10 inches
Row 52,13,15 inches
Row 53,6,10 inches
Row 54,13,15 inches
Row 55,10,10 inches
Row 56,12,15 inches
Row 57,6,10 inches
Row 58,9,10 inches
Row 59,8,10 inches
Row 60,7,10 inches
Row 61,10,10 inches
Row 62,6,10 inches
Row 63,9,10 inches
Row 64,11,15 inches
Row 65,8,10 inches
Row 66,9,10 inches
Row 67,9,10 inches
Row 68,13,15 inches
Row 69,7,10 inches
Row 70,9,10 inches
Row 71,10,10 inches
Row 72,12,15 inches
Row 73,11,15 inches
Row 74,10,10 inches
Row 75,8,10 inches
Row 76,15,15 inches
Row 77,12,15 inches
Row 78,6,10 inches
Row 79,14,15 inches
Row 80,5,5 inches
Row 81,5,5 inches
Row 82,5,5 inches
Row 83,9,10 inches
Row 84,10,10 inches
Row 85,6,10 inches
Row 86,5,5 inches
Row 87,8,10 inches
Row 88,10,10 inches
Row 89,6,10 inches
Row 90,12,15 inches
Row 91,14,15 inches
Row 92,14,15 inches
Row 93,13,15 inches
Row 94,10,10 inches
Row 95,12,15 inches
Row 96,6,10 inches
Row 97,8,10 inches
Row 98,5,5 inches
Row 99,14,15 inches
Row 100,14,15 inches
Row 101,10,10 inches
Row 102,11,15 inches
Row 103,7,10 inches
Row 104,8,10 inches
Row 105,12,15 inches
Row 106,5,5 inches
Row 107,11,15 inches
Row 108,8,10 inches
Row 109,14,15 inches
Row 110,10,10 inches
Row 111,15,15 inches
Row 112,5,5 inches
Row 113,5,5 inches
Row 114,5,5 inches
Row 115,14,15 inches
Row 116,6,10 inches
Row 117,6,10 inches
Row 118,12,15 inches
Row 119,9,10 inches
Row 120,13,15 inches
Row 121,7,10 inches
Row 122,15,15 inches
Row 123,15,15 inches
Row 124,8,10 inches
Row 125,7,10 inches
Row 126,9,10 inches
Row 127,7,10 inches
Row 128,6,10 inches
Row 129,13,15 inches
Row 130,7,10 inches
Row 131,6,10 inches
Row 132,9,10 inches
Row 133,7,10 inches
Row 134,5,5 inches
Row 135,10,10 inches
Row 136,7,10 inches
Row 137,8,10 inches
Row 138,9,10 inches
