Row,Number of Houses,Pipe Size,pipe_size
Row 1,8,10 inches,15 inches
Row 2,14,15 inches,15 inches
Row 3,14,15 inches,15 inches
Row 4,9,10 inches,15 inches
Row 5,10,10 inches,15 inches
Row 6,6,10 inches,15 inches
Row 7,7,10 inches,15 inches
Row 8,13,15 inches,15 inches
Row 9,10,10 inches,15 inches
Row 10,14,15 inches,15 inches
Row 11,6,10 inches,15 inches
Row 12,11,15 inches,15 inches
Row 13,15,15 inches,15 inches
Row 14,13,15 inches,15 inches
Row 15,9,10 inches,15 inches
Row 16,6,10 inches,15 inches
Row 17,13,15 inches,15 inches
Row 18,9,10 inches,15 inches
Row 19,7,10 inches,15 inches
Row 20,14,15 inches,15 inches
Row 21,10,10 inches,15 inches
Row 22,8,10 inches,15 inches
Row 23,11,15 inches,15 inches
Row 24,6,10 inches,15 inches
Row 25,6,10 inches,15 inches
Row 26,5,5 inches,15 inches
Row 27,6,10 inches,15 inches
Row 28,15,15 inches,15 inches
Row 29,9,10 inches,15 inches
Row 30,13,15 inches,15 inches
Row 31,11,15 inches,15 inches
Row 32,7,10 inches,15 inches
Row 33,6,10 inches,15 inches
Row 34,15,15 inches,15 inches
Row 35,12,15 inches,15 inches
Row 36,8,10 inches,15 inches
Row 37,12,15 inches,15 inches
Row 38,12,15 inches,15 inches
Row 39,10,10 inches,15 inches
Row 40,8,10 inches,15 inches
Row 41,7,10 inches,15 inches
Row 42,6,10 inches,15 inches
Row 43,10,10 inches,15 inches
Row 44,10,10 inches,15 inches
Row 45,14,15 inches,15 inches
Row 46,11,15 inches,15 inches
Row 47,15,15 inches,15 inches
Row 48,9,10 inches,15 inches
Row 49,12,15 inches,15 inches
Row 50,10,10 inches,15 inches
Row 51,14,15 inches,15 inches
Row 52,9,10 inches,15 inches
Row 53,14,15 inches,15 inches
Row 54,10,10 inches,15 inches
Row 55,13,15 inches,15 inches
Row 56,9,10 inches,15 inches
Row 57,6,10 inches,15 inches
Row 58,8,10 inches,15 inches
Row 59,8,10 inches,15 inches
Row 60,13,15 inches,15 inches
Row 61,11,15 inches,15 inches
Row 62,5,5 inches,15 inches
Row 63,11,15 inches,15 inches
Row 64,5,5 inches,15 inches
Row 65,12,15 inches,15 inches
Row 66,12,15 inches,15 inches
Row 67,7,10 inches,15 inches
Row 68,15,15 inches,15 inches
Row 69,5,5 inches,15 inches
Row 70,6,10 inches,15 inches
Row 71,10,10 inches,15 inches
Row 72,5,5 inches,15 inches
Row 73,15,15 inches,15 inches
Row 74,13,15 inches,15 inches
Row 75,10,10 inches,15 inches
Row 76,11,15 inches,15 inches
Row 77,14,15 inches,15 inches
Row 78,11,15 inches,15 inches
Row 79,13,15 inches,15 inches
Row 80,9,10 inches,15 inches
Row 81,6,10 inches,15 inches
Row 82,8,10 inches,15 inches
Row 83,9,10 inches,15 inches
Row 84,12,15 inches,15 inches
Row 85,15,15 inches,15 inches
Row 86,8,10 inches,15 inches
Row 87,6,10 inches,15 inches
Row 88,6,10 inches,15 inches
Row 89,11,15 inches,15 inches
Row 90,14,15 inches,15 inches
Row 91,8,10 inches,15 inches
Row 92,9,10 inches,15 inches
Row 93,7,10 inches,15 inches
Row 94,5,5 inches,15 inches
Row 95,7,10 inches,15 inches
Row 96,8,10 inches,15 inches
Row 97,6,10 inches,15 inches
Row 98,12,15 inches,15 inches
Row 99,13,15 inches,15 inches
Row 100,8,10 inches,15 inches
Row 101,11,15 inches,15 inches
Row 102,13,15 inches,15 inches
Row 103,5,5 inches,15 inches
Row 104,9,10 inches,15 inches
Row 105,11,15 inches,15 inches
Row 106,14,15 inches,15 inches
Row 107,7,10 inches,15 inches
Row 108,7,10 inches,15 inches
