Row,Number of Houses,Pipe Size
Row 1,12,15 inches
Row 2,7,10 inches
Row 3,11,15 inches
Row 4,12,15 inches
Row 5,14,15 inches
Row 6,15,15 inches
Row 7,15,15 inches
Row 8,12,15 inches
Row 9,5,5 inches
Row 10,10,10 inches
Row 11,14,15 inches
Row 12,5,5 inches
Row 13,12,15 inches
Row 14,14,15 inches
Row 15,9,10 inches
Row 16,8,10 inches
Row 17,10,10 inches
Row 18,8,10 inches
Row 19,8,10 inches
Row 20,12,15 inches
Row 21,12,15 inches
Row 22,5,5 inches
Row 23,13,15 inches
Row 24,5,5 inches
Row 25,5,5 inches
Row 26,10,10 inches
Row 27,15,15 inches
Row 28,15,15 inches
Row 29,10,10 inches
Row 30,13,15 inches
Row 31,11,15 inches
Row 32,14,15 inches
Row 33,8,10 inches
Row 34,6,10 inches
Row 35,14,15 inches
Row 36,10,10 inches
Row 37,9,10 inches
Row 38,14,15 inches
Row 39,5,5 inches
Row 40,10,10 inches
Row 41,12,15 inches
Row 42,9,10 inches
Row 43,5,5 inches
Row 44,13,15 inches
Row 45,12,15 inches
Row 46,6,10 inches
Row 47,10,10 inches
Row 48,9,10 inches
Row 49,10,10 inches
Row 50,15,15 inches
Row 51,15,15 inches
Row 52,9,10 inches
Row 53,8,10 inches
Row 54,5,5 inches
Row 55,11,15 inches
Row 56,11,15 inches
Row 57,8,10 inches
Row 58,8,10 inches
Row 59,9,10 inches
Row 60,15,15 inches
Row 61,12,15 inches
Row 62,15,15 inches
Row 63,10,10 inches
Row 64,12,15 inches
Row 65,13,15 inches
Row 66,11,15 inches
Row 67,10,10 inches
Row 68,10,10 inches
Row 69,6,10 inches
Row 70,11,15 inches
Row 71,11,15 inches
Row 72,15,15 inches
Row 73,7,10 inches
Row 74,5,5 inches
Row 75,8,10 inches
Row 76,5,5 inches
Row 77,9,10 inches
Row 78,7,10 inches
Row 79,8,10 inches
Row 80,6,10 inches
Row 81,14,15 inches
Row 82,11,15 inches
Row 83,8,10 inches
Row 84,6,10 inches
Row 85,8,10 inches
Row 86,7,10 inches
Row 87,8,10 inches
Row 88,5,5 inches
Row 89,12,15 inches
Row 90,12,15 inches
Row 91,14,15 inches
Row 92,13,15 inches
Row 93,7,10 inches
Row 94,6,10 inches
Row 95,5,5 inches
Row 96,13,15 inches
Row 97,12,15 inches
Row 98,10,10 inches
Row 99,8,10 inches
Row 100,10,10 inches
Row 101,9,10 inches
Row 102,5,5 inches
Row 103,9,10 inches
Row 104,5,5 inches
Row 105,11,15 inches
Row 106,11,15 inches
Row 107,5,5 inches
